date,time,place,latitude,longitude,depth,magnitude,sindo
2023/12/22,05:45:24.5,千葉県東方沖,35°14.5′N,141°06.9′E,9 km,5.1,2
2023/12/22,05:21:08.2,岩手県内陸北部,40°09.2′N,141°11.1′E,10 km,2.4,1
2023/12/22,01:11:56.6,千葉県東方沖,35°14.3′N,141°08.2′E,10 km,4.8,2
2023/12/21,23:04:13.5,千葉県東方沖,35°14.0′N,141°09.0′E,3 km,5.4,2
2023/12/21,22:36:13.3,群馬県南部,36°27.6′N,139°09.4′E,13 km,2.4,1
2023/12/21,20:29:51.4,千葉県東方沖,35°14.0′N,141°08.9′E,11 km,4.8,2
2023/12/21,10:59:58.7,長野県中部,36°11.6′N,138°00.7′E,5 km,2.4,2
2023/12/21,05:11:16.0,能登半島沖,37°35.9′N,137°19.7′E,10 km,3.7,1
2023/12/21,02:31:29.4,宮城県沖,38°25.7′N,142°14.8′E,28 km,4.3,1
2023/12/20,22:39:54.2,大分県中部,33°16.9′N,131°28.3′E,3 km,1.6,1
2023/12/20,21:57:29.7,大分県中部,33°16.9′N,131°28.6′E,2 km,2.5,2
2023/12/19,16:25:13.8,茨城県沖,36°31.6′N,140°41.2′E,55 km,3.3,1
2023/12/19,14:33:49.8,新潟県中越地方,37°21.4′N,138°34.1′E,17 km,3.1,1
2023/12/19,13:56:40.1,福島県会津,37°16.2′N,139°29.0′E,7 km,2.0,1
2023/12/19,13:29:52.7,新潟県中越地方,37°11.2′N,138°50.9′E,9 km,2.5,1
2023/12/19,03:37:23.7,熊本県天草・芦北地方,32°09.1′N,130°32.0′E,6 km,2.3,1
2023/12/18,04:06:55.4,栃木県南部,36°42.3′N,140°06.8′E,94 km,3.2,1
2023/12/17,18:22:58.1,根室半島南東沖,43°17.7′N,146°30.7′E,45 km,4.2,1
2023/12/17,16:57:38.1,東京湾,35°19.6′N,139°42.9′E,127 km,3.4,1
2023/12/17,14:11:37.4,栃木県南部,36°15.0′N,139°46.8′E,59 km,4.3,3
2023/12/17,05:33:47.9,福岡県北西沖,34°29.9′N,130°34.8′E,19 km,3.8,2
2023/12/17,00:47:06.2,福島県沖,37°31.0′N,141°21.5′E,37 km,4.0,1
2023/12/16,17:58:06.9,宮城県沖,38°26.7′N,141°49.9′E,57 km,3.4,1
2023/12/16,14:09:01.4,網走地方,43°51.0′N,144°49.2′E,10 km,2.8,1
2023/12/16,11:44:05.1,岐阜県美濃中西部,35°57.5′N,136°51.6′E,10 km,3.7,2
2023/12/16,09:15:08.4,岩手県沖,39°38.0′N,142°06.2′E,49 km,4.1,2
2023/12/16,07:39:44.1,青森県東方沖,40°50.4′N,141°42.3′E,93 km,3.7,1
2023/12/15,18:04:33.5,豊後水道,33°13.7′N,132°17.7′E,39 km,3.7,2
2023/12/15,06:36:18.6,日高地方中部,42°20.6′N,142°34.8′E,0 km,2.7,2
2023/12/15,04:17:28.5,長野県中部,36°17.9′N,138°01.9′E,6 km,2.9,1
2023/12/14,18:37:59.7,青森県東方沖,41°19.6′N,142°25.4′E,39 km,3.8,1
2023/12/14,17:26:45.2,滋賀県北部,35°28.1′N,135°56.7′E,14 km,3.2,1
2023/12/14,06:04:56.0,トカラ列島近海,29°56.1′N,130°00.0′E,12 km,2.7,1
2023/12/13,23:27:18.7,留萌地方中北部,44°54.3′N,141°49.6′E,13 km,2.8,1
2023/12/13,20:10:38.8,十勝地方南部,42°38.0′N,143°29.5′E,69 km,3.7,2
2023/12/13,13:52:10.3,熊本県阿蘇地方,32°58.8′N,131°06.9′E,8 km,3.0,2
2023/12/13,11:02:39.7,茨城県北部,36°28.1′N,140°36.1′E,56 km,3.1,1
2023/12/12,18:14:17.6,能登半島沖,37°31.7′N,137°14.4′E,11 km,3.0,1
2023/12/12,15:33:03.4,宮古島近海,24°48.6′N,125°15.6′E,18 km,3.4,1
2023/12/12,12:37:33.5,宮古島近海,25°09.8′N,125°33.7′E,29 km,4.1,1
2023/12/12,10:27:42.5,伊豆半島東方沖,35°04.4′N,139°09.3′E,9 km,2.2,1
2023/12/12,10:19:26.0,千葉県北西部,35°39.2′N,140°03.8′E,69 km,3.1,1
2023/12/12,07:15:46.5,岩手県沖,40°11.8′N,142°18.1′E,42 km,3.7,1
2023/12/11,21:28:12.9,埼玉県南部,35°54.5′N,139°52.2′E,92 km,3.5,1
2023/12/10,21:17:20.4,宮城県沖,38°25.7′N,141°52.7′E,56 km,3.6,1
2023/12/10,19:52:49.8,千葉県北西部,35°41.2′N,140°02.2′E,72 km,3.1,1
2023/12/10,09:49:22.3,硫黄島近海,25°02.7′N,140°48.1′E,153 km,5.2,1
2023/12/09,16:03:45.4,房総半島南方沖,34°30.6′N,140°15.6′E,64 km,4.6,2
2023/12/09,15:19:25.6,与那国島近海,24°28.0′N,122°38.7′E,94 km,4.3,1
2023/12/09,07:24:52.3,宮城県北部,38°51.1′N,140°49.6′E,8 km,3.2,2
2023/12/08,23:03:18.2,岩手県沖,40°19.3′N,142°16.6′E,44 km,3.7,1
2023/12/08,20:31:35.7,鹿児島県大隅地方,31°12.2′N,130°58.3′E,63 km,3.4,1
2023/12/08,18:58:54.1,トカラ列島近海,29°55.2′N,130°02.2′E,13 km,2.5,1
2023/12/08,10:09:18.4,トカラ列島近海,29°55.6′N,130°01.7′E,13 km,2.3,1
2023/12/08,08:09:13.3,福島県会津,36°57.5′N,139°22.5′E,4 km,2.1,2
2023/12/08,05:25:33.9,トカラ列島近海,29°54.9′N,130°02.1′E,13 km,2.1,1
2023/12/08,03:53:49.0,東京湾,35°33.1′N,140°04.4′E,73 km,3.6,1
2023/12/07,15:58:05.0,トカラ列島近海,29°55.4′N,130°01.7′E,13 km,2.7,1
2023/12/06,19:16:21.6,トカラ列島近海,29°54.3′N,130°00.5′E,10 km,2.2,1
2023/12/06,12:08:43.0,茨城県南部,36°06.4′N,140°01.2′E,68 km,3.7,2
2023/12/06,03:30:02.1,和歌山県北部,34°00.5′N,135°10.3′E,6 km,2.4,1
2023/12/05,17:54:55.3,福島県浜通り,36°52.2′N,140°46.6′E,93 km,3.5,1
2023/12/05,12:48:51.5,山梨県東部・富士五湖,35°28.6′N,138°56.7′E,24 km,2.6,1
2023/12/05,11:46:47.3,千葉県南部,35°20.8′N,140°20.5′E,28 km,2.5,2
2023/12/05,08:35:07.4,能登半島沖,37°36.2′N,137°19.0′E,12 km,3.2,1
2023/12/05,03:11:02.8,茨城県南部,36°15.0′N,140°06.5′E,54 km,3.2,1
2023/12/05,02:08:36.6,紀伊水道,33°44.9′N,134°42.6′E,41 km,3.2,1
2023/12/04,21:21:04.3,岩手県沿岸北部,39°53.2′N,141°55.2′E,61 km,3.3,2
2023/12/04,20:59:12.4,新潟県中越地方,37°19.0′N,138°51.3′E,18 km,3.6,2
2023/12/04,18:01:38.0,渡島地方東部,41°54.7′N,140°57.9′E,10 km,1.9,1
2023/12/04,17:17:47.3,富山湾,37°24.1′N,137°19.9′E,6 km,2.7,2
2023/12/04,11:21:11.1,伊豆半島東方沖,35°04.1′N,139°08.7′E,7 km,3.9,3
2023/12/04,09:11:16.7,新島・神津島近海,34°15.5′N,139°09.6′E,8 km,2.3,1
2023/12/04,07:30:47.9,新島・神津島近海,34°15.5′N,139°09.9′E,7 km,2.4,1
2023/12/04,07:25:17.9,新島・神津島近海,34°15.4′N,139°10.0′E,8 km,2.2,1
2023/12/04,06:44:03.8,愛媛県南予,33°29.4′N,132°26.5′E,46 km,3.2,1
2023/12/04,01:59:59.2,石川県能登地方,37°31.2′N,137°15.9′E,14 km,3.3,1
2023/12/04,00:45:13.3,茨城県北部,36°16.2′N,140°28.4′E,52 km,3.4,2
2023/12/04,00:35:59.5,茨城県北部,36°16.2′N,140°28.5′E,52 km,3.0,1
2023/12/03,21:40:13.0,青森県下北地方,41°20.4′N,141°16.6′E,9 km,2.2,1
2023/12/03,13:18:31.0,岩手県内陸北部,40°11.1′N,141°08.3′E,9 km,2.5,1
2023/12/03,12:44:44.3,岩手県内陸北部,40°11.0′N,141°08.3′E,9 km,3.1,2
2023/12/03,01:42:31.5,熊本県天草・芦北地方,32°13.0′N,130°27.7′E,9 km,3.1,2
2023/12/02,17:36:45.2,宮城県沖,38°38.5′N,141°54.2′E,47 km,3.6,1
2023/12/02,12:28:10.2,岩手県沿岸北部,39°45.5′N,141°49.9′E,58 km,3.4,1
2023/12/02,09:35:37.3,秋田県内陸南部,39°40.7′N,140°49.4′E,109 km,3.7,1
2023/12/02,04:06:41.5,福岡県北西沖,33°55.8′N,130°10.8′E,14 km,3.2,1
2023/12/01,19:01:42.8,日向灘,31°54.1′N,131°51.5′E,37 km,3.6,1
2023/12/01,14:09:47.4,紀伊水道,33°39.2′N,135°04.4′E,38 km,2.9,1
2023/12/01,12:52:13.5,宮城県沖,37°57.3′N,141°45.1′E,57 km,4.5,2
2023/12/01,11:14:39.8,茨城県南部,36°06.1′N,139°53.2′E,48 km,3.9,2
2023/12/01,03:23:20.8,十勝地方南部,42°20.4′N,143°06.4′E,50 km,3.3,1
2023/11/30,20:35:34.8,奄美大島近海,28°03.6′N,129°03.5′E,15 km,3.7,2
2023/11/30,19:53:25.4,駿河湾,34°44.0′N,138°31.1′E,26 km,3.3,1
2023/11/30,16:16:55.3,宮崎県南部平野部,31°55.2′N,131°27.0′E,11 km,1.5,1
2023/11/30,16:02:22.2,十勝地方北部,43°34.9′N,143°45.2′E,6 km,3.0,1
2023/11/30,01:43:33.2,山口県北部,34°28.0′N,131°38.5′E,11 km,3.1,1
2023/11/30,00:48:54.1,千葉県南東沖,35°03.4′N,140°14.9′E,73 km,3.9,1
2023/11/29,22:48:18.9,トカラ列島近海,29°21.4′N,129°27.5′E,12 km,3.3,1
2023/11/29,16:56:31.1,鹿児島湾,31°28.5′N,130°34.8′E,6 km,2.5,1
2023/11/29,14:33:33.5,熊本県天草・芦北地方,32°24.0′N,130°29.2′E,11 km,2.4,1
2023/11/29,11:47:38.2,宮古島近海,25°07.3′N,125°35.0′E,31 km,4.3,1
2023/11/29,07:09:29.1,福島県会津,36°57.6′N,139°22.8′E,3 km,1.9,1
2023/11/29,02:34:05.1,沖縄本島北西沖,26°56.5′N,126°50.8′E,110 km,4.0,1
2023/11/28,15:56:45.6,国後島付近,43°39.8′N,146°11.1′E,116 km,4.0,2
2023/11/28,06:14:46.4,トカラ列島近海,29°56.0′N,130°00.6′E,12 km,2.4,1
2023/11/28,05:35:21.9,遠州灘,34°25.5′N,137°43.9′E,303 km,4.7,1
2023/11/27,15:37:43.1,新潟県下越沖,38°29.8′N,139°27.2′E,11 km,3.0,1
2023/11/27,10:08:33.5,トカラ列島近海,29°56.3′N,130°00.2′E,12 km,2.2,1
2023/11/27,03:25:10.6,福島県沖,37°41.1′N,141°36.3′E,57 km,4.1,2
2023/11/27,02:05:07.6,日向灘,32°18.7′N,132°08.9′E,23 km,3.8,1
2023/11/26,18:39:48.8,沖縄本島北西沖,26°58.0′N,126°59.0′E,104 km,5.0,2
2023/11/26,13:31:10.6,与那国島近海,23°58.0′N,122°26.2′E,23 km,5.2,2
2023/11/26,10:47:09.3,宮城県沖,37°51.1′N,142°31.6′E,42 km,4.8,2
2023/11/26,09:02:34.3,伊豆大島近海,34°45.6′N,139°16.2′E,0 km,3.0,1
2023/11/25,23:32:52.7,茨城県沖,36°32.5′N,140°39.0′E,57 km,3.7,2
2023/11/25,20:26:48.6,熊本県熊本地方,32°47.9′N,130°49.8′E,7 km,2.4,1
2023/11/25,14:27:23.0,豊後水道,32°50.7′N,132°34.9′E,32 km,3.1,1
2023/11/25,10:54:36.2,茨城県北部,36°27.7′N,140°36.1′E,55 km,4.1,2
2023/11/25,10:40:37.2,岩手県沖,39°38.8′N,142°06.5′E,48 km,3.2,1
2023/11/24,23:53:56.0,西表島付近,24°14.8′N,123°46.5′E,17 km,2.7,1
2023/11/24,05:24:13.9,静岡県東部,35°11.6′N,138°34.1′E,14 km,2.1,1
2023/11/23,13:46:17.9,茨城県沖,36°24.5′N,141°04.1′E,42 km,3.6,1
2023/11/23,13:25:19.5,十勝地方南部,42°26.2′N,143°06.6′E,58 km,3.4,1
2023/11/23,05:59:51.5,岩手県沖,39°19.7′N,142°07.8′E,55 km,3.2,1
2023/11/23,02:23:45.2,山形県最上地方,38°43.8′N,140°16.7′E,9 km,3.7,3
2023/11/22,23:07:36.6,伊予灘,33°19.2′N,131°43.7′E,86 km,3.5,1
2023/11/22,13:06:27.2,薩摩半島西方沖,31°35.1′N,130°15.9′E,5 km,2.7,2
2023/11/22,12:34:56.4,石川県能登地方,37°29.3′N,137°12.4′E,11 km,2.6,1
2023/11/22,11:03:39.0,奄美大島近海,28°08.5′N,130°22.2′E,23 km,3.6,2
2023/11/22,02:03:54.2,青森県東方沖,40°54.5′N,142°06.7′E,55 km,3.5,1
2023/11/21,06:26:05.2,福島県沖,37°46.3′N,141°49.6′E,44 km,4.0,1
2023/11/21,00:38:31.9,トカラ列島近海,29°56.3′N,130°00.0′E,12 km,2.4,1
2023/11/20,14:01:08.0,青森県東方沖,41°33.4′N,142°06.6′E,52 km,3.6,1
2023/11/20,06:01:31.2,青森県東方沖,41°10.0′N,142°17.5′E,52 km,5.9,4
2023/11/20,05:39:00.9,奄美大島近海,28°48.7′N,129°55.7′E,31 km,3.9,1
2023/11/20,05:24:46.0,沖縄本島近海,25°58.1′N,128°27.4′E,39 km,4.7,1
2023/11/20,03:41:46.0,滋賀県北部,35°30.6′N,136°22.0′E,11 km,2.6,1
2023/11/20,00:02:59.0,新潟県上越地方,36°55.7′N,138°15.7′E,3 km,2.2,1
2023/11/19,21:41:18.0,伊豆半島東方沖,35°04.3′N,139°09.3′E,8 km,2.4,1
2023/11/19,20:57:58.3,伊豆半島東方沖,35°04.2′N,139°08.8′E,7 km,2.9,1
2023/11/19,19:13:58.5,石川県能登地方,37°30.8′N,137°18.2′E,13 km,2.6,1
2023/11/19,09:54:09.6,徳島県南部,33°53.1′N,134°16.0′E,33 km,3.4,2
2023/11/19,08:28:45.2,トカラ列島近海,29°56.3′N,130°00.5′E,13 km,2.9,1
2023/11/19,08:00:13.4,茨城県南部,36°08.0′N,139°50.1′E,50 km,3.0,1
2023/11/19,02:41:37.6,北海道東方沖,43°29.2′N,147°16.5′E,73 km,4.8,1
2023/11/18,22:49:37.4,トカラ列島近海,29°56.0′N,130°00.5′E,12 km,3.8,3
2023/11/18,22:48:20.9,愛媛県東予,34°00.5′N,133°38.5′E,7 km,3.0,2
2023/11/18,17:27:56.5,熊本県熊本地方,32°32.1′N,130°40.8′E,9 km,3.1,2
2023/11/18,14:46:14.3,渡島地方北部,42°03.7′N,140°25.6′E,9 km,2.8,1
2023/11/18,07:55:26.8,宮城県沖,38°33.0′N,142°04.9′E,52 km,3.9,2
2023/11/18,02:25:14.6,茨城県北部,36°19.3′N,140°35.0′E,59 km,3.4,1
2023/11/18,01:34:42.5,宮城県沖,38°53.4′N,141°58.2′E,49 km,3.7,1
2023/11/17,19:49:53.2,トカラ列島近海,29°56.3′N,130°00.6′E,11 km,2.3,1
2023/11/16,13:47:03.4,宮城県沖,38°58.2′N,142°05.1′E,52 km,3.8,1
2023/11/16,12:28:43.3,福島県沖,36°55.9′N,141°11.0′E,52 km,4.0,2
2023/11/16,11:38:59.9,新島・神津島近海,34°25.1′N,139°13.0′E,9 km,3.0,1
2023/11/16,05:43:27.6,紀伊水道,33°49.6′N,134°58.7′E,13 km,3.3,1
2023/11/16,04:31:52.7,新島・神津島近海,34°25.0′N,139°13.4′E,10 km,2.6,2
2023/11/16,03:25:36.2,新島・神津島近海,34°25.1′N,139°12.9′E,10 km,2.5,1
2023/11/16,03:22:14.2,新島・神津島近海,34°24.4′N,139°12.5′E,10 km,3.0,1
2023/11/16,03:21:28.1,新島・神津島近海,34°25.0′N,139°12.9′E,11 km,3.2,2
2023/11/16,03:15:05.5,新島・神津島近海,34°25.0′N,139°13.2′E,10 km,2.5,1
2023/11/15,16:27:52.8,宮城県北部,38°46.7′N,140°41.1′E,5 km,2.5,2
2023/11/15,15:54:01.5,トカラ列島近海,29°56.6′N,129°59.8′E,11 km,2.2,1
2023/11/15,15:29:23.2,根室半島南東沖,43°01.5′N,145°44.6′E,46 km,3.4,1
2023/11/15,07:58:08.6,鹿児島県薩摩地方,31°15.7′N,130°35.4′E,7 km,2.5,2
2023/11/15,05:59:39.3,鹿児島県薩摩地方,31°15.6′N,130°35.5′E,6 km,2.4,2
2023/11/15,02:14:23.4,宮城県沖,38°52.1′N,141°38.6′E,61 km,2.7,1
2023/11/15,01:37:45.3,茨城県北部,36°29.0′N,140°31.0′E,58 km,3.1,1
2023/11/14,20:42:26.8,根室半島南東沖,43°09.8′N,145°34.9′E,51 km,4.0,2
2023/11/14,16:25:00.9,福島県沖,37°13.0′N,141°26.0′E,76 km,3.9,2
2023/11/14,14:44:19.9,長野県北部,36°30.5′N,137°46.1′E,1 km,1.6,1
2023/11/14,11:59:34.1,群馬県南部,36°34.5′N,139°22.9′E,4 km,2.9,1
2023/11/13,16:44:15.0,熊本県熊本地方,32°52.4′N,130°52.5′E,11 km,3.0,2
2023/11/13,12:04:51.7,愛媛県東予,34°00.6′N,133°38.4′E,6 km,2.6,1
2023/11/13,11:37:24.0,愛媛県東予,34°00.6′N,133°38.5′E,7 km,2.5,1
2023/11/12,21:23:19.4,岐阜県飛騨地方,35°59.1′N,137°32.0′E,7 km,2.2,1
2023/11/12,20:31:47.1,トカラ列島近海,29°56.3′N,130°00.4′E,11 km,3.2,3
2023/11/12,19:31:05.0,トカラ列島近海,29°55.9′N,130°00.6′E,12 km,2.9,1
2023/11/12,07:12:06.6,トカラ列島近海,29°56.8′N,130°00.8′E,8 km,2.3,1
2023/11/12,04:39:02.7,青森県東方沖,40°42.9′N,141°53.1′E,66 km,3.6,1
2023/11/12,02:24:09.1,東海道南方沖,33°38.7′N,138°31.8′E,33 km,4.5,1
2023/11/12,01:34:59.6,トカラ列島近海,29°56.0′N,129°59.8′E,14 km,3.0,2
2023/11/11,22:57:18.8,トカラ列島近海,29°55.6′N,130°00.7′E,13 km,2.8,2
2023/11/11,22:30:28.2,トカラ列島近海,29°56.5′N,130°00.7′E,9 km,2.9,1
2023/11/11,22:26:47.2,トカラ列島近海,29°56.3′N,130°00.3′E,11 km,2.3,1
2023/11/11,22:07:18.7,トカラ列島近海,29°56.0′N,129°59.9′E,13 km,2.9,1
2023/11/11,22:02:38.7,トカラ列島近海,29°56.0′N,130°00.4′E,13 km,4.3,4
2023/11/11,19:49:42.9,宮古島北西沖,25°49.9′N,125°33.1′E,14 km,4.8,1
2023/11/11,12:24:19.6,和歌山県北部,34°01.8′N,135°14.6′E,4 km,1.4,1
2023/11/11,05:50:30.6,鹿児島湾,31°19.7′N,130°48.2′E,104 km,5.0,4
2023/11/11,02:44:44.0,京都府南部,35°14.9′N,135°19.1′E,11 km,3.5,2
2023/11/10,19:27:02.5,千葉県東方沖,35°46.6′N,140°50.5′E,12 km,3.1,1
2023/11/10,19:10:06.8,千島列島,45°14.7′N,150°44.9′E,130 km,5.9,2
2023/11/10,14:31:06.4,能登半島沖,37°32.1′N,137°16.6′E,11 km,3.1,2
2023/11/10,14:25:13.5,沖縄本島近海,27°17.4′N,128°25.9′E,48 km,3.6,1
2023/11/10,10:54:07.7,土佐湾,33°31.2′N,133°43.2′E,30 km,4.3,3
2023/11/10,10:00:11.0,神奈川県西部,35°31.6′N,139°26.4′E,105 km,4.2,3
2023/11/10,07:59:51.3,根室半島南東沖,43°16.6′N,146°03.3′E,49 km,3.9,1
2023/11/09,23:53:40.9,網走地方,44°05.6′N,145°07.7′E,0 km,3.0,2
2023/11/09,19:56:08.3,トカラ列島近海,29°56.6′N,130°00.2′E,11 km,2.6,1
2023/11/09,19:30:16.4,熊本県阿蘇地方,32°54.2′N,131°02.4′E,6 km,2.9,2
2023/11/09,17:53:03.2,福島県沖,37°42.4′N,141°34.8′E,55 km,3.7,1
2023/11/08,22:51:19.9,茨城県沖,36°14.6′N,141°08.0′E,29 km,3.6,1
2023/11/08,17:16:32.0,択捉島南東沖,44°36.7′N,149°24.2′E,30 km,4.9,1
2023/11/08,16:52:07.7,トカラ列島近海,29°56.6′N,130°00.5′E,10 km,2.6,1
2023/11/08,14:51:40.7,福島県会津,37°04.6′N,139°21.4′E,8 km,2.4,1
2023/11/08,11:24:51.8,トカラ列島近海,29°56.4′N,129°59.8′E,12 km,2.3,1
2023/11/08,11:07:11.3,岐阜県飛騨地方,35°59.3′N,137°31.9′E,5 km,2.5,1
2023/11/08,11:04:03.1,岐阜県飛騨地方,35°59.4′N,137°31.9′E,5 km,3.3,3
2023/11/07,18:59:47.6,和歌山県北部,34°13.1′N,135°10.1′E,5 km,2.1,1
2023/11/07,14:15:04.3,群馬県北部,36°43.2′N,139°20.4′E,7 km,2.3,1
2023/11/07,13:43:22.1,新潟県中越地方,37°12.0′N,138°48.4′E,9 km,3.1,3
2023/11/07,12:55:51.9,トカラ列島近海,29°56.4′N,130°00.2′E,12 km,4.1,3
2023/11/07,08:53:01.9,トカラ列島近海,29°56.4′N,129°59.9′E,12 km,2.8,1
2023/11/07,05:35:08.7,福島県沖,37°15.2′N,141°27.4′E,45 km,3.6,1
2023/11/06,16:46:44.6,大隅半島東方沖,31°11.6′N,131°28.6′E,39 km,3.5,1
2023/11/06,14:50:04.5,福島県会津,37°01.6′N,139°22.1′E,6 km,1.2,1
2023/11/06,02:10:08.8,福島県沖,37°49.7′N,141°37.7′E,56 km,5.0,4
2023/11/05,23:45:17.6,十勝地方中部,42°47.8′N,142°46.3′E,116 km,4.0,2
2023/11/05,22:58:55.0,新潟県中越地方,36°50.5′N,138°45.1′E,4 km,2.5,1
2023/11/05,17:53:02.0,沖縄本島近海,26°34.0′N,127°55.2′E,12 km,2.8,1
2023/11/05,15:18:29.5,千葉県東方沖,35°48.7′N,140°54.0′E,11 km,3.4,1
2023/11/05,13:14:08.6,千葉県東方沖,35°48.8′N,140°54.2′E,12 km,3.3,1
