date,time,place,latitude,longitude,depth,magnitude,sindo
2020/04/26,02:34:38.4,長野県中部,36°15.1′N,137°38.2′E,5 km,2.7,1
2020/04/26,02:33:17.3,沖縄本島北西沖,26°44.8′N,126°23.1′E,24 km,3.5,1
2020/04/26,02:26:18.1,長野県中部,36°14.3′N,137°38.7′E,6 km,2.7,1
2020/04/26,02:22:49.4,長野県中部,36°15.1′N,137°38.2′E,6 km,5.0,3
2020/04/26,02:20:37.5,沖縄本島北西沖,26°44.1′N,126°21.9′E,29 km,4.7,1
2020/04/26,02:12:09.2,根室半島南東沖,42°56.5′N,145°44.3′E,47 km,3.6,1
2020/04/26,02:02:24.3,愛媛県東予,33°57.0′N,133°00.0′E,11 km,3.2,1
2020/04/26,01:31:51.1,伊予灘,33°28.8′N,131°52.4′E,66 km,3.1,1
2020/04/26,01:16:55.4,愛知県西部,35°00.1′N,136°54.0′E,16 km,2.8,1
2020/04/26,00:03:02.4,釧路沖,42°55.8′N,145°29.0′E,46 km,3.2,1
2020/04/25,23:42:15.2,愛媛県南予,33°28.2′N,132°26.0′E,42 km,3.3,1
2020/04/25,14:46:26.4,長野県中部,36°15.1′N,137°38.4′E,6 km,2.6,1
2020/04/25,14:03:32.9,秋田県内陸南部,39°36.0′N,140°32.4′E,7 km,1.8,1
2020/04/25,11:52:14.9,長野県中部,36°14.6′N,137°37.2′E,3 km,2.8,1
2020/04/25,10:11:42.6,長野県中部,36°14.9′N,137°36.1′E,5 km,2.4,1
2020/04/25,09:17:40.6,長野県中部,36°14.9′N,137°38.1′E,5 km,2.4,1
2020/04/25,09:07:45.4,長野県中部,36°15.0′N,137°38.4′E,5 km,3.2,1
2020/04/25,07:34:18.7,長野県中部,36°13.3′N,137°38.2′E,5 km,2.8,1
2020/04/25,05:59:22.9,和歌山県北部,34°02.3′N,135°15.6′E,5 km,2.0,2
2020/04/25,02:44:50.5,長野県中部,36°15.1′N,137°37.8′E,5 km,3.0,1
2020/04/25,00:50:12.3,長野県中部,36°14.8′N,137°38.7′E,3 km,2.9,1
2020/04/24,21:12:33.5,長野県中部,36°14.9′N,137°38.0′E,5 km,3.6,2
2020/04/24,20:43:45.6,長野県中部,36°14.6′N,137°38.4′E,5 km,2.8,1
2020/04/24,20:03:02.3,長野県中部,36°15.0′N,137°38.2′E,5 km,2.6,1
2020/04/24,19:57:28.5,長野県中部,36°14.6′N,137°38.3′E,5 km,3.4,2
2020/04/24,19:48:35.4,長野県中部,36°14.7′N,137°38.5′E,3 km,3.2,1
2020/04/24,19:37:50.6,長野県中部,36°14.9′N,137°38.7′E,5 km,2.9,1
2020/04/24,15:15:17.5,長野県中部,36°13.3′N,137°38.6′E,4 km,3.1,1
2020/04/24,06:31:07.5,長野県中部,36°13.6′N,137°36.9′E,3 km,3.3,2
2020/04/24,06:19:47.9,奄美大島近海,28°20.2′N,129°33.8′E,24 km,4.1,2
2020/04/24,05:39:07.3,長野県中部,36°15.2′N,137°38.4′E,5 km,3.0,2
2020/04/24,04:52:26.6,青森県東方沖,41°28.8′N,141°59.5′E,65 km,5.2,3
2020/04/24,03:32:42.5,長野県中部,36°14.7′N,137°38.6′E,6 km,3.3,1
2020/04/24,01:51:29.6,千葉県北東部,35°52.5′N,140°29.6′E,37 km,3.0,1
2020/04/24,01:37:59.5,千葉県北東部,35°52.3′N,140°29.6′E,37 km,4.2,3
2020/04/24,01:35:35.5,千葉県北東部,35°52.2′N,140°29.5′E,38 km,1.8,1
2020/04/24,01:33:49.3,千葉県北東部,35°52.1′N,140°29.3′E,37 km,3.1,1
2020/04/23,22:32:18.0,長野県中部,36°13.3′N,137°40.4′E,4 km,2.7,1
2020/04/23,21:36:38.6,十勝地方中部,42°45.8′N,143°09.3′E,101 km,3.4,2
2020/04/23,21:14:54.2,長野県中部,36°15.4′N,137°38.2′E,6 km,2.7,1
2020/04/23,21:03:42.9,長野県中部,36°14.8′N,137°38.7′E,6 km,4.3,2
2020/04/23,20:47:05.7,岐阜県美濃東部,35°22.6′N,137°05.6′E,47 km,3.6,1
2020/04/23,20:40:23.1,福島県浜通り,36°55.8′N,140°45.0′E,14 km,3.1,1
2020/04/23,20:00:28.0,長野県中部,36°13.1′N,137°36.5′E,6 km,2.6,1
2020/04/23,19:42:02.1,長野県中部,36°15.2′N,137°38.5′E,6 km,2.7,1
2020/04/23,19:10:17.0,長野県中部,36°13.0′N,137°36.6′E,5 km,3.2,2
2020/04/23,19:06:23.9,長野県中部,36°13.2′N,137°38.2′E,5 km,2.9,1
2020/04/23,16:55:25.7,長野県中部,36°13.2′N,137°36.5′E,5 km,3.0,1
2020/04/23,15:59:42.8,長野県中部,36°14.8′N,137°38.7′E,6 km,3.1,1
2020/04/23,14:22:53.7,長野県中部,36°14.5′N,137°38.9′E,4 km,3.0,1
2020/04/23,14:16:31.4,長野県中部,36°13.5′N,137°39.5′E,5 km,3.7,2
2020/04/23,13:57:55.1,長野県中部,36°14.1′N,137°39.0′E,5 km,5.0,3
2020/04/23,13:54:14.3,長野県中部,36°14.4′N,137°38.8′E,4 km,3.3,1
2020/04/23,13:52:00.8,長野県中部,36°13.6′N,137°39.2′E,1 km,4.6,3
2020/04/23,13:44:22.1,長野県中部,36°13.5′N,137°39.7′E,3 km,5.5,4
2020/04/23,12:26:46.8,福島県浜通り,36°55.9′N,140°45.0′E,15 km,4.2,3
2020/04/23,11:45:28.3,長野県中部,36°13.7′N,137°39.0′E,4 km,2.7,1
2020/04/23,10:22:20.0,福島県沖,37°06.7′N,141°06.3′E,52 km,3.8,2
2020/04/22,20:26:38.5,宮城県沖,38°26.2′N,142°08.4′E,40 km,4.1,1
2020/04/22,07:14:33.8,長野県中部,36°24.3′N,137°59.6′E,11 km,2.5,1
2020/04/22,06:29:17.2,和歌山県北部,33°55.5′N,135°12.9′E,8 km,2.6,1
2020/04/22,03:06:55.2,長野県中部,36°13.5′N,137°40.0′E,4 km,2.8,1
2020/04/22,03:05:30.5,長野県中部,36°13.4′N,137°39.9′E,4 km,3.2,1
2020/04/22,02:47:43.1,長野県中部,36°13.6′N,137°39.5′E,4 km,3.6,2
2020/04/22,02:26:26.2,長野県中部,36°13.6′N,137°39.6′E,4 km,3.8,3
2020/04/21,17:56:17.9,淡路島付近,34°21.7′N,134°53.4′E,12 km,2.9,1
2020/04/21,17:22:01.0,淡路島付近,34°21.7′N,134°53.4′E,12 km,2.7,1
2020/04/21,06:20:00.5,茨城県北部,36°47.4′N,140°32.6′E,10 km,2.8,1
2020/04/21,01:08:59.3,三河湾,34°40.1′N,137°09.6′E,12 km,3.1,2
2020/04/20,20:38:52.3,薩摩半島西方沖,31°11.3′N,130°24.0′E,148 km,4.6,2
2020/04/20,18:42:44.2,岩手県沖,39°31.5′N,142°45.3′E,31 km,3.9,1
2020/04/20,17:11:34.7,沖縄本島北西沖,26°42.3′N,126°41.2′E,109 km,4.3,2
2020/04/20,12:26:10.6,釧路地方北部,43°39.4′N,144°25.6′E,2 km,1.4,1
2020/04/20,10:49:37.2,宮城県沖,38°50.6′N,142°06.8′E,44 km,4.3,2
2020/04/20,05:39:05.2,宮城県沖,38°53.2′N,142°05.9′E,46 km,6.2,4
2020/04/19,21:25:20.7,長野県北部,36°44.7′N,138°12.8′E,10 km,2.2,1
2020/04/19,12:09:36.6,浦河沖,41°57.4′N,142°37.0′E,32 km,3.9,1
2020/04/19,12:09:13.0,三河湾,34°45.3′N,137°14.0′E,40 km,3.5,2
2020/04/19,09:56:17.7,紀伊水道,34°00.7′N,135°08.6′E,9 km,3.1,1
2020/04/18,18:24:17.1,小笠原諸島西方沖,27°17.1′N,140°25.1′E,483 km,5.8,2
2020/04/18,17:25:36.9,小笠原諸島西方沖,27°10.4′N,140°30.4′E,477 km,6.8,4
2020/04/18,16:29:52.0,和歌山県北部,34°06.3′N,135°08.3′E,6 km,2.4,1
2020/04/18,14:07:27.5,沖縄本島近海,27°23.3′N,127°57.1′E,17 km,4.1,1
2020/04/18,07:33:52.4,神奈川県東部,35°30.3′N,139°38.9′E,97 km,3.0,1
2020/04/17,19:48:21.0,秋田県内陸南部,39°31.5′N,140°25.4′E,8 km,2.0,1
2020/04/17,06:23:53.5,沖縄本島近海,26°08.5′N,128°29.6′E,29 km,4.8,1
2020/04/17,06:22:29.8,沖縄本島近海,26°01.3′N,128°41.7′E,34 km,5.3,2
2020/04/16,23:54:10.9,岩手県沖,40°22.6′N,142°16.4′E,40 km,3.7,1
2020/04/16,17:56:17.0,熊本県熊本地方,32°40.8′N,130°36.3′E,10 km,2.6,1
2020/04/16,17:13:26.2,福島県沖,37°20.0′N,141°15.8′E,36 km,3.7,1
2020/04/16,14:57:56.4,京都府北部,35°17.1′N,135°19.9′E,8 km,2.5,1
2020/04/16,13:15:43.1,千葉県東方沖,35°48.0′N,140°58.6′E,27 km,3.7,2
2020/04/16,11:18:02.6,福島県沖,37°04.4′N,141°10.0′E,50 km,4.4,3
2020/04/16,05:12:32.6,十勝地方中部,42°51.3′N,143°20.2′E,107 km,3.2,1
2020/04/16,02:15:27.7,岩手県沿岸北部,39°45.4′N,141°50.1′E,58 km,3.6,1
2020/04/15,16:28:05.4,沖縄本島近海,26°21.5′N,128°56.9′E,32 km,4.6,1
2020/04/15,16:19:06.3,沖縄本島近海,26°21.9′N,128°55.2′E,36 km,5.2,2
2020/04/14,11:02:12.2,十勝地方南部,42°39.3′N,143°24.1′E,82 km,3.4,1
2020/04/14,10:54:22.5,静岡県東部,35°14.2′N,138°42.0′E,6 km,1.4,1
2020/04/14,07:21:21.7,千葉県東方沖,35°41.2′N,140°54.2′E,12 km,3.1,1
2020/04/14,06:35:51.3,茨城県北部,36°31.2′N,140°34.5′E,58 km,3.9,2
2020/04/14,03:49:32.1,京都府南部,35°13.6′N,135°48.6′E,11 km,2.7,1
2020/04/13,21:20:09.5,青森県東方沖,40°35.1′N,142°19.9′E,81 km,3.4,1
2020/04/13,19:16:38.6,長野県北部,36°46.0′N,137°52.7′E,5 km,4.2,4
2020/04/13,04:36:54.7,和歌山県北部,34°11.6′N,135°12.2′E,6 km,2.0,1
2020/04/12,22:11:49.9,苫小牧沖,41°43.6′N,141°58.6′E,44 km,4.3,2
2020/04/12,13:10:14.4,茨城県南部,36°12.0′N,139°57.9′E,53 km,3.3,1
2020/04/12,12:30:51.6,西表島付近,24°19.0′N,123°26.9′E,19 km,3.8,1
2020/04/12,08:29:36.1,宮城県沖,38°51.3′N,142°03.0′E,46 km,3.6,1
2020/04/12,04:48:20.1,岐阜県飛騨地方,36°07.0′N,137°28.0′E,7 km,2.6,1
2020/04/12,00:44:48.0,茨城県南部,36°11.9′N,139°57.6′E,53 km,5.0,4
2020/04/11,21:12:34.9,千葉県東方沖,35°48.3′N,141°01.1′E,28 km,3.3,1
2020/04/11,05:29:09.9,千葉県東方沖,35°37.8′N,141°03.9′E,27 km,4.5,2
2020/04/10,23:41:27.1,静岡県東部,35°16.9′N,138°41.8′E,11 km,2.0,2
2020/04/10,21:40:52.9,福島県沖,37°23.1′N,142°03.5′E,33 km,4.1,1
2020/04/10,19:22:56.0,浦河沖,41°56.0′N,142°18.4′E,72 km,4.4,2
2020/04/10,18:33:13.1,伊勢湾,34°51.9′N,136°48.2′E,11 km,2.3,1
2020/04/10,08:56:12.6,千葉県東方沖,35°39.6′N,140°44.2′E,49 km,3.3,1
2020/04/10,08:20:10.5,八丈島東方沖,33°14.4′N,140°15.5′E,38 km,4.1,1
2020/04/10,01:57:31.9,山梨県中・西部,35°17.8′N,138°29.1′E,15 km,2.1,1
2020/04/10,00:45:53.4,茨城県沖,36°30.3′N,140°56.7′E,54 km,4.1,2
2020/04/09,12:12:31.6,茨城県沖,36°24.1′N,141°01.8′E,46 km,3.8,2
2020/04/09,10:55:51.7,静岡県東部,35°16.8′N,138°41.8′E,11 km,2.0,1
2020/04/09,00:53:15.0,茨城県北部,36°43.7′N,140°38.2′E,8 km,2.4,1
2020/04/09,00:28:54.5,岩手県沖,40°21.0′N,142°11.0′E,45 km,3.7,2
2020/04/08,23:30:53.1,静岡県東部,35°16.8′N,138°41.9′E,11 km,1.6,1
2020/04/08,21:32:10.4,福島県中通り,37°38.8′N,140°33.9′E,96 km,3.7,2
2020/04/08,19:44:48.4,岩手県沖,39°37.9′N,142°06.1′E,48 km,3.7,2
2020/04/08,14:55:50.9,沖縄本島北西沖,26°39.8′N,126°39.8′E,102 km,4.5,2
2020/04/08,02:53:39.1,薩摩半島西方沖,31°41.8′N,129°33.5′E,10 km,4.3,3
2020/04/08,00:56:48.4,種子島近海,30°35.2′N,131°11.0′E,29 km,3.1,1
2020/04/07,19:42:59.0,鳥取県中部,35°25.5′N,133°49.9′E,8 km,2.3,1
2020/04/07,18:57:37.3,福島県沖,37°27.8′N,141°34.4′E,44 km,3.5,1
2020/04/07,14:12:01.6,日向灘,32°32.7′N,132°07.9′E,33 km,4.7,3
2020/04/07,06:44:38.9,千葉県東方沖,35°30.7′N,140°31.8′E,30 km,2.4,1
2020/04/06,16:41:42.3,岩手県沖,39°38.0′N,142°06.3′E,48 km,3.8,1
2020/04/06,12:29:53.3,渡島地方西部,41°30.7′N,140°11.0′E,7 km,2.2,1
2020/04/06,05:00:09.3,石川県能登地方,37°16.0′N,136°48.7′E,12 km,4.0,3
2020/04/05,17:48:10.3,長野県南部,35°40.2′N,137°44.3′E,11 km,2.7,1
2020/04/05,10:45:22.0,宮崎県北部平野部,32°06.8′N,131°21.0′E,61 km,2.9,1
2020/04/05,06:57:04.3,薩摩半島西方沖,31°16.0′N,129°58.4′E,9 km,4.0,2
2020/04/05,05:46:27.8,愛知県東部,34°36.3′N,137°04.1′E,7 km,3.3,2
2020/04/05,03:36:29.3,茨城県北部,36°45.9′N,140°34.5′E,8 km,3.0,1
2020/04/04,21:28:52.1,京都府北部,35°46.7′N,135°14.9′E,15 km,3.5,1
2020/04/04,12:55:31.0,奄美大島近海,28°39.2′N,129°16.5′E,66 km,4.7,2
2020/04/04,09:52:26.0,熊本県阿蘇地方,32°57.0′N,131°02.7′E,9 km,2.6,1
2020/04/04,07:54:49.9,宮古島近海,24°41.0′N,124°49.3′E,16 km,3.9,1
2020/04/03,20:39:58.7,和歌山県北部,34°07.5′N,135°11.6′E,5 km,2.1,1
2020/04/03,16:31:20.3,長野県南部,35°53.7′N,137°40.3′E,9 km,2.3,1
2020/04/03,14:30:30.3,広島県南東部,34°27.1′N,133°22.1′E,12 km,4.1,3
2020/04/03,03:40:45.8,紀伊水道,34°10.6′N,135°10.1′E,5 km,2.4,1
2020/04/03,01:02:36.3,宮城県沖,38°17.9′N,141°38.4′E,53 km,3.7,1
2020/04/02,19:08:33.6,宮古島近海,24°48.2′N,125°22.4′E,49 km,4.5,3
2020/04/02,17:49:24.2,トカラ列島近海,29°33.8′N,129°41.5′E,2 km,1.9,1
2020/04/02,03:25:40.2,長野県北部,36°43.0′N,138°30.6′E,1 km,1.8,1
2020/04/02,00:33:27.5,千葉県東方沖,35°41.7′N,140°54.8′E,13 km,4.2,3
2020/04/01,18:11:45.3,石垣島近海,24°10.1′N,124°11.8′E,12 km,4.3,1
2020/04/01,14:43:32.3,千葉県北東部,35°22.9′N,140°22.3′E,28 km,2.8,1
2020/04/01,08:47:20.4,宗谷地方北部,45°06.6′N,141°47.7′E,0 km,1.7,1
2020/04/01,04:47:48.1,石垣島近海,24°10.0′N,124°12.1′E,10 km,4.2,1
2020/04/01,04:39:34.2,宗谷地方北部,45°06.4′N,141°48.2′E,0 km,2.6,2
2020/04/01,01:43:06.1,伊豆半島東方沖,35°03.4′N,139°08.6′E,8 km,2.6,1
2020/03/31,20:50:19.4,胆振地方中東部,42°39.1′N,141°59.6′E,39 km,2.9,1
2020/03/31,20:23:59.9,茨城県沖,36°23.4′N,141°02.2′E,47 km,4.7,3
2020/03/31,16:17:33.9,日向灘,32°02.2′N,131°52.9′E,25 km,3.3,1
2020/03/31,00:52:48.2,与那国島近海,23°51.1′N,123°22.0′E,31 km,5.5,2
2020/03/30,17:15:10.4,千葉県北東部,35°22.9′N,140°22.1′E,28 km,4.1,3
2020/03/30,16:28:58.7,熊本県阿蘇地方,32°58.0′N,131°05.4′E,9 km,2.4,1
2020/03/30,16:26:21.4,熊本県阿蘇地方,32°58.1′N,131°05.5′E,9 km,2.4,1
2020/03/30,14:55:54.4,豊後水道,33°25.1′N,132°15.7′E,45 km,3.1,1
2020/03/30,12:43:55.4,滋賀県北部,35°22.9′N,135°56.0′E,11 km,2.1,1
2020/03/30,12:28:26.5,茨城県北部,36°35.3′N,140°37.7′E,58 km,3.2,1
2020/03/30,07:54:46.5,福島県会津,37°02.2′N,139°22.5′E,8 km,1.9,1
2020/03/30,00:01:34.4,石垣島近海,24°10.5′N,124°13.4′E,13 km,3.6,1
2020/03/29,22:19:00.7,福島県浜通り,37°04.5′N,140°43.9′E,11 km,3.2,2
2020/03/29,20:05:38.5,青森県東方沖,40°38.3′N,141°30.5′E,89 km,3.5,1
2020/03/29,12:52:01.9,石垣島近海,24°09.8′N,124°13.9′E,12 km,3.9,1
2020/03/29,12:39:47.2,石垣島近海,24°10.6′N,124°12.4′E,10 km,5.0,2
2020/03/29,12:38:58.1,石垣島近海,24°09.7′N,124°12.7′E,10 km,4.4,1
2020/03/28,15:49:12.7,新潟県中越地方,37°06.3′N,138°38.1′E,10 km,2.2,1
2020/03/28,11:25:38.4,新島・神津島近海,34°11.8′N,139°14.7′E,14 km,3.0,1
2020/03/28,09:57:51.7,浦河沖,41°55.3′N,142°21.2′E,70 km,5.0,3
2020/03/28,04:33:00.1,浦河沖,42°02.3′N,142°36.0′E,60 km,3.7,1
2020/03/27,23:11:09.3,新島・神津島近海,34°12.0′N,139°14.7′E,12 km,3.4,2
2020/03/26,23:00:29.7,和歌山県北部,34°12.7′N,135°12.4′E,3 km,1.9,1
2020/03/26,19:19:10.9,紀伊水道,34°09.6′N,135°10.2′E,8 km,2.9,1
2020/03/26,14:52:47.6,硫黄島近海,22°41.6′N,143°15.8′E,152 km,5.8,1
2020/03/26,07:18:21.4,宮城県沖,38°38.7′N,142°08.8′E,40 km,3.8,1
2020/03/26,00:03:01.0,トカラ列島近海,29°35.1′N,129°43.8′E,0 km,2.2,1
2020/03/26,00:01:59.8,トカラ列島近海,29°34.4′N,129°42.9′E,0 km,2.1,1
2020/03/25,16:52:22.1,トカラ列島近海,29°34.3′N,129°42.2′E,5 km,2.6,2
2020/03/25,16:51:19.6,父島近海,26°42.3′N,142°31.4′E,14 km,4.2,1
2020/03/25,11:49:21.0,北西太平洋,48°59.1′N,157°41.5′E,57 km,7.5,1
2020/03/25,02:57:33.0,茨城県南部,36°02.0′N,139°56.7′E,42 km,2.8,1
2020/03/24,20:13:15.2,岩手県沖,40°01.9′N,142°14.7′E,41 km,3.8,1
2020/03/24,12:15:08.7,宮崎県北部平野部,32°08.4′N,131°27.5′E,19 km,3.4,3
2020/03/24,10:09:12.5,宮古島近海,24°44.5′N,125°26.2′E,46 km,3.0,1
2020/03/24,09:56:06.9,福島県中通り,37°09.6′N,140°30.1′E,6 km,2.6,1
2020/03/24,05:49:45.1,福島県会津,37°02.3′N,139°27.9′E,8 km,2.0,1
2020/03/24,04:24:22.7,徳島県北部,33°55.2′N,134°14.6′E,9 km,2.0,1
2020/03/24,02:07:47.8,宮古島近海,24°44.0′N,125°26.0′E,47 km,3.4,1
2020/03/24,00:31:54.1,紀伊水道,34°02.8′N,135°09.3′E,6 km,2.5,2
2020/03/23,22:57:29.0,沖縄本島近海,26°33.3′N,128°44.9′E,25 km,4.5,2
2020/03/23,19:37:40.7,福島県会津,37°02.4′N,139°28.1′E,9 km,2.5,1
2020/03/22,20:52:12.1,紀伊水道,34°02.7′N,135°07.6′E,6 km,3.1,2
2020/03/22,10:00:14.4,奄美大島近海,28°05.1′N,129°13.7′E,17 km,3.2,1
2020/03/22,02:34:35.4,長野県北部,36°37.1′N,138°22.2′E,2 km,2.6,1
2020/03/21,18:03:08.5,福島県沖,37°12.5′N,141°26.0′E,32 km,4.3,2
2020/03/21,13:58:33.3,長野県南部,35°40.2′N,137°44.3′E,11 km,4.1,3
2020/03/21,13:55:46.3,長野県南部,35°40.2′N,137°44.4′E,11 km,3.1,1
2020/03/21,12:37:52.7,青森県東方沖,41°33.0′N,142°04.2′E,65 km,3.8,2
2020/03/21,06:19:02.9,伊予灘,33°19.0′N,131°59.6′E,59 km,3.6,1
2020/03/21,04:47:39.0,種子島近海,30°36.4′N,131°17.6′E,39 km,3.5,1
2020/03/21,00:52:53.1,茨城県南部,36°08.3′N,140°04.5′E,55 km,3.1,1
2020/03/20,04:50:15.9,京都府南部,35°02.2′N,135°34.3′E,11 km,2.4,1
2020/03/20,03:22:48.8,種子島近海,30°36.1′N,131°06.6′E,30 km,3.3,1
2020/03/19,10:21:46.2,大阪府北部,34°55.2′N,135°37.8′E,13 km,2.6,1
2020/03/19,01:32:40.8,苫小牧沖,42°06.5′N,141°39.2′E,34 km,4.0,2
2020/03/18,23:43:38.1,長野県中部,36°04.6′N,138°07.9′E,3 km,1.7,1
2020/03/18,09:44:34.7,島根県東部,35°17.9′N,133°07.8′E,12 km,3.5,2
2020/03/18,08:25:36.3,トカラ列島近海,29°35.8′N,129°44.3′E,0 km,1.9,1
2020/03/18,00:10:32.7,北海道南西沖,42°14.4′N,138°32.3′E,237 km,4.9,1
2020/03/17,21:38:34.1,福島県沖,37°07.9′N,141°14.8′E,61 km,3.9,2
2020/03/17,18:23:14.0,トカラ列島近海,29°35.2′N,129°42.9′E,2 km,2.5,2
2020/03/17,18:22:23.4,トカラ列島近海,29°35.5′N,129°43.5′E,1 km,2.0,1
2020/03/17,17:52:32.1,トカラ列島近海,29°35.7′N,129°44.2′E,1 km,3.1,3
2020/03/17,16:54:52.3,宮城県沖,38°11.0′N,141°40.7′E,51 km,3.6,1
2020/03/16,20:42:16.2,福岡県北西沖,33°40.3′N,130°25.0′E,13 km,3.8,3
2020/03/16,11:42:14.2,沖縄本島近海,26°47.2′N,128°24.8′E,31 km,3.2,1
2020/03/16,10:00:27.7,福島県沖,37°23.8′N,141°09.9′E,58 km,3.3,1
2020/03/16,05:19:57.2,長野県中部,36°06.4′N,138°21.0′E,0 km,2.5,1
2020/03/16,04:57:56.2,長野県中部,36°07.0′N,138°21.5′E,4 km,2.5,1
2020/03/15,19:59:01.3,沖縄本島近海,26°17.3′N,127°19.4′E,45 km,3.3,1
2020/03/15,19:09:12.5,茨城県南部,36°07.4′N,140°04.6′E,64 km,3.8,2
2020/03/15,14:16:29.3,沖縄本島北西沖,26°29.1′N,126°34.5′E,91 km,4.2,1
2020/03/15,11:59:53.0,長野県中部,36°06.5′N,138°21.3′E,3 km,3.7,3
2020/03/15,09:53:48.4,長野県中部,36°06.5′N,138°21.1′E,1 km,3.1,2
2020/03/15,07:20:05.8,沖縄本島近海,27°14.6′N,128°52.5′E,41 km,3.1,1
2020/03/14,20:05:27.8,日高地方東部,42°19.5′N,142°55.6′E,61 km,3.8,1
2020/03/14,17:45:11.8,和歌山県北部,34°12.6′N,135°11.8′E,4 km,2.8,2
2020/03/14,13:34:32.4,八丈島近海,33°16.6′N,139°35.0′E,24 km,3.4,1
2020/03/13,22:06:40.6,八丈島近海,33°15.8′N,139°29.7′E,11 km,4.4,2
2020/03/13,18:07:31.5,釧路沖,42°52.8′N,144°52.9′E,56 km,3.8,1
2020/03/13,17:32:58.4,島根県西部,34°40.0′N,131°58.5′E,11 km,3.8,3
2020/03/13,12:59:16.3,橘湾,32°47.1′N,130°07.5′E,7 km,2.4,2
2020/03/13,07:56:53.3,有明海,32°48.1′N,130°33.1′E,12 km,2.7,1
2020/03/13,07:15:37.6,有明海,32°48.2′N,130°32.8′E,12 km,3.8,3
2020/03/13,05:56:30.1,石川県能登地方,37°15.6′N,136°49.3′E,12 km,3.2,1
2020/03/13,04:53:07.4,石川県能登地方,37°17.1′N,136°49.1′E,12 km,3.5,2
2020/03/13,03:04:54.4,石川県能登地方,37°16.9′N,136°49.6′E,12 km,2.8,1
2020/03/13,02:46:34.7,石川県能登地方,37°15.7′N,136°49.7′E,11 km,3.0,1
2020/03/13,02:37:07.3,石川県能登地方,37°17.1′N,136°50.3′E,10 km,3.1,1
2020/03/13,02:36:01.2,石川県能登地方,37°17.1′N,136°49.5′E,12 km,3.6,2
2020/03/13,02:21:31.1,石川県能登地方,37°16.1′N,136°49.9′E,11 km,3.2,1
2020/03/13,02:18:46.7,石川県能登地方,37°16.7′N,136°49.4′E,12 km,5.5,5+
2020/03/13,01:30:49.2,千葉県東方沖,35°50.3′N,140°58.6′E,32 km,3.1,1
2020/03/13,00:38:39.4,父島近海,27°16.1′N,141°34.2′E,0 km,4.7,1
2020/03/13,00:23:52.3,有明海,32°48.2′N,130°33.0′E,12 km,3.2,1
2020/03/12,22:04:49.9,釧路地方北部,43°39.5′N,144°25.1′E,0 km,1.0,1
2020/03/12,20:07:12.3,宮城県沖,38°20.6′N,141°51.5′E,46 km,3.7,1
2020/03/11,14:29:11.1,天草灘,32°08.0′N,130°03.5′E,10 km,3.5,2
2020/03/11,14:03:38.7,宮城県沖,38°18.6′N,141°55.6′E,43 km,4.0,2
2020/03/11,13:04:23.3,秋田県内陸南部,39°40.6′N,140°44.3′E,12 km,4.4,4
2020/03/11,11:26:25.4,長野県南部,35°54.0′N,137°37.7′E,9 km,3.3,2
2020/03/11,10:47:58.7,奄美大島北東沖,29°18.5′N,130°33.8′E,22 km,3.8,1
2020/03/10,18:29:37.7,父島近海,26°38.6′N,142°09.4′E,53 km,4.0,1
2020/03/10,10:10:09.3,トカラ列島近海,29°35.9′N,129°40.2′E,8 km,2.1,1
2020/03/10,09:13:30.9,宮城県沖,38°19.8′N,142°07.9′E,37 km,4.1,1
2020/03/09,04:28:45.8,豊後水道,33°19.3′N,132°01.7′E,59 km,4.7,3
2020/03/08,12:22:32.3,群馬県南部,36°32.9′N,139°23.1′E,6 km,2.8,1
2020/03/08,11:07:49.5,茨城県北部,36°43.8′N,140°38.6′E,9 km,2.8,1
2020/03/08,06:39:18.0,小笠原諸島西方沖,28°01.4′N,140°29.9′E,393 km,4.2,1
2020/03/08,06:20:12.0,茨城県北部,36°43.8′N,140°38.7′E,9 km,2.7,1
2020/03/08,01:18:42.6,千葉県東方沖,35°46.2′N,141°01.2′E,37 km,3.3,1
2020/03/07,20:56:52.4,茨城県南部,35°57.6′N,140°18.2′E,58 km,4.1,2
2020/03/07,14:02:09.0,択捉島南東沖,44°31.1′N,148°02.5′E,151 km,4.7,1
2020/03/07,08:07:01.7,長野県北部,36°50.2′N,138°35.8′E,0 km,2.8,1
2020/03/07,04:15:31.3,沖縄本島近海,26°26.8′N,128°04.0′E,19 km,3.5,2
2020/03/07,00:26:44.9,岩手県沖,40°09.4′N,142°22.9′E,37 km,3.8,1
2020/03/06,23:55:06.7,釧路沖,42°48.0′N,144°47.9′E,51 km,3.9,1
2020/03/06,20:11:11.0,福井県嶺南,35°24.2′N,135°52.8′E,14 km,2.6,1
2020/03/06,15:59:42.9,薩摩半島西方沖,31°07.2′N,129°16.2′E,18 km,3.9,1
2020/03/06,10:12:52.9,長野県南部,35°47.9′N,137°27.9′E,9 km,2.8,1
2020/03/05,16:03:46.3,秋田県内陸北部,40°02.2′N,140°32.7′E,7 km,2.6,1
2020/03/05,09:39:30.2,千葉県東方沖,35°48.7′N,140°58.2′E,30 km,3.5,1
2020/03/04,16:25:44.1,千葉県東方沖,35°46.3′N,141°01.9′E,37 km,3.8,2
2020/03/04,16:23:58.5,鳥取県中部,35°25.5′N,133°49.4′E,10 km,2.1,1
2020/03/04,08:40:42.2,徳島県南部,33°50.8′N,134°38.2′E,10 km,2.3,1
