date,time,place,latitude,longitude,depth,magnitude,sindo
2013/12/21,14:31:48.4,岩手県沖,39°50.3′N,142°15.2′E,43 km,2.9,1
2013/12/21,13:41:14.1,千葉県東方沖,35°39.2′N,140°51.9′E,29 km,3.0,1
2013/12/21,12:56:53.5,宮城県沖,38°43.6′N,141°40.4′E,65 km,2.9,1
2013/12/21,10:34:14.3,千葉県東方沖,35°39.8′N,140°43.1′E,51 km,5.5,4
2013/12/21,09:17:27.6,茨城県北部,36°41.1′N,140°38.6′E,8 km,2.9,1
2013/12/21,01:10:46.4,茨城県南部,35°55.7′N,140°08.2′E,62 km,5.2,4
2013/12/20,21:20:39.4,和歌山県北部,34°15.5′N,135°11.2′E,6 km,2.5,1
2013/12/20,17:23:24.2,奄美大島近海,28°18.4′N,129°32.1′E,32 km,3.1,1
2013/12/20,15:43:10.4,西表島付近,23°57.8′N,123°35.3′E,32 km,4.3,1
2013/12/20,04:35:01.5,茨城県南部,36°15.7′N,140°04.0′E,55 km,3.1,1
2013/12/19,22:55:56.5,沖縄本島近海,26°36.9′N,127°45.7′E,43 km,4.1,2
2013/12/19,13:25:53.9,三陸沖,39°24.5′N,143°46.1′E,25 km,4.6,1
2013/12/19,07:37:46.8,沖縄本島近海,27°04.6′N,127°55.2′E,11 km,2.8,1
2013/12/18,21:54:36.1,鳥島近海,30°10.7′N,138°57.1′E,452 km,5.3,1
2013/12/18,19:14:09.0,宮城県沖,38°41.7′N,142°21.4′E,41 km,4.7,3
2013/12/18,14:07:55.8,茨城県北部,36°45.5′N,140°34.0′E,8 km,3.1,2
2013/12/18,02:13:49.5,根室半島南東沖,43°07.0′N,146°07.8′E,72 km,4.8,3
2013/12/17,23:06:06.7,福島県沖,37°21.3′N,141°15.9′E,38 km,3.5,2
2013/12/16,21:30:10.0,宮城県沖,38°51.9′N,141°38.4′E,61 km,3.0,1
2013/12/16,16:28:06.7,岐阜県美濃中西部,35°45.1′N,136°29.1′E,8 km,2.8,1
2013/12/16,14:17:13.5,岩手県内陸北部,40°15.5′N,141°21.1′E,4 km,1.9,1
2013/12/16,06:20:41.7,房総半島南方沖,34°07.7′N,140°19.0′E,69 km,3.7,1
2013/12/16,04:34:05.3,茨城県北部,36°40.5′N,140°36.5′E,10 km,4.2,3
2013/12/16,02:17:41.9,釧路地方中南部,43°06.1′N,144°59.7′E,78 km,4.6,3
2013/12/16,02:13:01.4,宮城県北部,38°52.5′N,141°40.3′E,65 km,3.0,1
2013/12/16,00:54:13.7,茨城県南部,36°02.5′N,140°00.1′E,76 km,3.9,2
2013/12/15,20:43:26.9,青森県東方沖,41°20.9′N,143°03.2′E,32 km,4.3,1
2013/12/15,18:21:35.9,宮城県沖,38°55.4′N,141°55.4′E,51 km,3.9,2
2013/12/15,17:37:19.2,群馬県南部,36°36.4′N,139°28.7′E,5 km,2.5,1
2013/12/15,11:56:58.3,千葉県東方沖,35°42.5′N,140°56.1′E,12 km,3.0,1
2013/12/15,06:31:03.2,宮城県沖,38°38.2′N,141°54.2′E,48 km,3.6,1
2013/12/15,03:34:02.4,宮城県沖,38°30.9′N,141°51.2′E,55 km,3.7,2
2013/12/15,00:13:52.4,奈良県,34°44.3′N,135°45.4′E,14 km,3.8,3
2013/12/14,20:24:31.6,和歌山県北部,34°13.2′N,135°10.0′E,5 km,1.9,1
2013/12/14,13:06:15.0,千葉県東方沖,35°38.5′N,140°43.8′E,49 km,5.5,4
2013/12/14,01:03:08.9,宮古島近海,24°44.3′N,125°21.2′E,17 km,4.0,3
2013/12/13,13:24:54.6,青森県東方沖,40°58.7′N,142°00.9′E,56 km,4.0,3
2013/12/13,13:24:11.0,茨城県北部,36°46.5′N,140°33.7′E,8 km,3.6,2
2013/12/13,03:18:16.6,岩手県沖,39°01.6′N,142°29.6′E,30 km,3.6,1
2013/12/13,03:15:41.2,福島県会津,37°04.8′N,139°22.6′E,9 km,1.9,1
2013/12/12,23:08:42.9,十勝地方中部,42°43.1′N,142°52.8′E,90 km,3.9,1
2013/12/12,23:00:34.1,群馬県北部,36°53.2′N,139°02.7′E,7 km,3.1,2
2013/12/12,20:11:54.7,群馬県北部,36°54.7′N,139°23.8′E,5 km,2.3,1
2013/12/12,13:49:14.9,茨城県沖,36°36.9′N,141°12.2′E,29 km,3.4,1
2013/12/12,12:43:39.4,茨城県南部,36°04.6′N,140°00.1′E,65 km,3.4,1
2013/12/12,11:26:08.5,大隅半島東方沖,31°06.9′N,131°31.1′E,26 km,3.9,1
2013/12/12,11:24:57.4,大隅半島東方沖,31°06.3′N,131°32.5′E,28 km,4.3,2
2013/12/12,09:35:28.3,群馬県北部,36°32.9′N,138°44.4′E,11 km,2.5,1
2013/12/11,16:36:47.0,種子島近海,30°52.6′N,130°51.1′E,53 km,4.4,3
2013/12/11,13:21:27.9,愛知県西部,35°11.2′N,136°43.1′E,13 km,3.1,2
2013/12/11,12:00:13.2,福島県沖,36°55.6′N,141°24.1′E,31 km,3.9,1
2013/12/11,05:22:05.5,宮城県沖,38°19.4′N,142°06.6′E,36 km,3.9,1
2013/12/10,16:11:07.5,愛知県西部,35°21.4′N,136°52.3′E,12 km,3.0,1
2013/12/10,10:27:34.7,硫黄島近海,23°16.0′N,143°03.1′E,138 km,5.6,1
2013/12/10,07:26:03.9,東シナ海,31°15.1′N,127°30.4′E,3 km,4.4,1
2013/12/10,05:36:48.2,茨城県沖,36°24.4′N,141°53.3′E,25 km,5.0,2
2013/12/09,22:51:05.3,浦河沖,42°02.6′N,142°36.0′E,61 km,3.7,1
2013/12/09,21:24:03.9,岩手県沖,39°13.9′N,142°22.4′E,36 km,3.4,1
2013/12/09,20:42:19.8,岩手県沖,39°07.8′N,142°26.0′E,32 km,3.9,1
2013/12/09,13:20:22.5,茨城県南部,35°55.6′N,140°06.4′E,62 km,3.6,2
2013/12/09,06:33:01.5,岩手県内陸北部,40°18.9′N,141°15.2′E,9 km,2.3,1
2013/12/09,06:28:57.2,岩手県内陸北部,40°19.2′N,141°15.4′E,9 km,2.2,1
2013/12/09,06:27:57.1,岩手県内陸北部,40°18.7′N,141°15.3′E,9 km,3.0,3
2013/12/09,04:38:53.4,沖縄本島近海,27°13.9′N,128°56.8′E,33 km,3.2,1
2013/12/09,04:11:56.3,父島近海,27°16.7′N,142°27.4′E,40 km,4.3,2
2013/12/09,02:47:51.9,福島県沖,37°37.0′N,141°47.7′E,33 km,4.2,2
2013/12/09,02:24:51.8,択捉島南東沖,44°33.3′N,149°22.9′E,30 km,6.4,2
2013/12/08,11:12:20.9,茨城県沖,36°25.4′N,140°55.0′E,49 km,3.9,1
2013/12/08,04:52:33.8,宮城県沖,38°44.1′N,142°27.9′E,31 km,3.5,1
2013/12/08,04:00:06.5,千葉県北東部,35°45.0′N,140°45.2′E,14 km,3.7,2
2013/12/08,03:14:46.0,網走沖,44°15.6′N,144°43.9′E,19 km,3.4,1
2013/12/08,01:35:01.1,高知県中部,33°41.7′N,133°35.2′E,19 km,2.8,1
2013/12/07,23:48:35.6,茨城県南部,36°02.4′N,140°06.0′E,61 km,3.3,1
2013/12/07,22:14:55.2,岩手県沖,39°35.8′N,142°23.8′E,49 km,3.9,1
2013/12/07,14:27:49.1,宮古島近海,24°26.7′N,125°28.1′E,53 km,3.6,1
2013/12/07,10:35:28.5,和歌山県南部,33°38.6′N,135°36.7′E,33 km,3.5,1
2013/12/07,09:23:34.1,山口県北部,34°15.1′N,131°27.0′E,19 km,2.5,1
2013/12/07,06:36:50.3,和歌山県南方沖,33°38.8′N,135°58.2′E,12 km,3.2,2
2013/12/07,01:23:30.9,茨城県北部,36°39.7′N,140°36.4′E,9 km,2.7,1
2013/12/06,09:42:36.6,十勝地方南部,42°26.0′N,143°09.8′E,48 km,3.3,1
2013/12/06,07:58:34.2,福島県沖,37°09.0′N,141°29.2′E,48 km,4.3,2
2013/12/05,18:58:25.1,鹿児島県薩摩地方,32°09.2′N,130°10.1′E,13 km,2.7,1
2013/12/05,11:23:14.7,宮城県沖,38°16.3′N,141°49.1′E,56 km,3.7,1
2013/12/05,03:43:27.2,福島県沖,37°10.1′N,141°24.4′E,48 km,4.2,3
2013/12/04,09:53:52.8,和歌山県北部,33°59.2′N,135°06.7′E,7 km,2.0,1
2013/12/04,04:55:50.9,宮城県沖,38°37.0′N,141°54.0′E,49 km,4.2,3
2013/12/03,18:16:45.8,茨城県沖,36°33.3′N,141°29.5′E,47 km,5.5,3
2013/12/03,18:10:51.7,宮古島近海,24°44.7′N,125°21.3′E,17 km,3.2,1
2013/12/03,15:58:14.8,千葉県東方沖,35°46.8′N,140°54.7′E,12 km,4.5,4
2013/12/03,15:53:54.7,千葉県東方沖,35°47.1′N,140°54.8′E,13 km,3.5,1
2013/12/03,07:16:39.5,京都府南部,35°03.5′N,135°49.5′E,12 km,2.7,1
2013/12/03,06:26:39.7,茨城県北部,36°15.6′N,140°25.9′E,63 km,4.1,3
2013/12/03,00:43:02.7,熊本県天草・芦北地方,32°19.0′N,130°32.8′E,6 km,2.9,1
2013/12/02,23:33:50.7,宮城県沖,38°19.1′N,142°07.2′E,47 km,4.1,2
2013/12/02,17:31:47.2,福島県会津,36°58.4′N,139°23.6′E,4 km,2.3,1
2013/12/02,07:14:49.9,千葉県東方沖,35°52.1′N,140°54.5′E,15 km,3.3,1
2013/12/02,04:48:02.9,福島県沖,37°24.6′N,141°19.9′E,34 km,3.7,2
2013/12/02,01:18:40.8,茨城県南部,36°01.6′N,139°54.5′E,44 km,3.2,1
2013/12/01,23:23:03.3,大阪府北部,34°54.6′N,135°34.8′E,12 km,3.1,2
2013/12/01,22:35:19.6,茨城県北部,36°45.8′N,140°34.0′E,9 km,3.5,2
2013/12/01,17:03:47.1,島根県東部,35°18.0′N,133°17.3′E,8 km,2.6,1
2013/12/01,13:24:21.0,石垣島近海,24°25.0′N,124°10.6′E,44 km,4.7,2
2013/12/01,11:41:47.0,福島県浜通り,37°03.7′N,140°45.2′E,14 km,3.1,1
2013/12/01,09:53:15.8,新潟県中越地方,37°12.8′N,139°05.6′E,0 km,2.9,1
2013/12/01,08:55:56.7,紀伊水道,33°45.5′N,134°55.2′E,16 km,3.3,1
2013/12/01,08:47:50.8,新潟県中越地方,37°12.8′N,139°05.5′E,0 km,3.5,2
2013/12/01,06:39:12.4,岐阜県飛騨地方,36°03.3′N,137°29.9′E,9 km,2.8,2
2013/12/01,04:54:33.3,熊本県熊本地方,32°57.2′N,130°56.1′E,11 km,2.3,1
2013/12/01,03:35:31.7,福島県沖,36°52.8′N,141°08.4′E,49 km,3.5,2
2013/12/01,03:10:09.5,宮城県沖,38°25.6′N,141°58.4′E,62 km,3.8,1
2013/12/01,01:11:58.6,福島県沖,37°42.9′N,141°55.3′E,26 km,4.1,1
2013/11/30,21:18:52.3,トカラ列島近海,29°51.6′N,129°46.7′E,9 km,1.9,1
2013/11/30,14:40:06.4,宮城県沖,38°19.8′N,141°51.8′E,47 km,4.0,1
2013/11/29,22:47:13.7,神奈川県西部,35°26.1′N,139°11.9′E,20 km,3.1,2
2013/11/29,20:17:44.3,宮城県沖,38°03.3′N,141°55.1′E,21 km,3.6,1
2013/11/29,15:54:22.5,宮城県沖,38°15.9′N,142°06.7′E,41 km,3.7,1
2013/11/29,12:41:29.9,日高地方東部,42°14.4′N,142°54.8′E,52 km,3.9,1
2013/11/29,09:28:02.6,福島県沖,37°17.7′N,141°20.1′E,57 km,3.6,1
2013/11/29,08:45:37.3,福島県会津,36°55.3′N,139°23.7′E,4 km,2.3,1
2013/11/29,01:15:04.4,千葉県北西部,35°41.2′N,140°07.1′E,69 km,4.8,3
2013/11/28,18:39:56.8,岩手県内陸南部,39°03.1′N,140°53.2′E,8 km,3.0,1
2013/11/28,17:17:51.1,群馬県北部,36°54.7′N,139°23.8′E,4 km,2.5,1
2013/11/28,13:49:28.6,紀伊水道,33°50.6′N,134°58.8′E,10 km,3.2,1
2013/11/28,11:33:14.8,十勝地方南部,42°20.8′N,143°07.0′E,50 km,3.3,1
2013/11/28,07:33:05.6,紀伊水道,34°12.2′N,135°08.5′E,7 km,3.1,2
2013/11/28,05:02:01.5,福島県沖,36°56.7′N,141°03.9′E,51 km,3.4,1
2013/11/28,03:34:13.5,徳島県南部,33°47.8′N,134°36.2′E,5 km,2.1,1
2013/11/28,02:45:50.6,苫小牧沖,42°00.8′N,141°31.5′E,90 km,5.0,3
2013/11/28,00:37:48.1,千葉県東方沖,35°42.4′N,140°55.1′E,16 km,3.2,1
2013/11/27,18:11:30.6,国後島付近,43°57.7′N,145°51.0′E,152 km,3.8,1
2013/11/27,09:06:59.7,宮城県沖,38°53.3′N,141°58.1′E,49 km,3.9,2
2013/11/27,00:40:41.0,宮城県沖,38°26.3′N,141°53.9′E,62 km,3.4,1
2013/11/27,00:13:50.5,宮城県沖,38°32.5′N,141°43.1′E,54 km,3.2,1
2013/11/26,18:50:25.3,徳島県北部,34°01.3′N,134°31.7′E,40 km,3.1,1
2013/11/26,09:04:18.3,岐阜県飛騨地方,36°00.2′N,137°17.2′E,11 km,3.5,3
2013/11/26,08:25:17.4,日高地方中部,42°14.0′N,142°37.9′E,52 km,3.6,1
2013/11/26,05:14:18.2,千葉県東方沖,35°42.6′N,140°54.2′E,16 km,3.1,1
2013/11/26,00:43:02.6,宮城県沖,38°31.6′N,141°49.0′E,51 km,4.9,4
2013/11/25,16:22:05.1,択捉島南東沖,44°18.7′N,147°37.3′E,99 km,4.7,1
2013/11/25,12:23:52.5,宗谷海峡,45°59.1′N,141°48.5′E,22 km,5.2,3
2013/11/25,08:57:00.6,青森県東方沖,40°50.0′N,143°07.8′E,9 km,4.0,1
2013/11/24,17:05:25.5,茨城県沖,36°36.8′N,141°00.2′E,46 km,3.3,1
2013/11/24,16:31:32.7,茨城県沖,36°32.2′N,140°57.9′E,17 km,3.2,1
2013/11/24,16:25:56.3,静岡県伊豆地方,34°58.2′N,139°04.6′E,6 km,2.8,1
2013/11/24,03:54:03.2,千葉県北西部,35°34.9′N,140°08.3′E,71 km,3.1,1
2013/11/24,03:42:10.4,十勝沖,42°35.9′N,143°50.0′E,77 km,4.5,3
2013/11/24,01:26:40.9,日高地方中部,42°19.4′N,142°30.4′E,45 km,4.4,2
2013/11/23,17:39:05.8,滋賀県北部,35°31.1′N,136°20.0′E,12 km,2.8,1
2013/11/23,13:55:28.4,千葉県東方沖,35°43.4′N,140°55.0′E,17 km,3.5,1
2013/11/23,07:39:41.0,岐阜県飛騨地方,35°49.5′N,137°09.7′E,5 km,1.7,1
2013/11/23,06:26:46.4,宮城県沖,38°19.2′N,141°48.7′E,57 km,3.2,1
2013/11/23,06:05:12.8,日本海中部,41°42.5′N,138°04.6′E,30 km,4.7,1
2013/11/22,20:16:37.5,宮城県沖,38°42.0′N,141°47.6′E,53 km,3.1,1
2013/11/22,12:02:47.8,福島県浜通り,37°05.2′N,140°40.2′E,9 km,3.2,1
2013/11/22,09:55:32.3,西表島付近,23°57.6′N,123°35.5′E,32 km,3.7,1
2013/11/22,08:13:27.4,宮城県沖,38°33.0′N,142°02.5′E,38 km,3.5,1
2013/11/22,06:04:01.7,宗谷海峡,45°30.7′N,141°47.6′E,21 km,2.3,1
2013/11/22,04:57:53.1,福島県沖,37°31.3′N,141°21.8′E,52 km,4.4,3
2013/11/22,04:12:14.5,千葉県東方沖,35°40.4′N,140°38.7′E,18 km,2.7,1
2013/11/21,22:19:49.5,沖縄本島近海,26°59.5′N,128°18.1′E,46 km,3.9,2
2013/11/21,20:50:19.0,宮城県沖,38°08.9′N,141°46.7′E,56 km,3.0,1
2013/11/21,17:59:24.4,岩手県沖,39°37.9′N,142°06.4′E,48 km,4.1,3
2013/11/21,16:22:56.6,茨城県沖,36°27.8′N,140°55.0′E,33 km,3.6,1
2013/11/21,15:41:13.3,広島県南東部,34°38.3′N,132°53.4′E,19 km,3.2,1
2013/11/21,14:23:00.9,熊本県熊本地方,32°38.8′N,130°52.5′E,5 km,1.8,1
2013/11/21,12:37:57.5,福島県沖,37°33.5′N,141°48.8′E,38 km,4.9,3
2013/11/21,08:30:03.1,新島・神津島近海,34°09.1′N,139°02.4′E,4 km,2.1,1
2013/11/21,06:23:19.2,秋田県内陸南部,39°19.0′N,140°37.0′E,126 km,3.9,1
2013/11/20,23:51:19.7,宮古島近海,25°00.2′N,125°35.3′E,54 km,3.4,1
2013/11/20,19:36:06.7,宮城県沖,38°41.6′N,142°16.4′E,38 km,3.6,1
2013/11/20,10:59:41.5,兵庫県南西部,34°58.6′N,134°36.9′E,14 km,3.4,1
2013/11/20,10:57:55.0,兵庫県南西部,34°58.5′N,134°36.9′E,14 km,4.0,3
2013/11/20,10:16:52.9,兵庫県南西部,34°58.4′N,134°36.9′E,13 km,3.7,2
2013/11/20,07:57:11.3,広島県北部,34°59.9′N,133°12.2′E,10 km,3.4,2
2013/11/19,17:30:07.7,奄美大島近海,28°29.8′N,129°04.8′E,60 km,4.1,3
2013/11/19,14:10:22.1,茨城県沖,36°32.9′N,140°46.7′E,53 km,4.1,2
2013/11/19,06:27:43.4,長野県北部,36°37.0′N,138°19.4′E,3 km,2.5,1
2013/11/19,06:13:24.0,茨城県沖,36°43.9′N,141°04.5′E,29 km,3.7,2
2013/11/19,04:10:45.0,遠州灘,34°23.7′N,137°06.6′E,344 km,5.7,2
2013/11/19,03:37:56.8,茨城県沖,36°32.6′N,140°59.8′E,47 km,3.8,2
2013/11/19,03:22:02.6,種子島近海,30°58.0′N,130°32.1′E,110 km,3.6,1
2013/11/19,01:11:07.0,日向灘,31°38.1′N,131°41.4′E,27 km,3.6,1
2013/11/18,12:41:09.7,宮城県沖,38°16.9′N,141°55.6′E,45 km,3.5,1
2013/11/18,08:04:57.4,沖縄本島近海,27°15.4′N,128°24.5′E,47 km,3.4,1
2013/11/18,01:05:57.2,群馬県北部,36°54.8′N,139°23.9′E,4 km,1.9,1
2013/11/17,23:30:52.6,茨城県沖,36°08.6′N,140°53.9′E,43 km,3.3,1
2013/11/17,22:41:42.4,京都府南部,35°02.4′N,135°36.4′E,13 km,3.0,2
2013/11/17,18:18:21.5,島根県東部,35°06.3′N,132°46.9′E,7 km,3.0,1
2013/11/17,10:19:18.2,高知県中部,33°31.1′N,133°24.9′E,4 km,2.0,1
2013/11/17,02:00:02.8,千葉県北西部,35°35.2′N,140°09.8′E,67 km,4.2,2
2013/11/17,00:45:56.8,千葉県北西部,35°34.7′N,140°09.7′E,71 km,4.2,2
2013/11/17,00:32:41.3,千葉県北西部,35°35.0′N,140°10.0′E,68 km,3.5,1
2013/11/16,20:56:43.5,千葉県北西部,35°35.4′N,140°07.3′E,70 km,3.7,2
2013/11/16,20:52:35.8,千葉県北西部,35°35.8′N,140°08.1′E,70 km,3.2,1
2013/11/16,20:46:11.9,千葉県北西部,35°35.5′N,140°07.8′E,65 km,3.8,2
2013/11/16,20:44:41.3,千葉県北西部,35°35.6′N,140°09.0′E,72 km,5.3,4
2013/11/16,17:54:39.3,茨城県北部,36°35.4′N,140°38.6′E,8 km,3.1,3
2013/11/16,17:31:06.4,千葉県東方沖,35°48.9′N,140°55.2′E,14 km,3.3,1
2013/11/16,17:16:19.5,福島県沖,37°48.0′N,141°36.7′E,44 km,3.8,2
2013/11/16,17:14:53.6,福島県沖,37°48.2′N,141°37.1′E,49 km,4.8,2
2013/11/16,15:05:22.1,福島県沖,37°12.0′N,142°42.7′E,31 km,4.6,1
2013/11/16,14:54:36.7,岩手県沖,39°20.2′N,142°04.0′E,48 km,4.9,3
2013/11/16,04:52:54.3,宮城県沖,38°21.1′N,142°16.8′E,26 km,3.8,1
2013/11/16,03:57:53.9,奄美大島近海,28°57.6′N,129°42.4′E,55 km,5.0,3
2013/11/16,03:07:16.1,秋田県内陸南部,39°02.3′N,140°35.4′E,7 km,2.7,1
2013/11/15,21:27:19.4,新潟県中越地方,37°13.3′N,138°52.6′E,11 km,3.2,2
2013/11/15,20:26:29.3,沖縄本島北西沖,26°29.9′N,126°35.6′E,94 km,3.9,1
2013/11/15,11:00:34.4,青森県東方沖,41°27.6′N,142°03.5′E,63 km,5.3,4
2013/11/15,08:13:19.0,千葉県東方沖,35°38.2′N,141°03.0′E,13 km,3.7,1
2013/11/14,21:39:04.3,三陸沖,39°56.5′N,143°13.3′E,16 km,4.7,2
2013/11/14,18:09:29.5,福島県沖,37°02.8′N,142°00.1′E,46 km,4.3,2
2013/11/14,16:55:43.0,千葉県北東部,35°52.5′N,140°30.4′E,38 km,3.0,1
2013/11/14,15:11:51.1,千葉県南部,35°24.0′N,140°03.3′E,60 km,3.0,1
2013/11/14,07:37:22.7,茨城県沖,36°11.8′N,140°59.4′E,44 km,3.4,1
2013/11/14,07:09:05.6,宮城県沖,38°24.8′N,141°55.6′E,62 km,4.1,2
2013/11/13,19:11:01.5,千葉県北東部,35°52.4′N,140°30.3′E,38 km,3.8,2
2013/11/13,19:05:47.0,長野県中部,36°14.7′N,138°01.5′E,6 km,2.1,1
2013/11/13,17:52:03.6,福島県沖,37°24.2′N,141°47.0′E,47 km,4.0,1
2013/11/13,15:33:11.3,宮城県沖,38°16.3′N,141°56.1′E,45 km,3.6,1
2013/11/13,05:28:13.1,長野県北部,36°54.1′N,138°31.6′E,1 km,2.0,1
2013/11/13,02:59:05.4,宮城県沖,38°22.8′N,142°05.9′E,34 km,3.7,1
2013/11/12,20:36:04.1,北海道南西沖,41°39.9′N,139°26.7′E,194 km,4.6,1
2013/11/12,18:44:06.1,岐阜県飛騨地方,36°08.9′N,137°26.8′E,4 km,2.8,1
2013/11/12,18:03:02.0,沖縄本島近海,27°17.9′N,128°27.2′E,48 km,3.8,1
2013/11/12,17:06:30.4,茨城県北部,36°40.0′N,140°36.2′E,9 km,1.9,1
2013/11/12,14:05:49.2,茨城県南部,35°59.5′N,140°05.1′E,63 km,3.9,2
2013/11/12,06:31:53.1,茨城県北部,36°42.1′N,140°37.9′E,7 km,2.6,1
2013/11/12,05:54:26.6,宮城県沖,38°43.4′N,142°10.7′E,41 km,4.5,3
