date,time,place,latitude,longitude,depth,magnitude,sindo
2014/12/25,20:06:32.7,和歌山県北部,34°13.4′N,135°13.5′E,4 km,2.7,1
2014/12/25,15:30:18.5,福島県会津,37°03.9′N,139°20.9′E,8 km,1.9,1
2014/12/25,12:01:32.1,福島県会津,37°03.9′N,139°20.7′E,8 km,2.9,2
2014/12/25,09:06:31.5,宮城県沖,38°20.9′N,141°44.9′E,57 km,3.8,2
2014/12/25,08:06:05.3,福島県沖,37°13.5′N,141°38.8′E,36 km,5.6,3
2014/12/24,03:36:10.2,茨城県南部,35°53.9′N,140°21.0′E,38 km,3.3,1
2014/12/24,01:37:30.4,薩摩半島西方沖,31°53.5′N,129°16.1′E,14 km,3.5,1
2014/12/23,20:37:17.3,西表島付近,24°25.9′N,123°45.2′E,0 km,2.9,1
2014/12/23,17:32:54.9,青森県東方沖,41°25.4′N,141°44.4′E,69 km,3.4,1
2014/12/23,17:09:09.5,沖縄本島近海,26°47.2′N,128°24.9′E,30 km,3.1,1
2014/12/23,15:23:07.2,茨城県南部,36°01.8′N,139°54.9′E,29 km,3.2,1
2014/12/22,19:04:22.4,釧路沖,42°42.4′N,144°04.1′E,100 km,3.8,1
2014/12/22,16:27:34.1,福井県嶺北,35°52.4′N,136°46.2′E,12 km,2.7,1
2014/12/22,15:44:22.2,日向灘,32°10.8′N,132°07.0′E,18 km,3.5,1
2014/12/22,12:22:57.7,茨城県南部,36°07.4′N,139°50.3′E,52 km,3.1,1
2014/12/22,05:10:56.4,宮城県沖,38°41.9′N,141°47.8′E,53 km,3.1,1
2014/12/22,01:51:15.2,北海道東方沖,43°53.2′N,147°08.8′E,88 km,4.7,1
2014/12/22,01:17:04.4,長野県北部,36°41.4′N,137°53.2′E,5 km,4.4,3
2014/12/21,09:08:39.5,宮崎県南部平野部,31°57.2′N,131°28.9′E,44 km,3.0,1
2014/12/20,23:44:36.5,新潟県中越地方,37°01.7′N,138°42.2′E,8 km,1.7,1
2014/12/20,19:55:54.2,三陸沖,39°47.7′N,143°34.4′E,23 km,4.8,1
2014/12/20,18:49:54.5,宮城県沖,38°10.8′N,141°41.0′E,51 km,4.4,2
2014/12/20,18:29:57.8,福島県沖,37°25.5′N,141°36.3′E,44 km,6.0,4
2014/12/20,12:59:52.0,苫小牧沖,41°50.5′N,141°27.6′E,18 km,3.1,1
2014/12/20,10:10:20.8,福島県会津,37°02.2′N,139°22.5′E,8 km,1.5,1
2014/12/20,08:35:56.3,和歌山県南方沖,33°29.8′N,135°36.6′E,25 km,3.3,1
2014/12/20,00:35:57.1,茨城県北部,36°44.2′N,140°35.2′E,9 km,2.7,1
2014/12/19,17:49:44.2,大分県中部,33°17.0′N,131°25.0′E,8 km,2.6,2
2014/12/19,13:47:40.8,釧路沖,42°43.7′N,145°31.3′E,46 km,5.3,3
2014/12/19,12:42:58.8,天草灘,32°02.3′N,129°50.7′E,12 km,3.2,1
2014/12/19,12:34:50.9,天草灘,32°02.3′N,129°50.8′E,13 km,4.1,3
2014/12/18,22:11:34.0,岩手県沖,39°13.4′N,142°23.8′E,33 km,3.8,1
2014/12/18,12:19:41.4,宮城県沖,38°11.7′N,142°18.2′E,37 km,4.0,1
2014/12/18,10:41:53.7,茨城県沖,36°09.0′N,141°02.0′E,33 km,3.9,2
2014/12/18,09:21:04.2,長野県北部,36°41.6′N,138°05.6′E,1 km,0.6,1
2014/12/18,03:45:05.2,宮城県沖,38°55.8′N,142°07.1′E,46 km,4.6,4
2014/12/18,02:20:36.1,山形県置賜地方,37°46.2′N,139°59.1′E,8 km,3.1,1
2014/12/17,21:54:46.0,千葉県北西部,35°26.8′N,140°03.7′E,67 km,3.1,1
2014/12/17,21:46:25.1,栃木県北部,36°50.7′N,139°42.3′E,6 km,2.2,1
2014/12/17,21:08:57.3,山形県置賜地方,37°46.0′N,139°59.2′E,7 km,3.1,1
2014/12/17,16:35:01.7,紀伊水道,34°07.3′N,135°08.4′E,7 km,2.4,1
2014/12/17,16:21:57.9,根室半島南東沖,43°18.9′N,145°58.0′E,50 km,3.4,1
2014/12/17,13:12:42.7,トカラ列島近海,29°44.9′N,129°50.9′E,8 km,2.4,1
2014/12/17,12:59:24.3,福島県会津,36°55.7′N,139°23.7′E,4 km,2.6,2
2014/12/17,10:41:12.2,茨城県北部,36°47.3′N,140°35.4′E,7 km,3.4,2
2014/12/17,09:18:52.0,鳥取県西部,35°14.5′N,133°17.0′E,7 km,2.4,1
2014/12/17,00:38:48.6,宮城県沖,38°54.4′N,142°07.6′E,44 km,3.6,1
2014/12/16,20:17:51.1,岩手県内陸南部,39°30.6′N,141°33.2′E,14 km,2.7,1
2014/12/16,18:53:49.8,福島県会津,37°45.7′N,139°59.2′E,8 km,3.0,2
2014/12/16,18:50:35.2,福島県会津,37°46.0′N,139°58.7′E,7 km,3.5,2
2014/12/16,18:49:40.7,福島県会津,37°46.2′N,139°58.7′E,9 km,3.7,3
2014/12/16,16:34:40.9,福島県浜通り,37°03.4′N,140°42.0′E,16 km,3.2,1
2014/12/16,09:52:00.1,十勝沖,41°47.4′N,143°24.9′E,33 km,3.6,2
2014/12/16,02:24:15.7,静岡県中部,35°05.5′N,138°15.4′E,29 km,3.1,1
2014/12/16,01:32:02.2,石川県加賀地方,36°08.6′N,136°45.7′E,3 km,3.4,1
2014/12/16,01:17:31.9,愛媛県東予,34°01.4′N,133°40.5′E,10 km,2.7,1
2014/12/15,19:54:25.9,千葉県南東沖,35°01.2′N,140°19.0′E,74 km,3.7,2
2014/12/15,19:01:01.6,長野県北部,36°47.3′N,137°52.4′E,0 km,1.9,1
2014/12/15,11:56:52.0,熊本県天草・芦北地方,32°15.8′N,130°33.9′E,8 km,3.6,3
2014/12/14,21:41:20.0,奄美大島近海,28°09.6′N,130°13.2′E,25 km,3.3,1
2014/12/14,17:59:44.3,和歌山県北部,34°15.6′N,135°10.3′E,8 km,2.5,1
2014/12/14,04:46:56.9,茨城県沖,36°41.3′N,141°24.9′E,51 km,4.5,2
2014/12/13,21:39:52.8,茨城県沖,36°49.3′N,141°06.2′E,49 km,3.9,2
2014/12/13,19:44:09.9,宮城県沖,38°42.5′N,141°42.0′E,54 km,3.3,1
2014/12/13,17:26:16.8,豊後水道,33°23.9′N,132°18.0′E,45 km,2.9,1
2014/12/13,16:20:12.5,茨城県南部,36°01.1′N,139°55.2′E,66 km,3.5,1
2014/12/13,05:33:54.9,沖縄本島近海,26°18.4′N,127°37.3′E,17 km,2.6,1
2014/12/13,03:45:53.2,福井県嶺北,35°52.4′N,136°46.1′E,12 km,3.2,2
2014/12/12,20:44:00.9,山梨県東部・富士五湖,35°33.1′N,139°00.4′E,19 km,2.1,1
2014/12/12,14:41:44.6,三陸沖,39°58.2′N,143°06.7′E,23 km,4.3,1
2014/12/12,13:07:52.4,宮城県沖,38°27.9′N,141°50.9′E,54 km,4.2,2
2014/12/11,20:49:37.8,山梨県東部・富士五湖,35°33.0′N,138°59.9′E,20 km,2.3,1
2014/12/11,15:07:50.6,山梨県東部・富士五湖,35°33.2′N,138°58.0′E,23 km,4.3,4
2014/12/11,06:22:23.9,秋田県内陸北部,40°02.4′N,140°32.2′E,9 km,2.7,1
2014/12/11,06:03:40.3,石垣島北西沖,25°26.4′N,122°27.2′E,250 km,6.1,2
2014/12/11,05:55:41.4,長野県北部,36°42.9′N,137°52.7′E,5 km,2.4,1
2014/12/11,03:14:34.0,千葉県東方沖,35°10.1′N,140°38.9′E,23 km,3.0,1
2014/12/10,19:57:04.0,宮城県沖,38°20.5′N,141°39.7′E,53 km,3.2,1
2014/12/10,17:04:41.9,岩手県沖,40°07.1′N,142°26.6′E,34 km,3.9,1
2014/12/10,12:04:30.3,長野県北部,36°39.2′N,137°53.3′E,8 km,2.7,2
2014/12/10,11:40:48.4,岩手県内陸南部,39°06.7′N,141°15.2′E,82 km,2.9,1
2014/12/10,10:25:19.8,父島近海,26°32.1′N,142°23.8′E,56 km,3.6,1
2014/12/10,08:10:23.4,長野県北部,36°44.1′N,137°52.5′E,5 km,2.4,1
2014/12/10,02:11:24.8,福島県沖,36°55.9′N,141°25.5′E,33 km,3.5,1
2014/12/09,21:01:14.5,長野県北部,36°38.4′N,138°10.4′E,12 km,2.6,1
2014/12/09,20:58:11.9,長野県北部,36°38.5′N,138°10.4′E,13 km,3.1,1
2014/12/09,20:11:27.5,茨城県沖,36°10.6′N,141°00.2′E,40 km,4.2,2
2014/12/09,13:18:16.5,長野県北部,36°47.2′N,137°54.2′E,5 km,2.3,1
2014/12/09,10:25:11.1,奄美大島近海,28°23.2′N,129°27.3′E,21 km,3.0,1
2014/12/09,08:58:12.9,宮城県沖,38°23.6′N,141°52.4′E,58 km,3.4,1
2014/12/09,02:54:59.5,徳島県南部,33°50.8′N,134°44.5′E,38 km,3.1,1
2014/12/08,18:28:18.4,長野県北部,36°39.0′N,137°53.2′E,7 km,2.5,2
2014/12/08,14:37:43.8,福岡県北西沖,33°42.7′N,130°15.1′E,13 km,3.9,2
2014/12/07,22:00:10.2,福島県沖,37°22.4′N,141°07.7′E,30 km,3.9,2
2014/12/07,21:01:36.8,父島近海,26°57.3′N,142°15.9′E,74 km,4.2,1
2014/12/07,09:47:32.6,石川県加賀地方,36°22.3′N,136°34.5′E,7 km,2.3,2
2014/12/07,07:05:32.5,長野県北部,36°35.1′N,137°49.4′E,1 km,2.5,1
2014/12/06,23:38:39.9,宮城県沖,38°42.1′N,142°15.7′E,38 km,3.9,2
2014/12/06,12:08:11.5,宮城県沖,38°25.9′N,141°39.6′E,54 km,3.5,1
2014/12/06,01:19:07.1,千葉県東方沖,35°44.7′N,140°53.0′E,10 km,3.3,1
2014/12/06,01:01:56.7,若狭湾,35°30.2′N,135°41.4′E,352 km,4.8,1
2014/12/05,22:53:37.8,熊本県熊本地方,32°23.1′N,130°38.6′E,10 km,3.8,2
2014/12/05,22:49:29.7,熊本県熊本地方,32°23.2′N,130°38.6′E,10 km,3.2,1
2014/12/05,17:33:02.6,伊予灘,33°30.3′N,132°05.6′E,59 km,3.4,1
2014/12/05,15:05:00.3,長野県北部,36°45.9′N,137°51.7′E,5 km,3.0,2
2014/12/05,14:22:55.2,福島県沖,37°37.5′N,141°54.8′E,29 km,4.0,1
2014/12/05,09:53:34.3,愛媛県中予,33°40.1′N,132°50.4′E,38 km,2.9,1
2014/12/05,08:45:12.3,トカラ列島近海,28°28.5′N,128°51.9′E,77 km,3.9,2
2014/12/04,19:29:21.7,茨城県北部,36°39.4′N,140°36.4′E,9 km,2.4,1
2014/12/04,14:14:20.8,宮城県沖,37°59.4′N,142°18.4′E,40 km,4.2,1
2014/12/04,12:35:23.6,千葉県東方沖,35°30.2′N,140°54.8′E,24 km,4.4,3
2014/12/04,11:30:29.4,長野県北部,36°47.7′N,137°53.0′E,2 km,1.2,1
2014/12/04,10:26:20.9,山口県西部,33°59.3′N,131°10.1′E,17 km,3.1,1
2014/12/04,08:29:21.4,長野県北部,36°47.6′N,137°52.6′E,2 km,1.4,1
2014/12/04,06:52:20.6,長野県北部,36°47.9′N,137°52.7′E,1 km,2.3,2
2014/12/03,23:19:50.8,愛知県西部,35°17.4′N,137°07.1′E,45 km,4.2,3
2014/12/03,14:32:52.3,長野県北部,36°47.9′N,137°52.8′E,2 km,1.3,1
2014/12/03,06:00:26.4,長野県北部,36°38.2′N,137°54.5′E,9 km,2.1,1
2014/12/03,03:31:19.9,紀伊水道,34°03.2′N,135°07.1′E,6 km,2.4,1
2014/12/03,01:57:37.1,岩手県沖,40°21.2′N,142°04.8′E,50 km,3.6,1
2014/12/03,01:00:39.5,福島県中通り,37°03.3′N,140°37.7′E,10 km,4.3,3
2014/12/02,20:52:51.5,茨城県沖,36°31.1′N,140°42.1′E,55 km,4.0,3
2014/12/02,20:08:36.3,熊本県熊本地方,32°57.3′N,130°56.4′E,11 km,3.1,2
2014/12/02,18:18:32.8,愛媛県中予,33°34.9′N,132°58.7′E,36 km,3.4,1
2014/12/02,13:38:15.9,長野県北部,36°48.0′N,137°52.8′E,3 km,1.7,1
2014/12/02,09:39:50.5,長野県北部,36°46.6′N,137°54.8′E,5 km,3.2,2
2014/12/01,18:19:39.3,長野県北部,36°47.3′N,137°54.8′E,6 km,2.4,1
2014/12/01,08:46:51.6,島根県東部,35°13.3′N,133°04.9′E,7 km,2.1,1
2014/12/01,08:45:08.2,長野県北部,36°35.2′N,137°49.4′E,2 km,2.6,1
2014/12/01,06:07:45.5,長野県北部,36°39.4′N,137°52.2′E,3 km,2.0,1
2014/12/01,05:10:19.0,長野県北部,36°48.6′N,137°53.9′E,2 km,3.2,2
2014/12/01,04:04:52.1,千葉県北東部,35°44.8′N,140°44.3′E,13 km,3.8,2
2014/11/30,16:53:19.1,新島・神津島近海,34°19.6′N,139°15.5′E,9 km,2.7,2
2014/11/30,12:17:05.7,トカラ列島近海,29°48.0′N,129°59.5′E,68 km,3.7,1
2014/11/30,08:00:18.7,三重県南東沖,32°52.5′N,136°59.7′E,34 km,4.2,1
2014/11/30,06:35:28.5,福井県嶺北,35°52.4′N,136°46.0′E,12 km,3.3,2
2014/11/29,08:48:14.0,三陸沖,39°33.9′N,143°44.0′E,27 km,4.6,1
2014/11/29,07:37:54.2,奄美大島近海,27°32.3′N,128°52.3′E,17 km,4.3,2
2014/11/29,05:04:16.2,長野県北部,36°45.0′N,137°52.7′E,2 km,2.3,1
2014/11/29,02:38:10.9,長野県北部,36°44.4′N,137°52.7′E,4 km,3.1,2
2014/11/29,00:10:08.8,長野県北部,36°41.3′N,138°09.2′E,1 km,1.9,1
2014/11/28,23:44:34.8,長野県北部,36°45.0′N,138°23.4′E,6 km,2.4,2
2014/11/28,19:18:58.1,宮城県沖,38°13.3′N,141°12.4′E,76 km,3.8,1
2014/11/28,19:17:51.2,茨城県北部,36°44.5′N,140°35.0′E,10 km,3.1,1
2014/11/28,13:13:21.5,長野県北部,36°44.5′N,137°52.6′E,4 km,3.6,3
2014/11/28,05:51:34.2,秋田県内陸南部,39°01.8′N,140°35.7′E,5 km,2.4,1
2014/11/28,04:25:25.7,長野県北部,36°47.6′N,137°54.7′E,6 km,2.9,2
2014/11/28,01:45:25.7,福井県嶺南,35°24.0′N,135°47.0′E,8 km,1.9,1
2014/11/28,00:34:21.6,長野県北部,36°47.4′N,137°52.6′E,0 km,1.2,1
2014/11/28,00:04:00.0,長野県北部,36°48.0′N,137°53.2′E,1 km,1.9,1
2014/11/27,17:02:09.8,福島県沖,37°27.4′N,141°34.9′E,44 km,3.5,1
2014/11/27,16:40:19.0,長野県北部,36°45.9′N,137°54.9′E,8 km,2.2,1
2014/11/27,07:09:22.5,長野県北部,36°44.9′N,137°52.4′E,3 km,2.6,1
2014/11/27,06:56:59.0,福岡県筑豊地方,33°37.2′N,130°37.2′E,16 km,2.6,1
2014/11/27,06:18:31.8,茨城県沖,35°57.4′N,141°08.6′E,21 km,4.2,2
2014/11/27,06:11:09.8,福島県会津,37°44.2′N,139°58.3′E,7 km,3.0,1
2014/11/27,05:17:47.6,千葉県東方沖,35°48.4′N,140°57.5′E,30 km,3.4,1
2014/11/27,04:56:26.4,千葉県南東沖,34°50.3′N,140°01.1′E,68 km,3.3,1
2014/11/27,02:15:52.7,宗谷地方北部,45°12.2′N,141°44.4′E,11 km,2.7,1
2014/11/26,17:50:02.7,長野県北部,36°48.2′N,137°53.9′E,2 km,2.1,1
2014/11/26,11:44:02.7,群馬県南部,36°20.4′N,138°51.4′E,11 km,2.3,2
2014/11/26,08:20:50.3,長野県北部,36°47.5′N,137°53.2′E,2 km,1.8,1
2014/11/26,07:28:08.3,長野県北部,36°47.5′N,137°54.7′E,6 km,2.8,2
2014/11/26,07:10:28.3,宮城県沖,38°40.0′N,142°27.4′E,39 km,3.9,1
2014/11/26,06:12:08.9,長野県北部,36°46.0′N,137°52.5′E,1 km,2.1,1
2014/11/25,21:21:18.6,福井県嶺南,35°26.8′N,135°51.7′E,13 km,3.3,2
2014/11/25,20:16:23.8,福井県嶺南,35°26.8′N,135°51.7′E,13 km,2.6,1
2014/11/25,17:21:06.3,大隅半島東方沖,31°04.0′N,131°17.5′E,30 km,3.1,1
2014/11/25,14:02:18.6,宮城県沖,38°32.4′N,141°43.5′E,53 km,3.2,1
2014/11/25,07:39:53.2,長野県北部,36°45.9′N,137°54.1′E,5 km,2.5,1
2014/11/25,06:59:34.1,長野県北部,36°47.4′N,137°55.2′E,6 km,2.7,2
2014/11/25,06:26:55.4,長野県北部,36°45.9′N,137°54.0′E,1 km,3.9,4
2014/11/25,02:20:22.3,長野県北部,36°40.8′N,137°50.3′E,1 km,1.5,1
2014/11/24,21:05:55.6,長野県北部,36°44.3′N,137°55.1′E,10 km,3.0,1
2014/11/24,20:52:21.5,長野県北部,36°45.5′N,137°53.2′E,6 km,2.6,1
2014/11/24,19:02:10.0,長野県北部,36°36.9′N,137°50.4′E,0 km,2.9,1
2014/11/24,18:34:59.4,長野県北部,36°39.4′N,137°53.8′E,9 km,2.9,2
2014/11/24,18:08:39.5,長野県北部,36°39.3′N,137°53.7′E,8 km,2.7,2
2014/11/24,14:30:22.9,長野県北部,36°47.7′N,137°52.9′E,2 km,2.1,2
2014/11/24,11:34:31.0,長野県北部,36°46.1′N,137°54.1′E,5 km,2.5,1
2014/11/24,10:49:04.2,長野県北部,36°46.4′N,138°07.3′E,3 km,1.6,1
2014/11/24,07:22:02.7,長野県北部,36°47.4′N,137°54.9′E,6 km,2.5,1
2014/11/24,06:12:19.3,長野県北部,36°47.3′N,137°54.4′E,5 km,3.6,4
2014/11/24,04:52:54.8,長野県北部,36°47.9′N,137°52.8′E,0 km,1.6,1
2014/11/24,04:32:25.5,長野県北部,36°46.5′N,137°54.2′E,4 km,2.0,1
2014/11/24,03:42:19.6,岩手県内陸南部,39°02.8′N,140°52.5′E,7 km,3.1,1
2014/11/24,03:16:17.4,長野県北部,36°47.0′N,137°54.5′E,6 km,2.8,2
2014/11/24,01:54:34.2,長野県北部,36°47.9′N,137°54.5′E,5 km,2.7,2
2014/11/24,01:36:57.0,長野県北部,36°47.8′N,137°54.6′E,5 km,2.7,2
2014/11/24,00:18:28.1,長野県南部,35°58.7′N,137°33.2′E,5 km,2.6,1
2014/11/23,22:34:52.8,三陸沖,39°36.3′N,143°34.0′E,31 km,5.1,2
2014/11/23,20:18:38.2,大阪府北部,34°52.2′N,135°34.0′E,10 km,2.9,1
2014/11/23,20:02:32.6,福島県沖,37°10.0′N,141°24.3′E,48 km,3.9,2
2014/11/23,19:21:53.2,愛知県西部,35°19.7′N,136°46.7′E,41 km,3.3,1
2014/11/23,19:16:13.8,福島県会津,37°44.5′N,139°58.0′E,6 km,3.0,1
2014/11/23,19:13:26.8,長野県北部,36°44.9′N,137°52.6′E,5 km,2.6,1
2014/11/23,18:03:44.2,宮城県沖,38°59.6′N,142°23.4′E,33 km,3.8,1
2014/11/23,17:08:57.3,長野県北部,36°46.5′N,137°53.9′E,4 km,1.9,1
2014/11/23,16:01:09.5,長野県北部,36°44.5′N,137°53.1′E,6 km,2.4,1
2014/11/23,15:56:44.4,長野県北部,36°44.5′N,137°52.8′E,5 km,3.4,3
2014/11/23,15:27:49.9,長野県北部,36°44.6′N,137°53.2′E,5 km,3.0,2
2014/11/23,15:26:25.3,長野県北部,36°45.0′N,137°53.5′E,6 km,3.4,2
2014/11/23,14:42:17.9,長野県北部,36°44.5′N,137°53.0′E,5 km,2.7,1
2014/11/23,14:16:21.2,長野県北部,36°38.9′N,137°53.8′E,8 km,2.2,1
2014/11/23,14:00:42.8,長野県北部,36°44.8′N,137°50.8′E,0 km,1.8,1
2014/11/23,13:59:18.8,長野県北部,36°43.6′N,138°09.1′E,3 km,2.0,1
2014/11/23,13:21:10.3,長野県北部,36°47.4′N,137°54.8′E,5 km,2.3,1
2014/11/23,12:57:32.9,長野県北部,36°47.4′N,137°54.6′E,5 km,2.8,2
2014/11/23,12:54:35.5,長野県北部,36°39.2′N,137°54.0′E,9 km,2.1,1
2014/11/23,12:52:10.6,長野県北部,36°45.5′N,137°53.3′E,6 km,2.4,1
2014/11/23,12:51:03.5,長野県北部,36°44.4′N,137°53.0′E,6 km,2.6,1
2014/11/23,12:46:36.8,長野県北部,36°44.5′N,137°52.9′E,5 km,4.4,3
2014/11/23,12:15:19.7,長野県北部,36°44.6′N,137°52.9′E,6 km,3.0,2
2014/11/23,11:43:39.9,長野県北部,36°43.3′N,137°51.4′E,0 km,1.9,1
2014/11/23,08:20:00.5,長野県北部,36°47.7′N,137°53.1′E,1 km,1.7,1
2014/11/23,08:08:52.8,長野県北部,36°47.2′N,137°54.4′E,5 km,2.3,1
2014/11/23,07:38:53.3,長野県北部,36°45.8′N,137°54.6′E,6 km,2.3,1
2014/11/23,07:30:48.3,長野県北部,36°47.1′N,137°54.4′E,5 km,2.4,1
2014/11/23,07:19:06.1,茨城県北部,36°50.4′N,140°34.9′E,9 km,3.1,1
2014/11/23,07:16:47.7,長野県北部,36°45.1′N,137°53.4′E,4 km,3.3,3
2014/11/23,07:08:21.0,長野県北部,36°43.8′N,137°50.4′E,0 km,1.5,1
2014/11/23,07:06:57.8,長野県北部,36°47.7′N,137°53.3′E,0 km,1.8,1
2014/11/23,07:04:47.2,長野県北部,36°46.7′N,137°54.2′E,4 km,1.9,1
2014/11/23,06:01:33.2,長野県北部,36°44.9′N,137°51.6′E,1 km,2.8,2
2014/11/23,05:45:53.5,岩手県沖,39°02.1′N,142°26.1′E,30 km,3.9,1
2014/11/23,05:33:24.5,長野県北部,36°45.8′N,137°54.5′E,5 km,3.7,3
2014/11/23,05:17:35.7,長野県北部,36°45.2′N,137°51.7′E,0 km,2.4,1
2014/11/23,05:11:27.3,長野県北部,36°44.3′N,137°53.4′E,2 km,2.1,1
2014/11/23,04:53:16.0,長野県北部,36°37.2′N,137°50.8′E,0 km,3.6,3
2014/11/23,04:52:24.6,長野県北部,36°37.1′N,137°50.7′E,2 km,3.2,2
2014/11/23,04:46:24.7,長野県北部,36°39.1′N,137°51.5′E,2 km,2.0,1
2014/11/23,04:43:48.5,長野県北部,36°47.3′N,137°54.4′E,4 km,2.0,1
2014/11/23,04:29:53.8,長野県北部,36°44.6′N,137°50.7′E,0 km,2.2,1
2014/11/23,04:14:29.6,長野県北部,36°44.6′N,137°53.2′E,5 km,2.5,1
2014/11/23,03:55:44.4,長野県北部,36°39.5′N,137°54.4′E,10 km,2.2,1
2014/11/23,03:43:49.9,長野県北部,36°44.9′N,137°53.5′E,4 km,2.4,1
2014/11/23,02:47:44.6,長野県北部,36°45.0′N,137°51.2′E,1 km,1.9,1
2014/11/23,02:43:23.7,長野県北部,36°37.1′N,137°49.1′E,0 km,2.4,1
2014/11/23,02:31:00.6,長野県北部,36°39.4′N,137°52.7′E,5 km,2.5,1
2014/11/23,01:45:53.6,福島県浜通り,37°42.5′N,141°00.2′E,76 km,4.0,2
2014/11/23,01:20:42.8,長野県北部,36°46.9′N,137°54.9′E,6 km,2.3,1
2014/11/23,00:35:35.2,長野県北部,36°41.4′N,137°56.7′E,11 km,2.3,1
2014/11/23,00:33:10.3,長野県北部,36°47.2′N,137°54.8′E,5 km,2.5,1
2014/11/23,00:28:27.4,長野県北部,36°44.6′N,137°52.7′E,4 km,2.6,1
2014/11/23,00:23:28.4,長野県北部,36°36.3′N,137°53.1′E,7 km,3.0,3
2014/11/23,00:22:39.4,長野県北部,36°47.2′N,137°54.9′E,6 km,2.5,1
2014/11/23,00:18:40.1,長野県北部,36°51.6′N,137°58.4′E,5 km,3.2,2
2014/11/23,00:09:52.2,長野県北部,36°42.6′N,137°52.9′E,3 km,2.5,1
2014/11/22,23:38:55.2,長野県北部,36°42.6′N,137°53.3′E,3 km,2.7,1
2014/11/22,23:26:02.8,長野県北部,36°46.5′N,137°57.0′E,10 km,3.2,2
2014/11/22,23:24:08.8,長野県北部,36°41.7′N,137°56.9′E,12 km,2.3,1
2014/11/22,23:19:32.7,長野県北部,36°41.1′N,137°58.0′E,15 km,3.6,2
2014/11/22,23:07:22.5,長野県北部,36°44.9′N,137°50.9′E,0 km,2.4,1
2014/11/22,22:57:17.5,長野県北部,36°44.0′N,137°51.9′E,1 km,2.1,1
2014/11/22,22:54:59.8,長野県北部,36°44.7′N,137°53.7′E,3 km,3.8,3
2014/11/22,22:53:47.7,長野県北部,36°42.5′N,137°53.1′E,1 km,2.5,1
