date,time,place,latitude,longitude,depth,magnitude,sindo
2019/12/24,09:11:08.7,伊豆半島東方沖,35°05.5′N,139°06.9′E,0 km,1.9,1
2019/12/23,21:39:09.7,岩手県沖,39°06.6′N,142°06.9′E,45 km,3.4,1
2019/12/23,08:46:11.2,日向灘,32°35.2′N,132°12.5′E,32 km,3.5,1
2019/12/23,02:12:03.7,鹿児島県薩摩地方,31°50.7′N,130°42.0′E,9 km,2.1,1
2019/12/22,21:33:43.9,岩手県内陸南部,38°58.7′N,140°53.7′E,7 km,4.4,3
2019/12/22,14:41:47.7,五島列島近海,32°41.8′N,129°47.7′E,4 km,2.0,1
2019/12/22,14:24:51.0,渡島地方北部,42°03.9′N,140°26.2′E,10 km,4.2,3
2019/12/22,13:44:37.4,日向灘,31°35.2′N,131°49.6′E,23 km,4.0,1
2019/12/22,13:40:53.7,岩手県沿岸南部,39°03.2′N,141°41.0′E,76 km,3.3,1
2019/12/22,07:54:43.4,秋田県沖,39°17.1′N,139°36.2′E,17 km,3.2,1
2019/12/21,12:00:17.7,宮城県沖,38°53.6′N,142°06.9′E,44 km,4.0,1
2019/12/21,07:44:04.9,秋田県沿岸北部,40°12.7′N,140°10.9′E,17 km,3.3,2
2019/12/21,00:22:25.1,宮城県沖,38°49.4′N,142°10.6′E,45 km,3.9,1
2019/12/20,18:31:16.4,奄美大島近海,28°17.8′N,129°34.7′E,33 km,4.1,3
2019/12/20,14:09:33.0,静岡県中部,35°01.4′N,138°22.0′E,27 km,2.6,1
2019/12/20,13:50:59.4,長野県南部,35°48.2′N,137°33.6′E,8 km,2.6,1
2019/12/20,05:28:39.6,種子島近海,30°34.4′N,131°09.2′E,30 km,4.5,2
2019/12/19,15:21:33.4,青森県東方沖,40°30.7′N,142°10.7′E,50 km,5.5,5-
2019/12/19,09:23:42.0,茨城県沖,36°17.2′N,140°40.1′E,89 km,4.1,3
2019/12/19,04:15:33.4,青森県西方沖,40°48.7′N,139°52.6′E,13 km,3.7,1
2019/12/18,20:54:16.2,根室半島南東沖,43°24.5′N,145°56.7′E,98 km,4.4,3
2019/12/18,18:16:11.2,トカラ列島近海,29°37.5′N,129°41.8′E,13 km,3.0,1
2019/12/18,16:26:07.2,トカラ列島近海,29°37.3′N,129°47.6′E,0 km,2.9,1
2019/12/18,08:35:22.1,沖縄本島近海,27°18.3′N,128°25.9′E,47 km,5.1,4
2019/12/18,05:17:20.6,鹿児島県薩摩地方,31°15.2′N,130°22.7′E,155 km,3.8,1
2019/12/18,00:16:07.1,福島県沖,37°08.7′N,141°01.6′E,93 km,3.6,1
2019/12/17,19:15:26.8,浦河沖,42°00.6′N,142°43.3′E,34 km,3.2,1
2019/12/17,12:21:53.0,岩手県沖,40°21.2′N,142°04.7′E,51 km,3.5,1
2019/12/17,04:54:27.7,有明海,32°48.2′N,130°33.6′E,12 km,2.5,1
2019/12/17,04:42:28.9,愛知県西部,34°50.0′N,137°02.1′E,11 km,2.4,1
2019/12/16,17:04:27.1,山梨県東部・富士五湖,35°28.1′N,138°56.7′E,23 km,3.3,2
2019/12/16,11:39:47.0,伊豆大島近海,34°33.6′N,139°19.3′E,11 km,2.2,1
2019/12/16,06:52:01.4,胆振地方中東部,42°45.6′N,141°53.7′E,31 km,4.4,3
2019/12/16,04:13:51.5,千葉県東方沖,35°09.2′N,140°33.9′E,59 km,4.3,3
2019/12/15,22:05:23.8,宮古島近海,24°45.3′N,125°15.2′E,47 km,4.1,1
2019/12/15,13:38:41.2,宮古島近海,24°41.6′N,124°50.0′E,19 km,4.1,1
2019/12/15,12:33:12.0,長野県北部,36°36.6′N,138°21.4′E,1 km,2.9,2
2019/12/15,10:07:22.9,三宅島近海,34°05.1′N,139°23.8′E,15 km,2.7,1
2019/12/14,03:24:03.7,伊豆大島近海,35°01.8′N,139°27.0′E,33 km,4.3,3
2019/12/13,23:20:33.4,山梨県東部・富士五湖,35°29.6′N,138°57.3′E,18 km,2.6,1
2019/12/13,20:14:22.2,福島県会津,37°02.9′N,139°32.2′E,9 km,2.6,1
2019/12/13,19:29:27.5,岩手県沖,39°38.7′N,142°06.7′E,48 km,3.4,1
2019/12/13,07:26:46.4,茨城県沖,36°38.1′N,141°39.1′E,63 km,4.1,1
2019/12/13,06:20:41.6,奄美大島近海,28°11.7′N,129°30.0′E,33 km,3.2,1
2019/12/12,17:43:58.6,岩手県沖,39°58.2′N,142°24.0′E,37 km,3.7,1
2019/12/12,14:30:48.4,佐渡付近,38°13.4′N,138°23.7′E,15 km,3.7,1
2019/12/12,12:56:31.1,西表島付近,24°15.6′N,123°46.0′E,16 km,2.9,1
2019/12/12,04:27:54.4,茨城県沖,36°25.6′N,141°00.3′E,45 km,3.6,1
2019/12/12,04:24:48.5,胆振地方中東部,42°42.0′N,141°58.9′E,36 km,3.1,2
2019/12/12,02:45:01.7,宗谷地方北部,45°06.1′N,141°51.6′E,7 km,2.4,1
2019/12/12,01:09:49.5,宗谷地方北部,45°06.3′N,141°52.7′E,7 km,4.2,5-
2019/12/12,00:46:35.3,胆振地方中東部,42°44.4′N,141°53.8′E,15 km,2.3,1
2019/12/11,18:39:07.6,福島県沖,37°43.7′N,141°48.0′E,41 km,5.3,3
2019/12/11,12:33:16.9,茨城県北部,36°42.5′N,140°36.2′E,9 km,2.9,1
2019/12/11,11:58:08.3,茨城県北部,36°42.3′N,140°36.6′E,9 km,3.3,1
2019/12/11,09:21:43.5,熊本県熊本地方,32°27.7′N,130°38.5′E,10 km,2.4,1
2019/12/10,17:49:44.0,鳥取県西部,35°17.1′N,133°21.1′E,6 km,2.2,1
2019/12/10,14:51:29.1,長野県南部,35°47.9′N,137°29.7′E,8 km,2.3,1
2019/12/09,17:41:18.5,八丈島東方沖,33°09.3′N,140°48.6′E,54 km,4.4,1
2019/12/09,11:12:26.0,青森県東方沖,41°31.4′N,141°33.8′E,84 km,2.8,1
2019/12/09,00:03:56.6,鹿児島湾,31°21.7′N,130°40.8′E,118 km,3.2,1
2019/12/08,17:29:18.1,宮城県沖,38°42.5′N,142°14.7′E,39 km,3.7,1
2019/12/08,12:22:50.2,岩手県沖,39°26.9′N,142°43.7′E,32 km,4.4,2
2019/12/08,11:57:54.0,和歌山県北部,34°15.3′N,135°25.8′E,7 km,1.9,1
2019/12/08,10:46:26.9,熊本県熊本地方,32°34.0′N,130°45.2′E,9 km,2.4,1
2019/12/08,07:25:18.2,熊本県熊本地方,32°42.1′N,130°42.8′E,14 km,2.6,1
2019/12/08,07:14:06.5,福島県沖,37°48.1′N,141°43.6′E,51 km,3.6,1
2019/12/08,02:57:09.0,奄美大島近海,28°17.0′N,129°26.5′E,31 km,2.8,1
2019/12/07,20:37:11.3,鹿児島県薩摩地方,31°18.7′N,130°34.4′E,10 km,2.7,1
2019/12/07,18:59:36.2,網走地方,44°03.0′N,145°04.7′E,0 km,2.2,1
2019/12/07,18:56:27.7,根室地方北部,44°02.9′N,145°04.7′E,0 km,1.8,1
2019/12/07,16:51:13.5,北海道東方沖,43°16.9′N,147°02.0′E,35 km,4.4,1
2019/12/07,12:33:49.2,福島県沖,37°22.8′N,141°46.6′E,41 km,4.6,3
2019/12/07,10:15:33.3,国後島付近,43°32.6′N,145°15.5′E,133 km,3.2,1
2019/12/07,09:10:26.3,根室半島南東沖,43°12.6′N,146°32.7′E,50 km,4.0,1
2019/12/06,20:57:01.7,茨城県北部,36°48.0′N,140°32.5′E,8 km,3.3,2
2019/12/06,14:39:33.7,福島県中通り,36°54.4′N,140°25.9′E,81 km,3.5,2
2019/12/06,08:10:34.1,網走地方,44°03.2′N,145°04.3′E,4 km,1.9,1
2019/12/05,23:54:11.2,大隅半島東方沖,31°06.7′N,131°26.7′E,30 km,4.7,3
2019/12/05,22:35:16.2,茨城県北部,36°48.5′N,140°32.7′E,8 km,4.6,3
2019/12/05,15:01:17.9,茨城県北部,36°46.5′N,140°33.9′E,9 km,3.9,2
2019/12/05,13:58:56.8,釧路地方中南部,43°04.3′N,144°59.8′E,61 km,4.1,2
2019/12/05,12:53:01.1,岐阜県飛騨地方,36°03.1′N,137°34.1′E,7 km,2.2,1
2019/12/05,11:14:25.7,沖縄本島近海,26°48.0′N,128°24.0′E,31 km,2.9,1
2019/12/05,11:03:16.9,千島列島,45°19.1′N,150°30.0′E,30 km,5.8,1
2019/12/05,08:38:26.7,茨城県北部,36°48.5′N,140°32.5′E,7 km,3.8,2
2019/12/05,08:36:29.1,茨城県北部,36°48.6′N,140°32.5′E,8 km,3.2,1
2019/12/05,01:03:57.9,宮古島近海,25°00.9′N,125°36.4′E,53 km,4.2,1
2019/12/04,19:35:05.2,栃木県北部,36°57.2′N,139°40.8′E,7 km,4.8,4
2019/12/04,18:12:56.0,茨城県南部,36°08.2′N,139°48.1′E,51 km,4.0,3
2019/12/04,17:57:27.2,茨城県北部,36°47.9′N,140°32.7′E,9 km,3.3,1
2019/12/04,14:05:08.9,瀬戸内海中部,34°02.8′N,133°03.7′E,15 km,2.8,1
2019/12/04,13:39:55.7,瀬戸内海中部,34°15.9′N,133°07.5′E,23 km,2.7,1
2019/12/04,13:27:40.9,栃木県北部,36°57.2′N,139°40.9′E,7 km,3.9,3
2019/12/04,12:01:29.6,茨城県北部,36°48.7′N,140°31.9′E,8 km,2.6,1
2019/12/04,10:50:30.8,茨城県北部,36°48.3′N,140°32.4′E,9 km,3.5,2
2019/12/04,10:38:53.1,茨城県北部,36°48.5′N,140°32.3′E,9 km,4.9,4
2019/12/04,08:59:22.0,沖縄本島近海,26°21.4′N,127°44.9′E,16 km,2.6,1
2019/12/04,06:28:29.4,根室半島南東沖,43°06.7′N,146°21.6′E,48 km,3.9,1
2019/12/04,01:22:47.5,奄美大島近海,28°13.6′N,128°50.4′E,67 km,3.8,1
2019/12/03,20:02:03.7,千葉県北西部,35°44.0′N,139°58.0′E,78 km,3.8,2
2019/12/03,10:18:04.6,茨城県南部,36°08.5′N,139°49.0′E,52 km,4.7,4
2019/12/03,08:25:17.4,岩手県沖,40°11.9′N,142°01.8′E,42 km,4.5,3
2019/12/03,07:54:18.3,西表島付近,24°15.0′N,123°48.0′E,17 km,4.2,3
2019/12/03,01:16:23.9,長野県南部,35°47.9′N,137°29.7′E,8 km,2.9,2
2019/12/02,20:14:20.9,茨城県南部,36°10.5′N,140°06.3′E,51 km,3.1,1
2019/12/02,14:26:05.5,秋田県沖,39°22.9′N,139°38.7′E,23 km,3.6,1
2019/12/02,06:05:51.9,岐阜県飛騨地方,36°01.1′N,137°22.2′E,11 km,2.7,1
2019/12/02,00:39:31.9,岐阜県美濃東部,35°26.9′N,137°01.0′E,13 km,2.2,1
2019/12/01,15:00:29.0,西表島付近,24°10.8′N,123°34.5′E,46 km,3.5,1
2019/12/01,07:35:07.8,伊予灘,33°28.4′N,131°58.0′E,64 km,3.5,1
2019/12/01,02:59:44.0,西表島付近,24°10.2′N,123°40.0′E,18 km,3.4,1
2019/11/30,16:24:06.1,千葉県北西部,35°35.9′N,140°16.0′E,44 km,3.2,1
2019/11/30,02:10:01.7,宮古島近海,24°53.0′N,124°45.6′E,12 km,3.8,1
2019/11/29,23:57:24.3,宮古島近海,24°53.1′N,124°45.9′E,11 km,4.4,2
2019/11/29,13:01:39.5,三陸沖,39°07.5′N,143°02.0′E,26 km,5.6,3
2019/11/29,10:19:47.8,茨城県南部,36°10.3′N,139°57.0′E,56 km,3.4,1
2019/11/29,04:32:41.1,熊本県天草・芦北地方,32°15.8′N,130°28.6′E,8 km,2.4,1
2019/11/28,21:30:48.9,東京都多摩東部,35°37.8′N,139°26.6′E,126 km,3.7,1
2019/11/28,18:23:40.8,宮城県沖,38°42.0′N,141°47.7′E,52 km,2.8,1
2019/11/28,16:41:15.4,釧路沖,42°49.5′N,145°14.9′E,49 km,4.7,3
2019/11/27,13:57:04.4,宮城県沖,38°20.9′N,141°39.7′E,52 km,3.3,1
2019/11/27,07:45:32.1,釧路沖,42°57.3′N,145°25.3′E,46 km,3.3,1
2019/11/26,20:14:40.1,長野県南部,35°48.1′N,137°29.9′E,8 km,2.1,1
2019/11/26,16:24:36.6,長野県南部,35°48.1′N,137°29.8′E,8 km,3.2,3
2019/11/26,15:43:36.7,和歌山県北部,34°12.0′N,135°17.6′E,5 km,2.1,1
2019/11/26,15:14:47.9,瀬戸内海中部,34°02.7′N,133°03.8′E,15 km,3.2,1
2019/11/26,15:09:10.9,瀬戸内海中部,34°02.7′N,133°03.8′E,16 km,4.6,4
2019/11/26,15:08:13.8,大阪府北部,34°57.7′N,135°36.9′E,13 km,2.5,1
2019/11/26,14:06:49.8,トカラ列島近海,29°16.6′N,129°15.3′E,10 km,1.6,1
2019/11/26,11:25:55.8,宮城県沖,38°53.7′N,142°06.7′E,43 km,3.3,1
2019/11/26,07:58:11.1,瀬戸内海中部,34°02.7′N,133°03.6′E,15 km,3.8,3
2019/11/26,07:34:27.9,埼玉県北部,36°07.1′N,139°23.4′E,66 km,2.9,1
2019/11/25,23:19:54.5,上川地方北部,44°44.0′N,142°08.7′E,0 km,2.4,1
2019/11/25,12:22:01.5,茨城県沖,36°12.0′N,140°57.4′E,45 km,3.9,2
2019/11/24,01:22:03.4,岩手県沿岸北部,39°32.9′N,141°42.3′E,66 km,3.3,1
2019/11/24,00:10:40.3,奄美大島近海,28°15.1′N,129°57.5′E,21 km,2.7,1
2019/11/23,23:53:03.6,トカラ列島近海,29°35.1′N,129°43.3′E,1 km,1.9,1
2019/11/23,21:58:09.9,北海道東方沖,43°37.0′N,147°10.7′E,34 km,5.4,3
2019/11/23,15:24:10.6,愛知県東部,34°39.1′N,137°04.0′E,12 km,2.4,1
2019/11/23,08:44:43.9,茨城県沖,36°16.4′N,140°54.2′E,38 km,3.7,2
2019/11/23,07:05:33.5,熊本県天草・芦北地方,32°19.6′N,130°31.0′E,9 km,2.5,1
2019/11/23,01:02:24.9,日向灘,31°56.2′N,131°52.2′E,27 km,4.4,2
2019/11/22,18:05:08.1,日向灘,31°56.2′N,131°54.7′E,24 km,5.2,3
2019/11/22,07:31:57.0,東海道南方沖,32°33.8′N,137°26.2′E,420 km,4.9,1
2019/11/22,05:23:49.9,茨城県南部,36°04.2′N,139°53.4′E,45 km,4.5,3
2019/11/22,02:48:06.9,東京湾,35°37.7′N,140°01.7′E,70 km,3.1,1
2019/11/22,01:29:13.9,宮城県沖,38°23.4′N,142°05.5′E,33 km,3.8,1
2019/11/22,01:01:32.1,茨城県沖,36°44.9′N,141°15.5′E,32 km,3.3,1
2019/11/21,22:09:26.6,有明海,32°44.4′N,130°35.9′E,11 km,2.9,1
2019/11/21,04:02:42.0,択捉島付近,44°38.7′N,147°13.6′E,144 km,4.6,1
2019/11/21,00:00:24.8,天草灘,32°18.2′N,129°46.4′E,13 km,2.7,1
2019/11/20,17:26:08.0,サハリン近海,53°07.6′N,153°40.7′E,496 km,5.6,1
2019/11/20,13:44:36.0,佐賀県北部,33°25.8′N,130°07.4′E,15 km,3.0,1
2019/11/20,06:20:35.6,新潟県上越地方,37°03.3′N,138°02.8′E,10 km,2.9,2
2019/11/20,01:59:36.8,新潟県上越地方,37°03.5′N,138°02.8′E,10 km,3.3,2
2019/11/19,23:50:27.2,和歌山県北部,34°13.9′N,135°16.5′E,7 km,2.4,1
2019/11/19,18:39:00.6,青森県東方沖,40°41.2′N,142°14.9′E,45 km,3.6,2
2019/11/19,06:04:45.5,西表島付近,24°02.7′N,123°40.9′E,15 km,3.7,1
2019/11/19,02:38:21.6,沖縄本島近海,26°36.9′N,128°20.4′E,40 km,3.9,1
2019/11/18,20:06:11.2,福島県沖,37°31.2′N,141°22.9′E,50 km,3.3,1
2019/11/18,18:34:37.7,茨城県南部,36°07.2′N,139°51.0′E,48 km,3.5,2
2019/11/18,08:00:00.7,茨城県北部,36°27.3′N,140°36.0′E,56 km,3.7,2
2019/11/18,00:55:16.7,伊豆大島近海,34°38.6′N,139°03.2′E,11 km,2.6,1
2019/11/17,20:13:19.5,伊豆大島近海,34°38.3′N,139°03.0′E,12 km,2.4,1
2019/11/17,20:10:21.6,伊豆大島近海,34°38.4′N,139°03.0′E,12 km,2.5,1
2019/11/17,20:05:33.1,伊豆大島近海,34°38.3′N,139°03.1′E,13 km,4.7,4
2019/11/17,19:20:09.4,茨城県北部,36°28.2′N,140°36.9′E,59 km,3.5,2
2019/11/17,18:29:25.4,種子島近海,30°34.4′N,131°09.2′E,30 km,3.3,1
2019/11/17,11:55:24.1,茨城県北部,36°37.8′N,140°38.4′E,9 km,2.8,1
2019/11/17,03:32:44.1,奄美大島近海,28°48.0′N,129°54.3′E,28 km,4.6,2
2019/11/16,19:48:41.7,茨城県沖,36°40.8′N,141°23.5′E,50 km,3.8,1
2019/11/16,18:16:58.8,宮城県沖,38°18.5′N,141°54.4′E,64 km,4.0,3
2019/11/16,11:51:51.5,関東東方沖,34°03.8′N,141°39.4′E,50 km,4.9,1
2019/11/16,00:23:21.3,西表島付近,23°57.2′N,123°35.0′E,31 km,3.6,1
2019/11/15,20:12:19.6,新潟県中越地方,37°21.5′N,138°48.1′E,10 km,2.5,2
2019/11/15,09:39:34.5,茨城県南部,36°01.2′N,140°04.6′E,62 km,3.7,2
2019/11/14,23:10:14.2,熊本県熊本地方,32°51.6′N,130°53.2′E,12 km,2.1,1
2019/11/14,08:14:39.1,小笠原諸島西方沖,26°56.8′N,141°07.6′E,430 km,4.7,1
2019/11/13,21:51:56.5,宮崎県北部山沿い,32°48.9′N,131°30.9′E,71 km,3.3,1
2019/11/13,19:22:16.9,岩手県沿岸北部,39°45.3′N,141°50.5′E,58 km,3.5,2
2019/11/13,15:20:11.5,青森県東方沖,40°55.0′N,142°09.3′E,49 km,3.7,1
2019/11/13,07:47:54.5,トカラ列島近海,29°37.3′N,129°44.3′E,0 km,2.7,2
2019/11/13,01:07:13.0,大阪府北部,34°51.3′N,135°37.2′E,8 km,3.2,2
2019/11/12,21:55:36.8,茨城県沖,36°25.6′N,141°01.0′E,46 km,4.4,3
2019/11/12,15:36:11.4,秋田県沖,39°16.8′N,139°33.9′E,17 km,3.7,1
2019/11/12,12:53:20.4,和歌山県北部,34°16.2′N,135°15.6′E,7 km,3.0,1
2019/11/12,08:25:48.0,岐阜県飛騨地方,36°03.2′N,137°34.2′E,7 km,3.5,3
2019/11/12,04:41:56.6,根室半島南東沖,43°08.6′N,145°45.2′E,51 km,3.1,1
2019/11/11,18:50:11.6,福島県中通り,37°08.3′N,140°19.9′E,114 km,3.8,2
2019/11/11,14:59:31.5,トカラ列島近海,28°30.0′N,129°00.7′E,68 km,3.6,1
2019/11/11,07:38:51.6,福島県会津,37°18.0′N,139°36.8′E,6 km,2.2,1
2019/11/11,01:28:37.5,山形県沖,38°39.7′N,139°28.0′E,14 km,3.8,2
2019/11/10,04:43:54.5,播磨灘,34°38.9′N,134°28.0′E,5 km,3.2,1
2019/11/10,03:42:16.9,播磨灘,34°38.9′N,134°28.0′E,5 km,3.1,1
2019/11/09,16:20:39.3,宮城県沖,38°10.4′N,141°40.5′E,51 km,3.8,2
2019/11/09,06:23:52.1,青森県東方沖,41°27.5′N,142°08.1′E,58 km,3.5,1
2019/11/09,06:03:41.1,北海道東方沖,43°32.7′N,147°02.5′E,43 km,4.5,1
2019/11/08,22:26:51.1,熊本県熊本地方,32°45.3′N,130°38.3′E,10 km,2.6,1
2019/11/08,21:23:17.4,瀬戸内海中部,34°02.6′N,133°03.5′E,15 km,3.2,2
2019/11/08,20:31:12.1,瀬戸内海中部,34°02.6′N,133°03.6′E,15 km,3.1,1
2019/11/08,18:18:23.3,茨城県沖,36°32.4′N,140°50.2′E,52 km,4.4,4
2019/11/08,06:25:08.8,和歌山県北部,34°13.0′N,135°09.0′E,5 km,2.6,2
2019/11/07,11:35:27.4,苫小牧沖,41°38.9′N,141°56.1′E,110 km,4.1,2
2019/11/07,07:03:09.4,青森県東方沖,40°55.4′N,142°41.8′E,21 km,4.5,2
2019/11/06,22:16:15.1,宮城県沖,38°18.9′N,141°51.3′E,46 km,4.2,2
2019/11/06,20:35:14.4,島根県西部,35°11.6′N,132°34.0′E,11 km,2.9,1
2019/11/06,20:11:25.8,トカラ列島近海,29°36.8′N,129°43.3′E,0 km,2.6,3
2019/11/06,20:10:35.5,トカラ列島近海,29°36.1′N,129°43.3′E,0 km,2.2,2
2019/11/06,12:31:23.7,島根県東部,35°24.6′N,133°18.5′E,12 km,2.6,1
2019/11/06,11:17:19.6,岐阜県飛騨地方,36°04.5′N,137°27.1′E,9 km,3.1,2
2019/11/06,00:41:28.8,十勝地方南部,42°20.8′N,143°04.2′E,52 km,4.2,2
2019/11/05,21:35:24.4,茨城県北部,36°26.7′N,140°33.4′E,56 km,3.0,1
2019/11/05,07:28:02.9,茨城県南部,36°18.1′N,140°01.0′E,73 km,3.4,1
2019/11/05,01:49:30.4,伊豆大島近海,34°50.3′N,139°16.8′E,10 km,2.4,2
2019/11/05,01:40:40.5,伊豆大島近海,34°50.4′N,139°16.8′E,10 km,2.6,2
2019/11/05,01:09:03.5,伊豆大島近海,34°50.3′N,139°16.8′E,10 km,2.0,1
2019/11/05,00:42:18.9,伊豆大島近海,34°50.3′N,139°16.8′E,11 km,2.0,1
2019/11/04,15:25:48.1,京都府南部,35°10.4′N,135°50.9′E,12 km,2.5,1
2019/11/04,11:50:01.5,栃木県北部,36°41.4′N,139°24.9′E,6 km,3.4,2
2019/11/04,11:49:58.1,愛知県西部,35°10.0′N,137°01.1′E,13 km,2.6,1
2019/11/04,11:47:19.6,栃木県北部,36°41.4′N,139°24.8′E,7 km,2.8,1
2019/11/04,04:08:55.0,トカラ列島近海,28°34.6′N,128°55.4′E,80 km,3.2,1
2019/11/04,01:29:13.9,熊本県熊本地方,32°38.1′N,130°40.4′E,7 km,1.9,1
2019/11/03,23:55:46.1,茨城県南部,36°02.1′N,139°54.7′E,42 km,3.8,2
2019/11/03,23:35:28.7,周防灘,33°46.5′N,131°04.1′E,12 km,2.6,1
2019/11/03,14:02:41.9,福島県沖,37°17.9′N,141°46.6′E,42 km,5.0,3
2019/11/03,13:36:34.2,長野県中部,36°24.0′N,138°04.6′E,14 km,2.3,1
2019/11/03,13:19:31.9,トカラ列島近海,29°35.8′N,129°45.0′E,5 km,2.7,1
2019/11/03,12:30:10.0,宮城県北部,38°53.1′N,141°39.5′E,66 km,3.3,1
2019/11/03,02:39:29.5,千葉県北西部,35°51.9′N,140°01.0′E,104 km,3.9,1
2019/11/03,00:33:40.4,宮城県沖,38°27.6′N,142°14.2′E,28 km,4.3,2
2019/11/02,22:42:58.5,茨城県南部,36°01.1′N,140°22.4′E,55 km,3.2,1
2019/11/02,14:13:03.4,宮城県沖,38°51.1′N,142°02.5′E,45 km,3.6,1
2019/11/02,12:06:41.2,千葉県北東部,35°42.6′N,140°41.5′E,50 km,3.4,1
2019/11/02,11:12:41.5,千葉県北東部,35°23.8′N,140°21.1′E,26 km,2.1,1
2019/11/02,00:46:45.0,千葉県北東部,35°42.6′N,140°41.4′E,50 km,3.2,1
2019/11/02,00:38:37.4,奄美大島近海,28°21.7′N,129°30.1′E,35 km,4.2,2
2019/11/01,09:27:26.9,熊本県熊本地方,32°38.0′N,130°40.5′E,7 km,1.9,1
2019/11/01,01:10:55.6,奄美大島近海,28°16.6′N,129°27.1′E,31 km,3.8,2
2019/10/31,19:20:38.6,紀伊水道,33°40.6′N,135°09.1′E,37 km,3.6,1
2019/10/31,17:24:02.2,北海道東方沖,43°39.6′N,147°17.2′E,26 km,4.7,1
2019/10/31,11:06:33.8,千葉県北西部,35°48.0′N,140°06.7′E,62 km,3.8,1
2019/10/31,09:27:15.1,愛媛県南予,33°31.2′N,132°24.7′E,45 km,3.7,2
2019/10/31,02:31:47.1,千葉県南部,35°03.9′N,139°58.8′E,0 km,2.0,1
2019/10/30,22:22:30.4,三河湾,34°48.9′N,137°00.9′E,37 km,3.2,1
2019/10/30,11:12:37.9,青森県東方沖,40°56.9′N,142°25.7′E,36 km,3.9,1
2019/10/30,04:32:13.4,京都府南部,34°58.6′N,135°32.8′E,13 km,3.4,3
2019/10/28,22:28:55.7,茨城県沖,36°25.7′N,140°39.3′E,53 km,3.5,2
2019/10/28,10:59:09.4,日高地方東部,42°21.7′N,142°59.1′E,51 km,3.8,1
2019/10/28,09:16:15.7,宮城県沖,38°12.7′N,141°47.4′E,57 km,3.9,2
2019/10/28,06:33:16.2,宮城県沖,38°45.3′N,141°59.8′E,55 km,4.0,2
2019/10/27,19:03:25.7,大阪府北部,34°50.0′N,135°36.1′E,10 km,3.2,2
2019/10/27,11:59:01.1,和歌山県北部,34°01.7′N,135°13.2′E,4 km,1.6,1
2019/10/27,11:16:03.3,北海道東方沖,43°14.8′N,146°51.5′E,43 km,4.0,1
