date,time,place,latitude,longitude,depth,magnitude,sindo
2012/12/22,15:15:30.3,伊予灘,33°31.1′N,132°18.0′E,47 km,4.5,3
2012/12/22,14:20:58.8,長崎県南西部,32°41.5′N,129°54.4′E,14 km,2.3,2
2012/12/22,11:36:46.7,千葉県南部,35°16.6′N,140°11.5′E,35 km,3.7,2
2012/12/22,07:01:19.6,青森県東方沖,41°33.0′N,142°04.2′E,65 km,3.5,1
2012/12/22,05:01:59.1,福岡県筑後地方,33°01.5′N,130°30.3′E,9 km,2.5,1
2012/12/22,01:19:04.2,静岡県中部,34°52.9′N,138°12.4′E,33 km,3.4,1
2012/12/21,21:52:33.1,宮城県沖,38°30.2′N,141°55.9′E,55 km,3.9,2
2012/12/21,18:52:25.5,長野県北部,36°49.1′N,138°41.6′E,5 km,3.7,2
2012/12/21,17:07:19.6,宮城県沖,38°38.5′N,141°48.8′E,48 km,5.2,4
2012/12/21,16:42:25.2,福島県沖,37°46.9′N,141°41.1′E,48 km,3.8,1
2012/12/21,16:19:19.8,熊本県熊本地方,33°01.1′N,130°44.4′E,11 km,2.6,1
2012/12/21,14:43:13.7,宮城県沖,38°00.0′N,141°49.3′E,45 km,3.9,1
2012/12/21,14:09:21.9,茨城県北部,36°39.6′N,140°36.4′E,9 km,2.6,1
2012/12/21,10:32:15.1,福島県沖,37°21.2′N,141°18.2′E,32 km,3.4,2
2012/12/21,00:31:15.2,福島県沖,37°06.7′N,141°06.3′E,53 km,4.1,3
2012/12/20,19:54:20.8,十勝沖,41°55.6′N,144°03.5′E,57 km,4.4,1
2012/12/20,17:27:43.9,宮城県沖,38°13.4′N,141°59.4′E,43 km,3.3,1
2012/12/20,08:08:56.4,栃木県北部,36°53.5′N,139°26.1′E,3 km,2.5,1
2012/12/20,07:40:10.7,三陸沖,39°40.5′N,143°34.1′E,35 km,4.5,1
2012/12/20,05:16:28.0,茨城県北部,36°10.1′N,140°19.6′E,74 km,4.2,3
2012/12/20,05:04:29.3,新島・神津島近海,34°25.9′N,139°10.3′E,14 km,2.4,1
2012/12/20,04:26:35.2,福島県沖,37°27.6′N,141°24.2′E,26 km,4.3,2
2012/12/20,01:40:12.3,栃木県北部,36°53.3′N,139°26.2′E,2 km,2.5,1
2012/12/20,01:08:05.7,青森県西方沖,40°40.2′N,139°09.3′E,29 km,4.3,2
2012/12/19,14:32:40.0,愛媛県東予,33°59.6′N,133°36.9′E,8 km,2.6,1
2012/12/19,11:35:35.3,茨城県沖,36°20.0′N,141°47.2′E,54 km,4.6,1
2012/12/19,09:15:25.2,埼玉県北部,36°06.4′N,139°25.4′E,63 km,3.1,1
2012/12/19,08:57:38.4,徳島県北部,33°58.0′N,134°28.2′E,39 km,3.5,2
2012/12/19,06:47:46.6,岩手県沖,39°45.7′N,142°17.6′E,33 km,3.8,2
2012/12/19,05:31:38.4,千葉県北東部,35°41.8′N,140°37.7′E,50 km,3.6,2
2012/12/19,03:36:21.5,福島県沖,36°41.7′N,142°06.2′E,35 km,5.1,2
2012/12/18,19:25:48.4,宮城県沖,38°18.2′N,141°53.6′E,46 km,4.5,3
2012/12/18,12:29:58.1,福島県会津,36°58.4′N,139°23.6′E,4 km,1.4,1
2012/12/18,08:11:14.5,千葉県東方沖,35°49.6′N,140°58.2′E,15 km,3.5,1
2012/12/18,06:33:09.2,日向灘,32°36.6′N,131°56.8′E,20 km,2.7,1
2012/12/18,06:11:20.0,岩手県沿岸北部,40°08.0′N,141°47.6′E,6 km,3.5,2
2012/12/18,04:55:52.9,栃木県北部,36°53.6′N,139°26.1′E,3 km,2.6,1
2012/12/18,03:46:09.7,福島県沖,36°51.0′N,141°20.7′E,29 km,4.9,2
2012/12/17,19:17:29.2,栃木県北部,36°53.5′N,139°26.0′E,3 km,2.6,1
2012/12/17,18:48:01.4,栃木県北部,36°53.7′N,139°26.1′E,3 km,3.7,3
2012/12/17,17:01:17.0,千葉県東方沖,35°48.6′N,140°53.2′E,10 km,3.6,2
2012/12/17,15:30:29.3,宗谷地方北部,45°03.0′N,141°49.5′E,29 km,3.7,2
2012/12/17,15:19:52.9,栃木県北部,36°53.5′N,139°26.0′E,3 km,2.7,1
2012/12/17,15:16:50.8,宮城県沖,38°24.5′N,142°09.4′E,31 km,3.6,1
2012/12/17,13:26:47.2,栃木県北部,36°53.5′N,139°26.1′E,3 km,2.5,1
2012/12/17,12:36:56.7,栃木県北部,36°53.5′N,139°26.1′E,3 km,2.6,1
2012/12/17,12:19:36.7,北海道東方沖,43°12.1′N,147°07.5′E,31 km,4.2,1
2012/12/17,11:32:25.9,福島県会津,37°45.4′N,139°58.7′E,8 km,3.2,1
2012/12/17,10:31:29.8,福島県中通り,37°34.7′N,140°17.3′E,8 km,3.7,2
2012/12/17,06:34:37.4,茨城県沖,36°37.6′N,140°48.7′E,22 km,2.9,1
2012/12/17,06:21:23.1,千葉県北東部,35°23.5′N,140°21.4′E,28 km,2.5,1
2012/12/17,04:24:47.5,福岡県筑後地方,33°23.3′N,130°49.7′E,11 km,2.5,1
2012/12/17,01:24:18.7,長野県中部,36°24.2′N,138°13.1′E,3 km,1.7,1
2012/12/16,19:39:07.6,長野県南部,35°48.7′N,137°59.9′E,9 km,2.9,1
2012/12/16,11:17:28.6,千葉県北西部,35°38.5′N,140°11.0′E,66 km,3.2,1
2012/12/16,10:19:38.5,福島県浜通り,37°00.1′N,140°39.9′E,7 km,3.4,1
2012/12/16,06:02:10.6,奄美大島近海,28°22.7′N,129°29.4′E,35 km,3.8,2
2012/12/15,19:55:22.1,福島県沖,37°41.7′N,143°40.2′E,53 km,4.7,1
2012/12/15,14:46:10.3,茨城県沖,36°49.3′N,141°12.5′E,32 km,5.0,4
2012/12/15,13:27:01.6,福島県沖,37°17.8′N,141°20.9′E,59 km,5.3,4
2012/12/15,11:22:18.4,秋田県内陸北部,40°02.3′N,140°32.5′E,9 km,2.7,1
2012/12/15,11:03:47.3,千葉県北東部,35°26.7′N,140°16.3′E,16 km,2.8,1
2012/12/15,10:21:54.2,岩手県沿岸北部,40°08.1′N,141°47.4′E,7 km,2.4,1
2012/12/15,07:16:40.3,宮城県沖,38°39.5′N,142°26.5′E,39 km,3.7,1
2012/12/15,05:37:16.7,宮城県沖,38°38.8′N,142°27.4′E,40 km,4.8,2
2012/12/15,04:41:16.1,胆振地方中東部,42°37.1′N,141°59.0′E,16 km,2.2,1
2012/12/15,03:46:48.4,宮城県沖,38°07.4′N,141°30.5′E,63 km,3.9,2
2012/12/15,00:06:05.8,静岡県伊豆地方,34°59.3′N,139°00.8′E,6 km,2.2,1
2012/12/14,23:19:25.9,福島県沖,37°11.2′N,141°24.4′E,48 km,3.7,1
2012/12/14,20:21:00.4,茨城県北部,36°39.6′N,140°36.6′E,9 km,2.5,1
2012/12/14,04:07:00.7,宮城県北部,38°50.5′N,141°35.6′E,74 km,3.3,1
2012/12/13,21:46:52.2,宮城県沖,38°24.8′N,141°46.9′E,56 km,3.1,1
2012/12/13,20:56:05.9,千葉県北西部,35°43.0′N,140°12.6′E,68 km,4.2,2
2012/12/13,18:19:47.8,岐阜県飛騨地方,36°03.0′N,137°32.8′E,7 km,2.1,1
2012/12/13,09:26:26.0,宮城県沖,38°27.1′N,142°12.7′E,29 km,3.7,1
2012/12/13,06:15:35.6,日高地方東部,42°19.3′N,143°01.2′E,52 km,3.6,1
2012/12/13,03:19:08.5,石川県加賀地方,36°21.1′N,136°26.4′E,7 km,2.6,1
2012/12/13,01:02:55.7,茨城県沖,36°37.7′N,140°57.4′E,49 km,4.0,3
2012/12/12,18:23:00.7,茨城県北部,36°42.1′N,140°37.2′E,6 km,3.6,2
2012/12/12,16:41:35.3,新潟県上中越沖,37°37.1′N,138°34.7′E,16 km,3.4,2
2012/12/12,15:32:49.9,京都府南部,35°09.1′N,135°40.8′E,14 km,3.1,1
2012/12/12,09:19:36.3,福島県沖,36°59.0′N,141°25.6′E,32 km,4.7,3
2012/12/12,00:48:31.7,青森県東方沖,40°54.3′N,142°06.6′E,50 km,3.7,1
2012/12/11,23:36:02.3,千葉県東方沖,35°27.3′N,140°56.7′E,24 km,3.7,2
2012/12/11,07:08:01.3,福島県沖,37°46.3′N,143°44.4′E,50 km,4.9,1
2012/12/11,00:05:59.9,岐阜県飛騨地方,35°52.9′N,137°16.1′E,7 km,2.5,1
2012/12/10,17:43:44.2,岩手県内陸北部,39°56.4′N,140°55.5′E,6 km,2.9,1
2012/12/10,17:37:45.6,岩手県内陸北部,39°56.4′N,140°55.5′E,7 km,2.8,1
2012/12/10,16:12:05.0,福島県沖,36°55.0′N,141°28.9′E,23 km,3.8,1
2012/12/10,10:15:40.3,宮城県沖,38°53.3′N,141°58.3′E,49 km,3.7,1
2012/12/10,00:59:39.7,宮城県沖,38°29.8′N,142°04.3′E,39 km,3.5,1
2012/12/09,23:42:15.6,三陸沖,37°50.6′N,143°53.8′E,50 km,4.8,1
2012/12/09,14:35:16.9,沖縄本島近海,26°03.8′N,127°26.6′E,25 km,2.9,1
2012/12/09,14:11:04.8,根室地方中部,43°15.6′N,145°01.9′E,103 km,3.4,1
2012/12/09,11:34:16.9,三陸沖,37°52.5′N,143°33.9′E,42 km,5.2,1
2012/12/09,05:28:11.9,岩手県沖,39°03.5′N,142°28.0′E,31 km,3.8,1
2012/12/08,10:38:59.1,福島県沖,37°13.1′N,141°51.8′E,45 km,4.2,1
2012/12/08,10:37:42.8,宮城県南部,38°09.8′N,140°47.9′E,14 km,2.3,1
2012/12/08,10:33:04.8,宮城県北部,38°47.2′N,140°42.9′E,3 km,2.4,2
2012/12/08,07:59:59.5,三陸沖,37°48.8′N,143°42.5′E,44 km,5.2,2
2012/12/08,04:24:56.8,青森県東方沖,40°49.7′N,142°57.6′E,5 km,4.6,2
2012/12/08,00:15:29.5,三陸沖,37°57.3′N,143°38.4′E,13 km,4.7,1
2012/12/07,21:58:04.4,三陸沖,37°54.9′N,143°39.1′E,45 km,4.9,1
2012/12/07,20:34:28.1,釧路沖,42°55.9′N,145°29.0′E,46 km,3.6,1
2012/12/07,19:40:26.5,茨城県沖,36°42.0′N,141°13.9′E,32 km,4.2,2
2012/12/07,18:23:44.4,茨城県沖,36°42.3′N,141°14.6′E,33 km,4.0,2
2012/12/07,18:23:03.4,三陸沖,37°54.8′N,144°05.1′E,48 km,5.4,1
2012/12/07,18:02:18.0,千葉県東方沖,35°50.1′N,140°58.5′E,16 km,4.2,1
2012/12/07,17:48:11.2,三陸沖,37°53.6′N,143°40.3′E,46 km,5.1,1
2012/12/07,17:31:10.2,三陸沖,37°55.1′N,143°51.3′E,30 km,6.6,3
2012/12/07,17:18:30.8,三陸沖,38°01.1′N,143°52.0′E,49 km,7.3,5-
2012/12/07,10:03:53.5,茨城県沖,36°42.2′N,141°14.7′E,33 km,3.9,2
2012/12/07,05:32:04.3,千葉県北西部,35°38.9′N,140°10.0′E,67 km,4.6,3
2012/12/06,19:17:34.6,茨城県沖,36°25.8′N,140°41.5′E,52 km,4.3,3
2012/12/06,16:31:53.7,静岡県東部,35°07.6′N,138°39.2′E,16 km,2.2,2
2012/12/06,16:18:58.3,福島県沖,37°04.8′N,141°13.5′E,37 km,4.0,2
2012/12/06,13:42:16.1,宮城県沖,38°28.7′N,141°59.1′E,46 km,3.5,1
2012/12/06,04:48:23.6,岩手県沖,39°38.8′N,142°06.5′E,48 km,3.2,1
2012/12/05,14:00:43.4,秋田県内陸南部,39°33.9′N,140°29.9′E,8 km,2.8,2
2012/12/05,12:42:59.3,秋田県内陸南部,39°33.9′N,140°29.8′E,8 km,2.8,1
2012/12/05,10:10:48.1,北海道東方沖,43°55.8′N,147°48.2′E,94 km,5.0,1
2012/12/05,08:02:52.5,新潟県中越地方,37°14.8′N,138°56.6′E,11 km,4.1,3
2012/12/05,07:40:40.3,福島県沖,37°03.5′N,141°22.1′E,32 km,3.5,1
2012/12/05,06:52:07.0,浦河沖,41°54.9′N,142°19.5′E,69 km,4.4,2
2012/12/05,03:24:56.6,茨城県北部,36°49.1′N,140°34.7′E,8 km,3.3,1
2012/12/04,19:42:03.9,大阪府北部,34°52.4′N,135°37.2′E,10 km,2.5,1
2012/12/04,14:39:05.3,神奈川県西部,35°18.8′N,139°04.5′E,164 km,3.8,1
2012/12/04,12:56:13.0,宮城県沖,38°23.0′N,141°55.0′E,48 km,3.4,1
2012/12/04,05:31:10.8,秋田県内陸南部,39°33.9′N,140°29.4′E,9 km,4.1,4
2012/12/04,03:53:36.9,紀伊水道,34°08.1′N,135°07.8′E,6 km,1.9,1
2012/12/04,02:48:27.2,根室半島南東沖,43°08.3′N,145°56.6′E,47 km,4.3,2
2012/12/04,00:30:51.9,大阪府北部,34°52.4′N,135°37.2′E,10 km,2.3,1
2012/12/03,23:57:39.8,東京湾,35°39.2′N,139°58.0′E,9 km,2.7,1
2012/12/03,23:29:32.1,奄美大島近海,28°07.9′N,129°33.2′E,31 km,4.2,2
2012/12/03,19:38:40.9,福島県沖,36°53.3′N,141°21.8′E,30 km,3.9,1
2012/12/03,19:06:35.0,北海道南西沖,42°29.9′N,139°44.8′E,13 km,2.9,1
2012/12/03,17:46:33.4,奈良県,34°02.7′N,135°37.6′E,59 km,3.7,2
2012/12/03,14:17:13.5,茨城県沖,36°35.2′N,141°11.1′E,29 km,4.3,3
2012/12/03,13:57:16.0,茨城県沖,36°20.5′N,140°43.6′E,91 km,4.3,3
2012/12/03,13:14:06.5,宮城県沖,38°37.0′N,141°53.9′E,48 km,4.0,2
2012/12/02,21:58:42.9,福島県浜通り,37°03.8′N,140°45.9′E,9 km,2.8,1
2012/12/02,16:29:04.2,伊予灘,33°20.2′N,131°49.0′E,70 km,3.9,2
2012/12/02,16:00:52.4,千葉県北東部,35°44.2′N,140°37.3′E,50 km,3.3,1
2012/12/02,12:08:47.2,父島近海,27°33.4′N,142°22.0′E,40 km,4.2,1
2012/12/01,16:57:35.4,岩手県沿岸南部,39°23.5′N,141°48.2′E,58 km,3.0,1
2012/12/01,16:06:09.2,福島県会津,37°05.1′N,139°20.8′E,8 km,2.4,1
2012/12/01,12:58:35.9,宮古島近海,25°01.1′N,125°19.9′E,61 km,3.8,1
2012/12/01,12:00:41.5,山梨県東部・富士五湖,35°33.0′N,138°56.3′E,24 km,3.1,1
2012/12/01,02:18:51.2,北海道東方沖,43°37.3′N,147°14.8′E,34 km,4.4,1
2012/12/01,00:02:17.1,豊後水道,32°47.8′N,132°23.5′E,38 km,3.2,1
2012/11/30,15:41:32.4,宮城県沖,38°02.1′N,142°42.0′E,30 km,4.3,1
2012/11/30,13:21:17.8,鹿児島県薩摩地方,32°08.3′N,130°21.3′E,8 km,2.6,1
2012/11/30,02:10:39.5,茨城県沖,36°33.6′N,140°50.3′E,13 km,3.6,2
2012/11/29,21:53:08.2,浦河沖,41°42.9′N,142°47.7′E,35 km,3.9,1
2012/11/29,21:36:08.9,宮城県沖,38°23.1′N,141°16.4′E,70 km,3.2,1
2012/11/29,20:02:02.7,広島県北部,35°01.7′N,132°54.6′E,6 km,1.9,1
2012/11/29,00:52:03.0,岩手県沖,39°08.6′N,142°18.0′E,47 km,3.3,1
2012/11/29,00:07:44.3,父島近海,27°21.0′N,142°58.5′E,81 km,5.3,1
2012/11/28,21:58:11.4,長野県南部,35°46.0′N,137°33.6′E,10 km,3.2,2
2012/11/28,19:23:06.4,浦河沖,41°37.4′N,142°59.8′E,29 km,3.9,2
2012/11/28,16:48:14.3,岩手県沖,39°12.6′N,142°23.6′E,31 km,3.8,1
2012/11/28,07:55:29.4,長野県中部,36°25.3′N,138°02.9′E,5 km,1.8,1
2012/11/28,05:17:48.0,茨城県沖,36°37.0′N,141°03.0′E,28 km,3.9,1
2012/11/28,00:11:09.7,茨城県沖,36°44.4′N,141°02.5′E,42 km,3.8,2
2012/11/27,20:54:19.7,岩手県内陸南部,39°30.6′N,140°45.0′E,9 km,3.3,1
2012/11/27,20:27:39.8,宮古島近海,24°44.5′N,125°26.1′E,47 km,3.7,1
2012/11/27,18:55:33.1,宮城県沖,38°18.5′N,141°53.1′E,62 km,4.0,2
2012/11/27,13:36:54.5,岩手県沿岸北部,39°45.5′N,141°51.2′E,58 km,3.6,1
2012/11/27,07:24:20.0,宮古島近海,24°48.7′N,125°22.5′E,48 km,4.3,3
2012/11/27,06:18:29.0,茨城県北部,36°41.1′N,140°35.8′E,9 km,2.8,1
2012/11/27,06:12:03.1,茨城県沖,36°09.8′N,141°00.7′E,44 km,3.6,1
2012/11/27,03:20:38.7,岩手県沖,39°20.4′N,142°04.6′E,48 km,3.9,2
2012/11/26,18:39:02.9,奄美大島近海,27°46.4′N,128°33.3′E,64 km,3.7,1
2012/11/26,18:29:10.7,宮城県沖,38°40.3′N,141°48.5′E,47 km,3.3,1
2012/11/25,04:54:13.4,橘湾,32°43.3′N,130°05.4′E,15 km,2.7,1
2012/11/25,02:40:22.9,千葉県東方沖,35°33.7′N,141°04.9′E,37 km,3.8,2
2012/11/25,02:34:37.7,福島県沖,37°02.3′N,141°22.8′E,31 km,3.6,1
2012/11/24,20:17:07.5,福島県会津,37°40.6′N,139°56.2′E,9 km,2.4,1
2012/11/24,19:46:27.9,福島県沖,37°12.0′N,141°42.5′E,75 km,3.7,1
2012/11/24,17:59:47.2,東京湾,35°38.2′N,140°01.0′E,72 km,4.8,4
2012/11/24,13:12:55.5,奄美大島近海,28°18.2′N,129°34.8′E,33 km,2.9,1
2012/11/24,11:48:57.7,静岡県西部,34°51.4′N,137°53.1′E,33 km,3.6,2
2012/11/24,10:30:00.1,宮城県沖,38°12.9′N,141°47.3′E,56 km,4.8,4
2012/11/24,05:21:29.3,宮城県沖,38°12.5′N,141°47.3′E,57 km,5.2,4
2012/11/24,00:51:47.8,茨城県南部,36°04.0′N,139°52.6′E,45 km,4.4,3
2012/11/24,00:37:22.7,釧路沖,42°22.2′N,144°23.3′E,58 km,4.2,1
2012/11/23,21:36:37.6,福島県沖,37°08.0′N,141°59.9′E,41 km,4.3,1
2012/11/23,21:16:47.6,岩手県沖,39°08.8′N,142°18.3′E,47 km,4.0,2
2012/11/23,20:33:47.6,新潟県中越地方,37°32.2′N,138°49.3′E,16 km,2.6,1
2012/11/23,12:45:31.4,岩手県沖,39°14.3′N,142°04.7′E,43 km,3.6,1
2012/11/23,08:26:47.9,岩手県沖,39°08.7′N,142°18.1′E,47 km,4.7,3
2012/11/23,04:56:06.8,瀬戸内海中部,34°02.7′N,133°12.4′E,15 km,3.4,1
2012/11/23,03:33:34.8,茨城県沖,36°50.7′N,141°05.1′E,28 km,3.6,1
2012/11/22,23:19:31.2,千葉県南部,35°11.7′N,140°04.6′E,85 km,4.2,2
2012/11/22,19:10:46.3,岩手県沿岸北部,39°34.0′N,141°58.8′E,34 km,3.8,2
2012/11/22,05:19:16.3,岐阜県飛騨地方,36°08.6′N,137°25.3′E,5 km,2.6,1
2012/11/22,02:42:38.4,宮城県沖,38°31.7′N,141°48.8′E,50 km,5.0,4
2012/11/21,20:38:52.3,和歌山県北部,34°00.7′N,135°16.3′E,7 km,2.5,1
2012/11/21,09:22:11.2,北海道東方沖,43°51.7′N,147°46.4′E,86 km,4.6,1
2012/11/21,09:02:19.0,岩手県沖,39°38.1′N,142°06.6′E,49 km,4.1,3
2012/11/21,08:19:32.3,静岡県西部,34°50.9′N,137°56.1′E,15 km,3.2,1
2012/11/21,06:59:41.8,十勝地方北部,43°27.0′N,144°00.5′E,0 km,1.6,1
2012/11/21,05:03:59.6,静岡県西部,34°50.9′N,137°56.1′E,15 km,2.7,1
2012/11/21,03:55:22.9,福島県浜通り,37°14.4′N,140°54.9′E,7 km,2.7,1
2012/11/21,00:52:45.9,静岡県西部,34°51.1′N,137°55.8′E,15 km,2.7,1
2012/11/20,21:23:12.8,宮城県沖,38°32.0′N,141°43.1′E,53 km,3.7,2
2012/11/20,17:39:59.6,沖縄本島近海,27°26.6′N,128°37.0′E,45 km,3.3,1
2012/11/20,09:56:30.2,千葉県東方沖,35°47.9′N,140°56.8′E,31 km,2.9,1
2012/11/20,01:22:48.2,新潟県上中越沖,37°36.9′N,138°34.7′E,17 km,3.5,2
2012/11/20,00:20:54.8,岩手県沖,39°08.5′N,142°22.8′E,35 km,3.8,1
2012/11/19,19:00:54.3,福島県沖,37°18.2′N,142°25.9′E,73 km,4.2,1
2012/11/19,15:46:13.5,大分県西部,33°05.9′N,131°13.7′E,5 km,3.3,2
2012/11/19,10:37:34.4,十勝沖,42°46.4′N,143°56.5′E,103 km,4.1,2
2012/11/19,10:07:55.8,根室半島南東沖,43°03.8′N,145°49.2′E,64 km,4.1,2
2012/11/19,05:01:43.0,福島県沖,37°20.9′N,141°34.1′E,29 km,4.2,1
2012/11/18,23:51:41.9,釧路沖,42°46.6′N,144°22.0′E,50 km,3.3,1
2012/11/18,22:11:40.1,宮城県沖,38°24.4′N,142°09.5′E,32 km,4.1,1
2012/11/18,22:02:34.1,紀伊水道,33°52.4′N,134°44.1′E,38 km,2.6,1
2012/11/18,14:52:03.2,山梨県東部・富士五湖,35°30.6′N,138°56.9′E,20 km,3.0,1
2012/11/18,12:42:29.7,栃木県北部,36°37.7′N,139°25.7′E,9 km,2.7,1
2012/11/18,11:29:27.5,宮城県沖,38°10.6′N,141°40.5′E,50 km,3.7,1
2012/11/18,01:41:13.9,岩手県沖,40°07.5′N,142°05.4′E,37 km,2.9,1
2012/11/18,00:03:58.7,千葉県南東沖,34°33.0′N,140°08.8′E,66 km,3.9,1
2012/11/17,17:12:59.9,京都府南部,35°15.9′N,135°29.3′E,7 km,3.9,3
2012/11/17,14:40:54.3,茨城県沖,36°25.7′N,140°39.2′E,53 km,3.7,2
2012/11/17,07:00:48.8,岐阜県飛騨地方,35°59.5′N,137°14.5′E,7 km,3.1,2
2012/11/17,04:24:43.1,宮城県沖,38°52.9′N,141°59.0′E,49 km,3.3,1
2012/11/17,03:24:49.3,青森県東方沖,41°03.5′N,142°49.9′E,16 km,4.3,1
2012/11/16,21:41:05.6,宮城県沖,38°53.3′N,141°58.1′E,50 km,3.9,2
2012/11/16,17:25:53.8,千葉県東方沖,35°21.4′N,141°13.7′E,30 km,5.5,3
