date,time,place,latitude,longitude,depth,magnitude,sindo
2024/12/15,05:15:28.9,宮城県沖,38°53.5′N,141°58.3′E,48 km,2.9,1
2024/12/15,03:21:55.0,宮城県沖,38°53.4′N,141°58.3′E,49 km,3.6,1
2024/12/15,00:19:45.0,奄美大島近海,27°20.0′N,129°36.9′E,38 km,4.2,1
2024/12/14,20:27:31.7,岩手県沖,39°35.6′N,142°08.4′E,30 km,3.0,1
2024/12/14,11:59:16.9,長野県北部,36°42.0′N,138°24.1′E,11 km,2.1,1
2024/12/14,05:53:40.7,浦河沖,41°51.5′N,142°58.8′E,45 km,3.9,1
2024/12/14,03:58:21.0,日向灘,31°35.1′N,131°36.1′E,33 km,3.5,1
2024/12/14,03:16:54.6,根室地方北部,43°46.6′N,144°50.9′E,0 km,3.0,1
2024/12/14,00:26:10.4,茨城県北部,36°36.1′N,140°32.7′E,75 km,3.6,2
2024/12/13,18:17:39.2,宮城県沖,38°46.8′N,142°12.5′E,71 km,4.1,2
2024/12/13,15:16:43.6,岩手県沖,39°04.6′N,142°13.9′E,59 km,3.7,1
2024/12/13,11:35:42.5,十勝地方中部,42°46.0′N,143°33.5′E,89 km,3.9,1
2024/12/13,02:39:17.1,宮城県沖,37°58.5′N,141°45.8′E,57 km,3.9,1
2024/12/13,00:26:10.5,福島県沖,37°24.0′N,141°42.2′E,45 km,3.9,1
2024/12/12,18:17:22.9,福島県沖,37°24.0′N,141°42.3′E,45 km,4.3,2
2024/12/12,14:23:50.0,石川県西方沖,36°55.1′N,136°24.5′E,11 km,3.3,1
2024/12/12,10:39:03.5,長野県南部,35°52.2′N,137°46.6′E,9 km,2.0,1
2024/12/12,10:12:27.3,福島県沖,37°23.9′N,141°42.1′E,44 km,4.0,1
2024/12/11,02:50:02.9,和歌山県北部,34°07.4′N,135°11.5′E,6 km,2.5,1
2024/12/10,13:11:01.7,茨城県沖,36°36.7′N,140°54.2′E,49 km,3.2,1
2024/12/10,05:33:22.1,千葉県東方沖,35°10.0′N,140°34.4′E,53 km,4.8,2
2024/12/09,21:42:42.8,北海道東方沖,44°01.9′N,147°37.2′E,104 km,4.5,1
2024/12/09,21:00:22.2,岩手県沖,40°14.5′N,141°58.2′E,20 km,4.4,3
2024/12/09,18:33:53.8,熊本県熊本地方,32°39.3′N,130°41.0′E,12 km,3.0,2
2024/12/09,13:46:11.8,静岡県東部,35°21.9′N,138°58.0′E,9 km,2.4,2
2024/12/09,02:58:41.1,石川県能登地方,37°11.1′N,136°50.8′E,9 km,2.8,1
2024/12/08,22:58:46.8,石川県西方沖,36°55.7′N,136°25.3′E,12 km,4.2,2
2024/12/08,19:25:03.6,千島列島,47°36.7′N,152°52.8′E,302 km,6.1,1
2024/12/08,10:36:10.6,石川県西方沖,37°05.3′N,136°24.3′E,9 km,3.5,1
2024/12/08,07:39:43.6,千葉県北西部,35°39.2′N,140°10.8′E,69 km,4.1,2
2024/12/07,20:27:39.2,石川県西方沖,36°56.1′N,136°24.0′E,13 km,3.4,1
2024/12/07,17:34:32.1,奈良県,34°10.5′N,135°45.3′E,63 km,3.0,1
2024/12/07,10:15:50.4,淡路島付近,34°24.7′N,134°49.2′E,11 km,2.0,1
2024/12/07,08:28:02.4,京都府南部,35°20.0′N,135°45.0′E,8 km,2.3,1
2024/12/07,06:41:55.8,浦河沖,42°06.0′N,142°21.6′E,34 km,4.3,2
2024/12/06,17:38:51.1,茨城県北部,36°27.1′N,140°36.6′E,55 km,3.1,1
2024/12/06,15:23:29.3,熊本県熊本地方,32°30.5′N,130°36.8′E,6 km,2.2,1
2024/12/06,14:25:57.6,日向灘,31°49.6′N,131°38.1′E,34 km,4.5,3
2024/12/06,12:56:04.8,茨城県北部,36°47.0′N,140°34.2′E,8 km,3.4,2
2024/12/06,12:53:31.4,茨城県北部,36°46.8′N,140°33.7′E,7 km,4.1,2
2024/12/06,10:03:11.2,岩手県沖,39°26.3′N,142°42.5′E,29 km,4.3,1
2024/12/06,09:12:45.7,奄美大島近海,28°16.9′N,129°25.6′E,33 km,3.3,1
2024/12/06,06:46:20.2,能登半島沖,37°10.1′N,136°40.0′E,4 km,1.8,1
2024/12/05,23:35:59.8,東海道南方沖,32°21.7′N,138°06.6′E,378 km,4.9,1
2024/12/05,21:46:29.7,胆振地方中東部,42°47.2′N,142°06.2′E,35 km,2.7,1
2024/12/05,18:45:06.9,島根県東部,35°13.0′N,132°44.9′E,7 km,2.5,1
2024/12/05,12:55:09.7,東京都多摩東部,35°47.8′N,139°31.7′E,51 km,3.2,1
2024/12/05,09:56:24.1,長野県中部,36°19.5′N,138°00.9′E,5 km,2.2,1
2024/12/05,09:54:39.8,茨城県北部,36°45.1′N,140°35.2′E,10 km,2.9,1
2024/12/05,07:09:48.2,長野県中部,36°19.5′N,138°00.9′E,5 km,2.8,1
2024/12/04,19:11:42.5,茨城県南部,36°05.2′N,139°54.0′E,49 km,4.3,3
2024/12/04,14:44:26.1,石川県西方沖,36°57.6′N,136°25.4′E,11 km,3.2,1
2024/12/04,10:36:46.0,岩手県沖,40°20.7′N,142°02.6′E,52 km,3.8,1
2024/12/04,10:14:48.9,奄美大島近海,27°48.8′N,128°59.8′E,39 km,2.7,1
2024/12/04,09:46:57.6,石川県西方沖,36°59.2′N,136°26.4′E,10 km,3.0,1
2024/12/04,07:31:06.3,千葉県南東沖,34°36.3′N,140°19.5′E,79 km,4.4,1
2024/12/04,06:05:43.2,石川県西方沖,36°59.6′N,136°26.3′E,11 km,3.9,2
2024/12/04,00:59:01.5,石川県西方沖,37°04.1′N,136°25.5′E,10 km,3.7,1
2024/12/04,00:40:29.9,石川県西方沖,37°03.4′N,136°23.2′E,12 km,3.8,1
2024/12/03,22:38:51.0,石川県西方沖,36°56.1′N,136°25.0′E,12 km,2.9,1
2024/12/03,14:33:20.1,茨城県沖,36°49.5′N,141°17.0′E,35 km,4.1,2
2024/12/03,04:51:17.2,愛媛県東予,34°01.9′N,133°02.1′E,15 km,3.9,3
2024/12/02,17:40:45.7,岩手県沿岸北部,40°07.9′N,141°44.2′E,67 km,3.3,1
2024/12/02,14:43:35.1,茨城県南部,36°02.4′N,140°05.0′E,64 km,3.1,1
2024/12/02,14:36:51.4,長野県中部,36°19.4′N,138°01.0′E,5 km,3.5,2
2024/12/02,13:29:11.2,長野県中部,36°19.3′N,138°01.0′E,5 km,3.2,2
2024/12/02,09:24:01.8,石川県西方沖,37°04.0′N,136°25.2′E,9 km,3.8,1
2024/12/02,09:20:51.1,石川県西方沖,36°57.7′N,136°25.8′E,12 km,4.0,2
2024/12/02,08:39:52.8,新潟県上中越沖,37°40.9′N,137°38.9′E,19 km,4.0,1
2024/12/02,06:16:03.4,石川県西方沖,36°56.0′N,136°23.5′E,11 km,3.3,1
2024/12/02,05:48:57.2,石川県西方沖,36°58.4′N,136°25.5′E,11 km,3.8,2
2024/12/02,03:49:46.0,石川県西方沖,36°57.5′N,136°22.6′E,13 km,3.5,1
2024/12/02,03:17:59.4,石川県西方沖,36°56.6′N,136°25.5′E,11 km,3.3,1
2024/12/01,23:49:27.1,石川県西方沖,36°58.0′N,136°23.8′E,12 km,3.7,1
2024/12/01,23:12:47.4,福島県沖,37°26.1′N,141°33.8′E,6 km,3.9,1
2024/12/01,16:41:36.7,能登半島沖,37°31.3′N,137°10.9′E,10 km,3.2,2
2024/12/01,13:40:37.1,石川県西方沖,37°02.1′N,136°26.2′E,11 km,3.6,1
2024/12/01,13:14:58.1,石川県西方沖,37°03.3′N,136°24.8′E,9 km,3.8,1
2024/12/01,11:21:26.6,石川県西方沖,37°00.1′N,136°24.7′E,12 km,4.3,2
2024/12/01,07:31:03.3,石川県西方沖,36°59.0′N,136°25.5′E,10 km,2.8,1
2024/12/01,03:54:54.1,石川県西方沖,36°55.9′N,136°24.5′E,12 km,3.5,2
2024/12/01,01:24:15.4,愛媛県南予,33°23.7′N,132°24.3′E,42 km,3.6,1
2024/11/30,23:13:40.5,石川県西方沖,36°56.1′N,136°23.8′E,12 km,3.7,1
2024/11/30,22:56:03.1,千葉県東方沖,35°23.3′N,140°25.6′E,59 km,2.7,1
2024/11/30,18:07:03.6,与那国島近海,23°54.7′N,123°23.1′E,28 km,5.3,2
2024/11/30,18:06:28.3,石川県西方沖,37°02.3′N,136°24.9′E,11 km,4.1,2
2024/11/30,17:46:15.9,宮古島近海,25°19.8′N,125°59.6′E,70 km,5.8,3
2024/11/30,17:40:02.7,石川県西方沖,37°02.4′N,136°24.2′E,11 km,3.9,2
2024/11/30,17:34:11.2,与那国島近海,23°53.4′N,123°23.7′E,27 km,4.7,1
2024/11/30,14:16:17.6,宗谷地方北部,45°17.9′N,141°46.7′E,12 km,1.9,1
2024/11/30,13:18:52.8,熊本県熊本地方,32°38.2′N,130°41.6′E,8 km,2.5,1
2024/11/30,11:11:18.0,石川県西方沖,36°56.6′N,136°25.4′E,12 km,3.3,2
2024/11/30,11:04:56.8,岩手県沖,40°07.9′N,142°26.0′E,38 km,4.0,1
2024/11/30,10:22:07.3,石川県西方沖,37°00.4′N,136°24.5′E,9 km,4.0,2
2024/11/30,09:52:28.7,石川県西方沖,37°03.8′N,136°25.0′E,8 km,4.9,3
2024/11/30,09:30:09.5,石川県西方沖,36°59.8′N,136°25.0′E,13 km,3.5,2
2024/11/30,02:46:32.2,石川県西方沖,36°55.8′N,136°25.5′E,12 km,3.6,1
2024/11/30,00:44:31.6,石川県西方沖,36°57.4′N,136°25.6′E,13 km,3.5,2
2024/11/30,00:05:39.1,石川県西方沖,36°57.9′N,136°25.6′E,12 km,3.1,1
2024/11/29,22:53:14.3,石川県西方沖,36°55.4′N,136°24.7′E,13 km,3.1,1
2024/11/29,22:26:15.6,山形県置賜地方,38°06.3′N,139°56.0′E,10 km,3.4,1
2024/11/29,22:13:59.2,石川県能登地方,37°13.8′N,136°51.5′E,11 km,2.6,1
2024/11/29,18:21:58.9,石川県西方沖,36°56.3′N,136°24.9′E,12 km,4.0,1
2024/11/29,17:42:54.7,石川県西方沖,36°58.8′N,136°22.9′E,12 km,3.5,2
2024/11/29,17:14:27.3,奄美大島近海,28°33.4′N,129°36.8′E,10 km,3.5,2
2024/11/29,16:15:49.1,新潟県中越地方,37°08.6′N,138°38.1′E,15 km,2.2,1
2024/11/29,12:57:31.5,石川県能登地方,37°27.3′N,137°09.1′E,12 km,3.6,2
2024/11/29,11:11:03.4,石川県西方沖,36°56.3′N,136°23.4′E,12 km,3.0,1
2024/11/29,11:09:51.3,奄美大島近海,28°31.2′N,129°09.5′E,72 km,3.4,1
2024/11/29,05:24:18.1,陸奥湾,41°01.9′N,141°03.5′E,10 km,2.9,1
2024/11/29,00:45:21.6,石川県西方沖,36°57.6′N,136°25.7′E,11 km,3.7,1
2024/11/29,00:10:31.4,石川県西方沖,36°57.0′N,136°24.5′E,11 km,3.2,1
2024/11/28,23:08:45.0,石川県西方沖,37°00.7′N,136°26.4′E,10 km,3.6,1
2024/11/28,21:35:58.9,宮城県沖,38°56.2′N,142°03.4′E,55 km,3.8,2
2024/11/28,20:19:45.2,石川県西方沖,36°55.6′N,136°25.4′E,11 km,3.6,2
2024/11/28,19:22:34.1,石川県西方沖,36°55.9′N,136°24.3′E,12 km,3.4,2
2024/11/28,17:31:05.6,石川県西方沖,36°55.8′N,136°23.4′E,10 km,4.7,4
2024/11/28,17:16:51.2,石川県西方沖,37°02.1′N,136°22.6′E,12 km,3.9,1
2024/11/28,14:52:26.3,十勝地方南部,42°37.9′N,143°29.7′E,67 km,3.8,1
2024/11/28,14:46:27.5,石川県西方沖,36°56.7′N,136°25.8′E,11 km,2.8,1
2024/11/28,14:23:38.3,石川県西方沖,36°56.5′N,136°25.5′E,10 km,3.3,1
2024/11/28,11:18:47.2,日高地方西部,42°27.5′N,142°15.2′E,127 km,3.8,1
2024/11/28,09:37:38.8,石川県西方沖,37°00.3′N,136°24.3′E,12 km,3.2,1
2024/11/28,06:58:21.9,石川県西方沖,37°01.4′N,136°25.1′E,12 km,3.4,1
2024/11/28,06:53:32.4,石川県西方沖,36°59.0′N,136°25.9′E,9 km,3.0,1
2024/11/28,06:14:42.5,石川県西方沖,36°56.4′N,136°25.4′E,12 km,3.8,2
2024/11/28,04:12:06.3,茨城県北部,36°46.7′N,140°34.2′E,8 km,2.5,1
2024/11/28,03:39:28.8,石川県西方沖,37°00.9′N,136°25.7′E,9 km,3.1,1
2024/11/28,01:32:22.3,石川県西方沖,36°57.1′N,136°23.8′E,10 km,2.8,1
2024/11/28,00:56:00.1,石川県西方沖,36°58.1′N,136°25.8′E,11 km,2.9,1
2024/11/28,00:32:53.0,石川県西方沖,36°56.5′N,136°25.5′E,13 km,4.3,3
2024/11/28,00:24:30.3,石川県西方沖,36°56.1′N,136°24.6′E,12 km,3.0,1
2024/11/27,23:57:23.5,石川県西方沖,37°02.2′N,136°23.6′E,10 km,3.1,1
2024/11/27,23:28:57.2,石川県西方沖,36°56.2′N,136°23.6′E,10 km,2.9,1
2024/11/27,23:08:19.2,石川県西方沖,36°59.7′N,136°24.3′E,1 km,3.7,1
2024/11/27,21:11:53.2,石川県西方沖,36°56.3′N,136°25.3′E,12 km,3.2,1
2024/11/27,16:05:47.4,石川県西方沖,37°02.5′N,136°24.8′E,11 km,3.8,2
2024/11/27,16:03:45.5,石川県西方沖,36°58.3′N,136°25.7′E,12 km,3.4,2
2024/11/27,15:20:37.9,石川県西方沖,36°57.1′N,136°23.5′E,9 km,3.3,1
2024/11/27,15:01:22.2,石川県西方沖,37°01.3′N,136°25.2′E,11 km,4.1,2
2024/11/27,14:55:05.0,石川県西方沖,36°56.4′N,136°22.7′E,10 km,2.6,1
2024/11/27,13:24:03.5,石川県西方沖,36°57.5′N,136°25.6′E,11 km,2.8,1
2024/11/27,13:04:09.3,石川県西方沖,36°56.4′N,136°24.8′E,8 km,4.1,1
2024/11/27,13:01:50.9,石川県西方沖,36°57.3′N,136°25.0′E,12 km,3.6,1
2024/11/27,12:51:48.0,石川県西方沖,36°59.0′N,136°24.3′E,12 km,3.6,1
2024/11/27,12:48:20.5,石川県西方沖,36°57.0′N,136°23.8′E,12 km,3.9,2
2024/11/27,11:28:56.2,石川県西方沖,37°01.8′N,136°23.6′E,13 km,3.9,2
2024/11/27,10:53:53.5,釧路沖,42°36.1′N,144°17.9′E,58 km,3.7,1
2024/11/27,09:56:52.9,石川県西方沖,36°57.7′N,136°26.2′E,12 km,2.6,1
2024/11/27,08:08:46.8,石川県西方沖,36°56.6′N,136°25.4′E,12 km,2.9,1
2024/11/27,08:03:10.9,石川県西方沖,37°02.6′N,136°25.9′E,10 km,3.6,1
2024/11/27,07:50:50.7,石川県西方沖,36°55.9′N,136°23.4′E,7 km,3.4,2
2024/11/27,07:47:37.9,石川県西方沖,36°56.3′N,136°25.2′E,12 km,3.3,1
2024/11/27,06:45:05.7,石川県西方沖,37°01.4′N,136°26.5′E,7 km,3.5,1
2024/11/27,06:26:27.0,石川県西方沖,36°57.3′N,136°25.0′E,11 km,3.4,1
2024/11/27,05:45:09.7,石川県西方沖,36°58.7′N,136°25.6′E,12 km,3.0,1
2024/11/27,05:38:49.6,石川県西方沖,36°56.0′N,136°24.6′E,12 km,3.2,1
2024/11/27,05:03:22.1,石川県西方沖,36°57.1′N,136°25.1′E,10 km,3.4,1
2024/11/27,05:00:08.6,愛知県西部,34°55.4′N,137°13.5′E,41 km,2.8,1
2024/11/27,04:17:21.2,石川県西方沖,37°02.5′N,136°24.4′E,10 km,4.0,2
2024/11/27,04:11:57.1,石川県西方沖,37°02.1′N,136°25.5′E,9 km,3.9,1
2024/11/27,04:03:40.2,石川県西方沖,37°01.9′N,136°26.5′E,7 km,3.6,1
2024/11/27,03:55:41.1,石川県西方沖,37°02.3′N,136°23.4′E,11 km,3.9,1
2024/11/27,03:49:03.8,石川県西方沖,36°59.2′N,136°26.0′E,11 km,3.5,2
2024/11/27,03:45:53.3,石川県西方沖,37°02.3′N,136°25.6′E,10 km,3.6,1
2024/11/27,03:27:36.4,石川県西方沖,36°59.1′N,136°25.9′E,10 km,3.3,1
2024/11/27,03:17:25.5,石川県西方沖,37°00.9′N,136°34.0′E,12 km,3.3,1
2024/11/27,03:09:48.9,石川県西方沖,36°56.6′N,136°24.6′E,8 km,3.3,1
2024/11/27,03:08:07.7,石川県西方沖,37°01.4′N,136°24.8′E,11 km,3.8,2
2024/11/27,02:41:59.3,石川県西方沖,36°56.4′N,136°24.2′E,11 km,3.3,1
2024/11/27,02:22:47.7,石川県西方沖,36°59.7′N,136°24.9′E,12 km,4.0,2
2024/11/27,02:19:47.1,石川県西方沖,37°02.3′N,136°25.2′E,10 km,4.8,3
2024/11/27,02:13:22.5,石川県西方沖,37°04.1′N,136°23.6′E,11 km,3.8,2
2024/11/27,02:10:49.4,石川県西方沖,36°56.7′N,136°25.1′E,10 km,3.9,3
2024/11/27,01:48:12.9,石川県西方沖,36°55.8′N,136°24.1′E,12 km,3.9,2
2024/11/27,01:46:47.2,石川県西方沖,36°58.6′N,136°24.4′E,12 km,3.5,1
2024/11/27,01:43:47.6,石川県西方沖,37°02.9′N,136°24.4′E,13 km,3.4,1
2024/11/27,01:41:57.3,石川県西方沖,36°56.4′N,136°24.6′E,12 km,3.4,1
2024/11/27,01:32:06.3,石川県西方沖,36°57.1′N,136°25.4′E,13 km,3.3,1
2024/11/27,01:24:21.5,石川県西方沖,36°57.2′N,136°25.4′E,12 km,3.1,1
2024/11/27,01:20:48.4,石川県西方沖,36°55.9′N,136°24.3′E,13 km,2.9,1
2024/11/27,01:03:14.2,石川県西方沖,36°57.0′N,136°24.1′E,14 km,3.3,1
2024/11/27,00:59:53.2,石川県西方沖,36°59.4′N,136°23.6′E,13 km,3.3,1
2024/11/27,00:45:51.7,石川県西方沖,36°56.4′N,136°24.6′E,12 km,3.3,2
2024/11/27,00:44:34.2,石川県西方沖,36°57.5′N,136°24.5′E,9 km,3.3,1
2024/11/27,00:42:16.8,石川県西方沖,36°57.7′N,136°24.2′E,11 km,3.4,1
2024/11/27,00:40:22.4,石川県西方沖,37°00.3′N,136°24.3′E,8 km,3.1,1
2024/11/27,00:37:20.4,石川県西方沖,37°03.4′N,136°25.2′E,9 km,3.9,1
2024/11/27,00:36:23.2,石川県西方沖,37°04.0′N,136°25.9′E,5 km,3.6,1
2024/11/27,00:30:28.4,石川県西方沖,36°59.2′N,136°26.2′E,11 km,3.7,2
2024/11/27,00:26:53.4,石川県西方沖,36°58.8′N,136°26.1′E,10 km,3.0,1
2024/11/27,00:20:52.4,石川県西方沖,36°55.9′N,136°23.5′E,9 km,3.7,1
2024/11/27,00:17:51.7,石川県西方沖,36°57.7′N,136°23.6′E,12 km,3.6,2
2024/11/26,23:58:30.9,石川県西方沖,36°56.7′N,136°25.1′E,10 km,2.8,1
2024/11/26,23:56:26.3,石川県西方沖,37°02.3′N,136°25.5′E,8 km,4.0,2
2024/11/26,23:54:01.8,石川県西方沖,36°56.9′N,136°23.7′E,7 km,4.3,2
2024/11/26,23:52:51.8,石川県西方沖,37°00.7′N,136°24.8′E,11 km,4.9,3
2024/11/26,23:50:39.9,石川県西方沖,36°59.3′N,136°23.4′E,13 km,3.4,1
2024/11/26,23:43:40.7,石川県西方沖,36°57.8′N,136°23.0′E,6 km,3.2,1
2024/11/26,23:36:50.4,石川県西方沖,37°00.5′N,136°24.9′E,10 km,3.6,1
2024/11/26,23:33:38.9,石川県西方沖,37°00.8′N,136°24.6′E,7 km,3.5,2
2024/11/26,23:32:58.2,石川県西方沖,37°00.6′N,136°24.8′E,8 km,4.0,2
2024/11/26,23:30:06.4,石川県西方沖,37°01.9′N,136°23.6′E,9 km,3.6,1
2024/11/26,23:28:32.2,石川県西方沖,37°03.5′N,136°25.9′E,0 km,3.9,1
2024/11/26,23:27:15.5,石川県西方沖,36°56.1′N,136°25.2′E,8 km,3.6,1
2024/11/26,23:25:32.7,石川県西方沖,36°59.3′N,136°25.5′E,11 km,3.4,1
2024/11/26,23:21:44.0,石川県西方沖,36°56.4′N,136°24.4′E,9 km,2.9,1
2024/11/26,23:17:19.5,石川県西方沖,36°56.0′N,136°24.0′E,10 km,3.9,2
2024/11/26,23:15:41.0,石川県西方沖,37°03.6′N,136°24.9′E,6 km,3.8,1
2024/11/26,23:14:46.9,石川県西方沖,37°00.4′N,136°25.7′E,6 km,4.1,2
2024/11/26,23:13:50.4,石川県西方沖,36°57.0′N,136°23.3′E,12 km,4.2,2
2024/11/26,23:10:01.2,石川県西方沖,36°57.8′N,136°25.3′E,8 km,3.6,1
2024/11/26,23:08:19.2,石川県西方沖,36°56.4′N,136°24.3′E,12 km,3.3,2
2024/11/26,23:07:35.1,石川県西方沖,36°56.4′N,136°25.3′E,11 km,3.3,1
2024/11/26,23:03:42.3,石川県西方沖,36°56.8′N,136°25.7′E,13 km,2.8,1
2024/11/26,23:00:18.0,石川県西方沖,36°58.0′N,136°24.9′E,4 km,2.8,1
2024/11/26,22:58:50.8,石川県西方沖,36°55.8′N,136°23.6′E,5 km,3.7,2
