date,time,place,latitude,longitude,depth,magnitude,sindo
2021/12/19,00:47:08.6,鹿児島県薩摩地方,31°58.2′N,130°28.8′E,9 km,2.7,1
2021/12/18,23:45:48.5,鹿児島県薩摩地方,31°58.2′N,130°28.8′E,9 km,2.8,1
2021/12/18,09:22:44.0,長野県中部,36°17.0′N,138°02.3′E,3 km,2.3,1
2021/12/18,09:16:56.9,山梨県東部・富士五湖,35°29.2′N,138°57.1′E,24 km,3.4,2
2021/12/17,23:49:55.5,長野県中部,36°16.8′N,138°02.3′E,3 km,2.1,1
2021/12/17,23:47:34.2,石垣島近海,24°12.0′N,124°00.6′E,26 km,3.1,1
2021/12/17,23:46:56.0,長野県中部,36°16.8′N,138°02.4′E,3 km,1.9,1
2021/12/17,16:16:28.4,伊豆大島近海,34°47.5′N,139°13.2′E,9 km,2.8,2
2021/12/17,15:58:59.3,トカラ列島近海,29°23.8′N,129°32.6′E,11 km,3.4,2
2021/12/17,14:39:48.2,福島県沖,37°40.2′N,141°33.0′E,81 km,3.8,1
2021/12/17,10:06:15.2,岩手県沖,40°03.0′N,141°54.6′E,11 km,2.7,1
2021/12/17,04:36:06.9,奄美大島近海,27°48.2′N,128°31.0′E,63 km,4.0,2
2021/12/17,03:29:00.7,兵庫県南東部,35°12.2′N,135°10.4′E,15 km,3.1,1
2021/12/16,17:02:44.9,千葉県北西部,35°49.1′N,139°55.6′E,51 km,3.5,2
2021/12/16,16:51:55.2,トカラ列島近海,29°20.5′N,129°34.3′E,13 km,2.7,2
2021/12/16,16:48:28.0,奄美大島近海,28°13.7′N,129°34.2′E,41 km,3.6,1
2021/12/16,10:48:59.1,宮城県沖,38°29.3′N,142°08.9′E,41 km,3.8,1
2021/12/16,08:05:33.4,胆振地方中東部,42°39.6′N,141°59.5′E,39 km,2.9,1
2021/12/16,03:01:19.6,茨城県沖,36°44.2′N,141°23.5′E,43 km,4.0,1
2021/12/15,16:46:36.5,宮城県沖,38°32.3′N,141°44.1′E,53 km,3.6,1
2021/12/15,05:28:44.0,千葉県東方沖,35°45.7′N,140°54.8′E,28 km,2.8,1
2021/12/15,01:47:53.9,トカラ列島近海,29°20.3′N,129°30.2′E,16 km,2.8,2
2021/12/15,00:47:32.2,静岡県東部,35°17.5′N,139°00.5′E,1 km,2.2,2
2021/12/14,22:49:48.9,トカラ列島近海,29°25.2′N,129°25.8′E,27 km,2.7,1
2021/12/14,18:50:32.5,トカラ列島近海,29°20.9′N,129°32.9′E,9 km,2.8,2
2021/12/14,17:19:13.6,朝鮮半島南部,33°00.3′N,126°02.7′E,35 km,5.1,1
2021/12/14,14:55:10.6,硫黄島近海,25°26.8′N,141°26.4′E,38 km,4.6,1
2021/12/14,09:09:38.3,トカラ列島近海,29°20.5′N,129°27.7′E,12 km,2.9,2
2021/12/14,06:48:43.6,トカラ列島近海,29°20.1′N,129°29.3′E,11 km,2.9,1
2021/12/14,03:33:16.2,長野県北部,36°30.6′N,137°45.6′E,2 km,2.0,1
2021/12/13,23:44:00.8,熊本県熊本地方,32°41.9′N,130°43.1′E,13 km,2.8,1
2021/12/13,23:16:12.6,トカラ列島近海,29°20.9′N,129°26.6′E,14 km,3.0,2
2021/12/13,20:09:59.3,石川県能登地方,37°30.9′N,137°13.0′E,13 km,2.9,1
2021/12/13,16:30:37.7,トカラ列島近海,29°20.5′N,129°34.9′E,8 km,2.2,1
2021/12/13,11:29:35.9,トカラ列島近海,29°22.1′N,129°29.2′E,15 km,2.3,1
2021/12/13,11:03:59.0,トカラ列島近海,29°20.0′N,129°30.6′E,10 km,3.1,2
2021/12/13,10:53:04.3,トカラ列島近海,29°21.3′N,129°25.4′E,14 km,3.5,2
2021/12/12,22:36:43.1,茨城県南部,36°04.2′N,139°55.2′E,46 km,3.0,1
2021/12/12,21:29:39.9,トカラ列島近海,29°20.0′N,129°34.0′E,5 km,2.8,2
2021/12/12,18:41:58.6,宮城県沖,38°38.7′N,142°09.6′E,43 km,3.8,1
2021/12/12,12:30:58.7,茨城県南部,36°08.0′N,139°51.1′E,50 km,5.0,4
2021/12/12,12:21:26.5,北海道北西沖,44°26.1′N,141°00.5′E,269 km,4.8,1
2021/12/12,08:45:57.4,トカラ列島近海,29°17.1′N,129°19.1′E,21 km,2.8,1
2021/12/12,07:31:24.0,十勝地方南部,42°18.9′N,143°05.8′E,48 km,3.4,1
2021/12/12,06:34:13.8,根室半島南東沖,43°15.7′N,146°19.3′E,46 km,4.5,2
2021/12/11,21:05:37.9,トカラ列島近海,29°23.5′N,129°35.5′E,3 km,2.4,1
2021/12/11,20:53:48.8,宮城県沖,38°19.8′N,141°38.5′E,55 km,4.0,2
2021/12/11,16:59:45.7,兵庫県南東部,35°12.2′N,135°10.3′E,15 km,3.7,3
2021/12/11,16:09:26.4,トカラ列島近海,29°20.7′N,129°07.8′E,14 km,3.6,2
2021/12/11,13:23:34.9,トカラ列島近海,29°21.5′N,129°27.3′E,13 km,2.5,1
2021/12/11,10:21:41.9,トカラ列島近海,29°22.2′N,129°33.7′E,4 km,2.3,1
2021/12/11,09:43:10.3,奄美大島北西沖,28°06.3′N,128°03.0′E,16 km,3.9,1
2021/12/11,08:42:31.0,熊本県阿蘇地方,32°57.7′N,131°07.4′E,8 km,3.7,3
2021/12/11,08:22:34.5,トカラ列島近海,29°18.2′N,129°27.4′E,11 km,2.3,1
2021/12/11,08:17:32.5,トカラ列島近海,29°21.6′N,129°30.9′E,12 km,2.4,1
2021/12/10,23:29:30.7,熊本県阿蘇地方,32°57.8′N,131°07.4′E,8 km,3.0,2
2021/12/10,23:22:57.5,胆振地方中東部,42°36.6′N,142°06.2′E,11 km,2.7,1
2021/12/10,23:10:40.6,トカラ列島近海,29°22.2′N,129°29.7′E,27 km,1.7,1
2021/12/10,20:14:31.6,トカラ列島近海,29°23.4′N,129°31.8′E,15 km,3.0,3
2021/12/10,20:13:05.6,トカラ列島近海,29°22.6′N,129°31.7′E,20 km,不明,1
2021/12/10,19:57:20.3,熊本県阿蘇地方,32°57.8′N,131°07.3′E,8 km,3.3,2
2021/12/10,19:17:16.9,トカラ列島近海,29°19.3′N,129°12.4′E,14 km,2.9,1
2021/12/10,18:38:04.8,トカラ列島近海,29°20.9′N,129°32.6′E,14 km,2.6,2
2021/12/10,16:11:02.6,トカラ列島近海,29°21.0′N,129°33.4′E,4 km,2.9,2
2021/12/10,12:49:34.1,宮城県沖,38°29.4′N,142°08.7′E,40 km,3.6,1
2021/12/10,09:01:36.4,トカラ列島近海,29°22.0′N,129°30.1′E,24 km,2.7,1
2021/12/10,06:16:20.6,京都府南部,35°01.0′N,135°36.2′E,13 km,2.9,1
2021/12/09,22:54:37.2,トカラ列島近海,29°18.7′N,129°28.9′E,9 km,2.6,1
2021/12/09,22:02:48.2,トカラ列島近海,29°17.7′N,129°24.9′E,21 km,2.9,1
2021/12/09,21:26:55.9,トカラ列島近海,29°20.6′N,129°33.5′E,21 km,1.9,1
2021/12/09,21:09:25.9,トカラ列島近海,29°20.2′N,129°32.9′E,8 km,2.1,1
2021/12/09,20:52:53.6,トカラ列島近海,29°19.4′N,129°27.2′E,16 km,3.1,1
2021/12/09,20:43:56.9,トカラ列島近海,29°22.1′N,129°29.0′E,25 km,2.4,2
2021/12/09,20:08:47.1,トカラ列島近海,29°16.0′N,129°20.1′E,19 km,2.5,1
2021/12/09,19:17:31.5,トカラ列島近海,29°19.9′N,129°24.9′E,17 km,4.0,2
2021/12/09,19:10:32.7,トカラ列島近海,29°19.0′N,129°28.3′E,13 km,2.8,1
2021/12/09,18:22:23.2,トカラ列島近海,29°21.0′N,129°23.7′E,16 km,3.4,2
2021/12/09,18:02:36.1,トカラ列島近海,29°21.4′N,129°25.1′E,19 km,2.7,1
2021/12/09,17:18:59.4,茨城県沖,36°21.7′N,140°59.2′E,43 km,3.2,1
2021/12/09,17:11:02.1,トカラ列島近海,29°20.5′N,129°33.5′E,14 km,2.7,1
2021/12/09,16:08:13.2,トカラ列島近海,29°20.2′N,129°33.5′E,20 km,1.8,1
2021/12/09,16:06:34.8,トカラ列島近海,29°24.2′N,129°30.3′E,21 km,2.6,1
2021/12/09,15:25:13.0,和歌山県北部,34°10.0′N,135°24.1′E,67 km,3.5,1
2021/12/09,15:24:03.7,トカラ列島近海,29°25.8′N,129°25.7′E,20 km,2.4,1
2021/12/09,15:18:58.2,トカラ列島近海,29°22.6′N,129°26.5′E,19 km,2.8,1
2021/12/09,15:18:11.7,トカラ列島近海,29°21.0′N,129°31.1′E,16 km,2.5,1
2021/12/09,14:32:31.4,トカラ列島近海,29°18.1′N,129°32.0′E,4 km,不明,1
2021/12/09,13:13:04.5,トカラ列島近海,29°21.6′N,129°27.2′E,15 km,2.6,1
2021/12/09,13:05:49.7,トカラ列島近海,29°19.7′N,129°26.3′E,14 km,2.8,1
2021/12/09,12:56:59.7,トカラ列島近海,29°22.8′N,129°24.0′E,22 km,2.0,1
2021/12/09,12:22:58.1,トカラ列島近海,29°17.3′N,129°18.5′E,10 km,3.1,2
2021/12/09,12:18:54.8,トカラ列島近海,29°22.6′N,129°28.8′E,24 km,2.5,1
2021/12/09,12:17:41.1,トカラ列島近海,29°22.9′N,129°28.3′E,29 km,2.3,1
2021/12/09,12:13:52.8,トカラ列島近海,29°20.4′N,129°31.7′E,14 km,2.2,1
2021/12/09,12:11:37.2,トカラ列島近海,29°18.7′N,129°32.5′E,3 km,2.1,1
2021/12/09,12:09:46.2,トカラ列島近海,29°20.9′N,129°28.5′E,20 km,2.6,2
2021/12/09,12:02:33.3,トカラ列島近海,29°21.8′N,129°36.9′E,8 km,2.7,2
2021/12/09,12:00:11.6,トカラ列島近海,29°20.4′N,129°24.6′E,19 km,3.2,1
2021/12/09,11:44:37.5,トカラ列島近海,29°19.1′N,129°22.5′E,16 km,3.2,2
2021/12/09,11:31:51.1,トカラ列島近海,29°22.3′N,129°27.1′E,7 km,3.3,2
2021/12/09,11:29:57.5,トカラ列島近海,29°21.1′N,129°18.2′E,26 km,2.5,1
2021/12/09,11:28:28.4,トカラ列島近海,29°19.1′N,129°10.0′E,22 km,2.6,1
2021/12/09,11:27:00.5,トカラ列島近海,29°19.0′N,129°23.3′E,20 km,2.8,1
2021/12/09,11:22:52.7,トカラ列島近海,29°16.5′N,129°23.5′E,21 km,2.8,1
2021/12/09,11:21:54.8,トカラ列島近海,29°19.6′N,129°24.5′E,4 km,3.0,1
2021/12/09,11:21:36.1,トカラ列島近海,29°15.7′N,129°13.7′E,13 km,2.1,1
2021/12/09,11:19:15.6,トカラ列島近海,29°21.9′N,129°26.6′E,28 km,2.3,1
2021/12/09,11:18:24.4,トカラ列島近海,29°17.1′N,129°18.1′E,6 km,2.6,1
2021/12/09,11:17:06.7,トカラ列島近海,29°19.3′N,129°21.3′E,17 km,3.4,2
2021/12/09,11:15:39.6,トカラ列島近海,29°16.6′N,129°37.0′E,22 km,2.2,1
2021/12/09,11:14:55.3,トカラ列島近海,29°15.6′N,129°12.4′E,13 km,2.7,2
2021/12/09,11:13:09.9,トカラ列島近海,29°15.9′N,129°20.1′E,3 km,2.8,2
2021/12/09,11:11:31.7,トカラ列島近海,29°19.5′N,129°20.7′E,5 km,2.4,1
2021/12/09,11:09:26.7,トカラ列島近海,29°19.2′N,129°22.1′E,13 km,4.2,3
2021/12/09,11:08:10.2,トカラ列島近海,29°22.2′N,129°27.5′E,6 km,3.0,3
2021/12/09,11:05:08.0,トカラ列島近海,29°20.5′N,129°27.0′E,14 km,6.1,5+
2021/12/09,07:42:58.2,トカラ列島近海,29°19.5′N,129°27.6′E,10 km,3.2,1
2021/12/09,07:25:40.5,トカラ列島近海,29°18.9′N,129°28.2′E,13 km,3.0,1
2021/12/09,03:04:23.5,福島県沖,37°11.0′N,141°12.7′E,20 km,3.5,1
2021/12/09,01:55:13.9,トカラ列島近海,29°20.0′N,129°26.3′E,16 km,2.5,1
2021/12/08,22:44:18.8,トカラ列島近海,29°20.0′N,129°25.5′E,20 km,4.0,4
2021/12/08,16:22:18.2,福島県沖,37°43.4′N,141°34.3′E,53 km,5.0,3
2021/12/08,11:10:04.2,トカラ列島近海,29°17.7′N,129°29.0′E,11 km,3.0,2
2021/12/08,08:14:13.4,沖縄本島近海,26°33.4′N,128°00.7′E,45 km,3.7,1
2021/12/08,07:12:30.9,トカラ列島近海,29°19.4′N,129°25.1′E,15 km,2.9,1
2021/12/08,05:50:16.5,青森県東方沖,41°35.6′N,141°57.4′E,59 km,3.8,1
2021/12/08,04:30:17.0,トカラ列島近海,29°16.7′N,129°07.5′E,10 km,3.0,1
2021/12/08,02:29:26.2,福島県沖,37°09.9′N,141°12.5′E,17 km,5.2,3
2021/12/08,01:18:21.4,トカラ列島近海,29°15.5′N,129°21.6′E,23 km,2.2,1
2021/12/07,23:11:23.2,石川県能登地方,37°30.2′N,137°13.2′E,13 km,2.7,1
2021/12/07,22:04:20.2,トカラ列島近海,29°16.3′N,129°22.5′E,25 km,2.5,1
2021/12/07,21:36:12.6,トカラ列島近海,29°19.1′N,129°25.9′E,17 km,2.5,1
2021/12/07,20:43:11.9,能登半島沖,37°31.1′N,137°13.6′E,13 km,3.4,2
2021/12/07,20:41:11.9,能登半島沖,37°31.3′N,137°13.8′E,13 km,3.2,2
2021/12/07,18:11:52.5,トカラ列島近海,29°16.2′N,129°07.7′E,9 km,2.3,1
2021/12/07,17:56:27.1,トカラ列島近海,29°16.0′N,129°10.6′E,11 km,3.2,1
2021/12/07,17:51:46.7,トカラ列島近海,29°16.8′N,129°09.5′E,10 km,3.2,2
2021/12/07,17:25:37.8,トカラ列島近海,29°16.5′N,129°22.3′E,21 km,2.8,1
2021/12/07,16:13:36.8,東京都23区,35°42.7′N,139°40.4′E,31 km,2.5,1
2021/12/07,14:57:12.1,鹿児島湾,31°22.7′N,130°35.4′E,2 km,2.2,2
2021/12/07,14:30:52.9,トカラ列島近海,29°24.3′N,129°19.5′E,23 km,2.8,1
2021/12/07,14:28:18.0,トカラ列島近海,29°20.9′N,129°23.8′E,17 km,3.4,2
2021/12/07,13:15:51.0,トカラ列島近海,29°17.9′N,129°24.6′E,24 km,2.2,1
2021/12/07,13:10:22.4,トカラ列島近海,29°17.2′N,129°25.5′E,20 km,2.9,1
2021/12/07,13:03:18.7,トカラ列島近海,29°16.4′N,129°24.6′E,17 km,2.6,1
2021/12/07,12:44:32.0,トカラ列島近海,29°18.8′N,129°22.8′E,24 km,2.5,1
2021/12/07,12:15:42.2,トカラ列島近海,29°19.1′N,129°21.0′E,24 km,2.5,1
2021/12/07,11:24:54.8,トカラ列島近海,29°16.7′N,129°23.2′E,20 km,2.9,1
2021/12/07,11:13:34.6,トカラ列島近海,29°20.8′N,129°23.3′E,17 km,4.7,3
2021/12/07,10:48:41.4,伊豆大島近海,34°45.0′N,139°19.3′E,7 km,3.2,2
2021/12/07,10:04:25.3,トカラ列島近海,29°16.2′N,129°19.8′E,20 km,2.5,1
2021/12/07,09:46:57.0,有明海,32°44.0′N,130°35.5′E,11 km,2.5,1
2021/12/07,09:11:34.0,トカラ列島近海,29°18.8′N,129°25.8′E,10 km,2.9,1
2021/12/07,09:10:41.1,トカラ列島近海,29°19.6′N,129°24.9′E,14 km,2.8,1
2021/12/07,08:10:51.0,トカラ列島近海,29°15.6′N,129°24.9′E,15 km,2.6,1
2021/12/07,05:04:40.2,トカラ列島近海,29°18.0′N,129°18.5′E,21 km,3.6,3
2021/12/07,03:31:46.5,トカラ列島近海,29°16.1′N,129°24.1′E,23 km,3.1,2
2021/12/07,02:08:27.4,トカラ列島近海,29°17.5′N,129°15.7′E,12 km,2.5,1
2021/12/07,02:06:05.7,トカラ列島近海,29°16.0′N,129°23.2′E,21 km,2.7,1
2021/12/07,01:22:07.6,トカラ列島近海,29°15.3′N,129°13.8′E,15 km,1.9,1
2021/12/07,00:20:52.2,トカラ列島近海,29°17.4′N,129°24.8′E,20 km,2.4,1
2021/12/07,00:19:59.4,新潟県上越地方,37°13.3′N,138°26.1′E,14 km,2.8,2
2021/12/07,00:14:36.1,トカラ列島近海,29°18.2′N,129°24.3′E,20 km,3.0,2
2021/12/07,00:04:29.0,トカラ列島近海,29°17.0′N,129°22.8′E,18 km,2.7,1
2021/12/06,23:37:49.8,トカラ列島近海,29°17.4′N,129°21.3′E,23 km,2.8,1
2021/12/06,23:33:21.4,青森県東方沖,41°29.5′N,142°03.5′E,55 km,4.3,2
2021/12/06,22:46:12.3,トカラ列島近海,29°17.8′N,129°26.0′E,16 km,2.8,1
2021/12/06,21:51:02.9,伊豆大島近海,34°45.2′N,139°19.1′E,8 km,2.6,1
2021/12/06,21:45:38.3,伊豆大島近海,34°45.3′N,139°19.2′E,6 km,2.4,1
2021/12/06,21:44:40.1,伊豆大島近海,34°45.1′N,139°19.0′E,6 km,2.6,1
2021/12/06,21:43:04.9,伊豆大島近海,34°45.1′N,139°18.3′E,7 km,2.8,1
2021/12/06,21:39:59.9,伊豆大島近海,34°45.4′N,139°19.6′E,6 km,2.5,1
2021/12/06,21:35:50.6,伊豆大島近海,34°45.4′N,139°19.4′E,5 km,2.7,1
2021/12/06,20:55:46.3,伊豆大島近海,34°45.0′N,139°19.1′E,7 km,3.0,1
2021/12/06,20:54:04.1,福島県沖,37°19.8′N,141°15.7′E,32 km,3.4,1
2021/12/06,20:48:48.5,伊豆大島近海,34°45.8′N,139°19.1′E,5 km,2.3,1
2021/12/06,20:45:19.9,伊豆大島近海,34°45.0′N,139°19.4′E,6 km,2.1,1
2021/12/06,20:41:43.9,伊豆大島近海,34°45.1′N,139°19.1′E,7 km,2.7,1
2021/12/06,19:58:24.6,伊豆大島近海,34°44.9′N,139°19.4′E,7 km,2.6,1
2021/12/06,19:31:18.7,伊豆大島近海,34°45.0′N,139°19.7′E,6 km,2.2,1
2021/12/06,18:40:42.3,トカラ列島近海,29°17.0′N,129°21.8′E,22 km,2.9,1
2021/12/06,17:09:35.6,福島県沖,37°39.9′N,141°18.7′E,61 km,4.3,3
2021/12/06,15:57:02.1,トカラ列島近海,29°17.5′N,129°21.9′E,24 km,2.4,1
2021/12/06,15:53:34.1,トカラ列島近海,29°15.9′N,129°26.7′E,15 km,2.5,1
2021/12/06,15:31:32.8,トカラ列島近海,29°18.6′N,129°24.3′E,20 km,2.5,1
2021/12/06,15:14:25.9,伊豆大島近海,34°44.8′N,139°19.6′E,6 km,2.3,1
2021/12/06,15:14:10.3,トカラ列島近海,29°17.1′N,129°24.8′E,19 km,3.4,2
2021/12/06,14:34:25.9,伊豆大島近海,34°44.9′N,139°19.8′E,6 km,2.1,1
2021/12/06,13:50:01.3,伊豆大島近海,34°44.6′N,139°19.9′E,6 km,2.2,1
2021/12/06,13:46:58.5,伊豆大島近海,34°45.3′N,139°19.7′E,6 km,3.2,2
2021/12/06,13:40:38.1,伊豆大島近海,34°45.5′N,139°19.5′E,6 km,2.2,1
2021/12/06,12:54:09.4,トカラ列島近海,29°17.1′N,129°21.5′E,20 km,3.2,1
2021/12/06,12:50:54.3,トカラ列島近海,29°16.0′N,129°12.6′E,13 km,2.4,2
2021/12/06,12:49:56.7,トカラ列島近海,29°15.1′N,129°13.1′E,16 km,2.8,2
2021/12/06,11:36:20.0,トカラ列島近海,29°17.8′N,129°24.6′E,23 km,3.4,2
2021/12/06,11:30:48.6,トカラ列島近海,29°17.4′N,129°24.5′E,21 km,3.1,1
2021/12/06,11:26:23.4,トカラ列島近海,29°17.2′N,129°25.2′E,18 km,2.8,1
2021/12/06,11:21:14.2,トカラ列島近海,29°16.3′N,129°25.9′E,16 km,2.7,1
2021/12/06,11:18:37.5,トカラ列島近海,29°14.6′N,129°23.7′E,21 km,2.7,1
2021/12/06,11:16:21.5,トカラ列島近海,29°16.0′N,129°26.6′E,16 km,2.8,1
2021/12/06,11:11:50.1,トカラ列島近海,29°15.5′N,129°18.7′E,17 km,2.7,1
2021/12/06,11:10:27.9,トカラ列島近海,29°17.2′N,129°23.8′E,18 km,2.8,1
2021/12/06,11:09:41.0,トカラ列島近海,29°16.5′N,129°26.0′E,16 km,3.1,2
2021/12/06,11:09:01.5,伊豆大島近海,34°45.3′N,139°19.9′E,5 km,2.4,2
2021/12/06,11:02:48.9,トカラ列島近海,29°16.3′N,129°19.3′E,28 km,2.3,1
2021/12/06,10:59:25.8,トカラ列島近海,29°17.9′N,129°19.5′E,20 km,3.6,2
2021/12/06,10:58:58.3,トカラ列島近海,29°20.3′N,129°22.8′E,18 km,4.1,3
2021/12/06,10:57:01.5,トカラ列島近海,29°17.7′N,129°25.8′E,19 km,2.7,1
2021/12/06,10:55:50.1,トカラ列島近海,29°16.1′N,129°26.6′E,16 km,3.1,2
2021/12/06,10:48:27.4,トカラ列島近海,29°16.3′N,129°23.7′E,21 km,3.2,2
2021/12/06,10:47:27.5,トカラ列島近海,29°18.8′N,129°19.4′E,22 km,3.3,2
2021/12/06,10:43:25.4,トカラ列島近海,29°17.7′N,129°25.4′E,19 km,2.5,1
2021/12/06,09:46:31.3,トカラ列島近海,29°19.3′N,129°23.6′E,24 km,3.1,1
2021/12/06,09:24:06.7,トカラ列島近海,29°21.6′N,129°21.7′E,19 km,3.8,2
2021/12/06,08:16:57.6,トカラ列島近海,29°22.6′N,129°17.1′E,24 km,3.9,2
2021/12/06,07:47:34.0,トカラ列島近海,29°19.7′N,129°19.6′E,24 km,2.7,1
2021/12/06,07:17:28.8,トカラ列島近海,29°16.3′N,129°22.9′E,13 km,3.5,2
